cluster	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	ident	spec
1	0.762	0.752801159751178	0.524	0.752801159751178	0.882	0.48	NA	ROBO2	Fibro-ADAMDEC1	FALSE
1	0.751	0.875001919664008	0.502	0.875001919664008	0.688	0.216	NA	POSTN	Fibro-ADAMDEC1	FALSE
1	0.737	0.811591958311424	0.474	0.811591958311424	0.817	0.427	NA	KHDRBS3	Fibro-ADAMDEC1	FALSE
1	0.73	0.780959964774295	0.46	0.780959964774295	0.774	0.433	NA	VCAM1	Fibro-ADAMDEC1	FALSE
1	0.718	0.778914871107557	0.436	0.778914871107557	0.677	0.291	NA	TSPAN33	Fibro-ADAMDEC1	FALSE
1	0.708	0.701329677319439	0.416	0.701329677319439	0.591	0.211	NA	PPFIA2	Fibro-ADAMDEC1	FALSE
2	0.984	2.57903611213514	0.968	2.57903611213514	1	0.316	NA	DPT	Fibro-DPT	TRUE
2	0.936	1.58376783520274	0.872	1.58376783520274	1	0.811	NA	COL1A2	Fibro-DPT	TRUE
2	0.933	1.62186122981122	0.866	1.62186122981122	1	0.766	NA	COL1A1	Fibro-DPT	TRUE
2	0.93	1.16200577404887	0.86	1.16200577404887	1	0.771	NA	PBX1	Fibro-DPT	TRUE
2	0.929	1.16523747421351	0.858	1.16523747421351	0.988	0.512	NA	MEIS1	Fibro-DPT	TRUE
2	0.928	1.56135001366401	0.856	1.56135001366401	1	0.407	NA	THBS2	Fibro-DPT	FALSE
2	0.927	1.8211593593235	0.854	1.8211593593235	0.94	0.284	NA	NPR3	Fibro-DPT	TRUE
2	0.923	1.24135169568626	0.846	1.24135169568626	1	0.866	NA	SPARC	Fibro-DPT	FALSE
2	0.917	1.92764964775933	0.834	1.92764964775933	0.952	0.288	NA	SFRP2	Fibro-DPT	TRUE
2	0.917	1.08334952477771	0.834	1.08334952477771	0.988	0.575	NA	PBX3	Fibro-DPT	FALSE
2	0.912	1.29162145730548	0.824	1.29162145730548	1	0.825	NA	COL3A1	Fibro-DPT	FALSE
2	0.905	1.49277538221359	0.81	1.49277538221359	0.964	0.418	NA	TNC	Fibro-DPT	FALSE
2	0.893	0.980008430977192	0.786	0.980008430977192	0.843	0.132	NA	FIBIN	Fibro-DPT	TRUE
2	0.891	2.10638491154803	0.782	2.10638491154803	0.819	0.07	NA	C7	Fibro-DPT	TRUE
2	0.89	1.06174258616435	0.78	1.06174258616435	1	0.63	NA	DCN	Fibro-DPT	FALSE
2	0.89	1.04674627087743	0.78	1.04674627087743	0.952	0.325	NA	SRPX	Fibro-DPT	FALSE
2	0.882	1.14906832842181	0.764	1.14906832842181	0.952	0.355	NA	C1QTNF3	Fibro-DPT	FALSE
2	0.88	1.13260594223916	0.76	1.13260594223916	0.952	0.309	NA	SHISA3	Fibro-DPT	FALSE
2	0.879	1.2927140860797	0.758	1.2927140860797	0.916	0.268	NA	PAMR1	Fibro-DPT	TRUE
2	0.872	0.71211068026341	0.744	0.71211068026341	0.988	0.441	NA	MEIS2	Fibro-DPT	FALSE
2	0.871	0.973288009177961	0.742	0.973288009177961	1	0.538	NA	GFRA1	Fibro-DPT	FALSE
2	0.869	0.748145021152792	0.738	0.748145021152792	0.988	0.57	NA	HTRA1	Fibro-DPT	FALSE
2	0.863	0.984325489210441	0.726	0.984325489210441	1	0.636	NA	PTN	Fibro-DPT	FALSE
2	0.862	1.18207605462781	0.724	1.18207605462781	0.988	0.496	NA	FNDC1	Fibro-DPT	FALSE
2	0.861	0.93406088360879	0.722	0.93406088360879	1	0.618	NA	CXCL12	Fibro-DPT	FALSE
2	0.861	0.826256212262948	0.722	0.826256212262948	1	0.791	NA	NFIA	Fibro-DPT	FALSE
2	0.857	0.80373416622323	0.714	0.80373416622323	1	0.473	NA	LUM	Fibro-DPT	FALSE
2	0.854	0.738209692081292	0.708	0.738209692081292	0.988	0.591	NA	MEST	Fibro-DPT	FALSE
2	0.854	0.693264109108386	0.708	0.693264109108386	1	0.923	NA	TTC3	Fibro-DPT	FALSE
2	0.85	0.728697093326842	0.7	0.728697093326842	0.988	0.675	NA	COL5A1	Fibro-DPT	FALSE
2	0.848	1.02389855918763	0.696	1.02389855918763	0.952	0.468	NA	PEG3	Fibro-DPT	FALSE
2	0.847	0.724694842950085	0.694	0.724694842950085	0.928	0.37	NA	LOX	Fibro-DPT	FALSE
2	0.842	0.977496681985572	0.684	0.977496681985572	1	0.68	NA	AKAP12	Fibro-DPT	FALSE
2	0.841	0.735107331617735	0.682	0.735107331617735	0.904	0.404	NA	FMOD	Fibro-DPT	FALSE
2	0.84	0.69329504887452	0.68	0.69329504887452	0.988	0.571	NA	FZD7	Fibro-DPT	FALSE
2	0.838	1.12168109030081	0.676	1.12168109030081	0.831	0.284	NA	GREM1	Fibro-DPT	FALSE
2	0.837	0.732596359342503	0.674	0.732596359342503	1	0.723	NA	COL5A2	Fibro-DPT	FALSE
2	0.836	0.697748857869995	0.672	0.697748857869995	0.988	0.609	NA	GPC6	Fibro-DPT	FALSE
2	0.835	0.822056933506306	0.67	0.822056933506306	0.831	0.209	NA	SEMA3D	Fibro-DPT	FALSE
2	0.833	0.845309432486117	0.666	0.845309432486117	0.928	0.455	NA	P4HA2	Fibro-DPT	FALSE
2	0.832	0.92763584881216	0.664	0.92763584881216	1	0.748	NA	FBN1	Fibro-DPT	FALSE
2	0.831	0.800018695693821	0.662	0.800018695693821	0.94	0.491	NA	ANGPTL2	Fibro-DPT	FALSE
2	0.823	0.953102245876098	0.646	0.953102245876098	0.976	0.63	NA	COL14A1	Fibro-DPT	FALSE
2	0.823	0.746057369725484	0.646	0.746057369725484	0.964	0.498	NA	TMTC2	Fibro-DPT	FALSE
2	0.82	0.727150723977039	0.64	0.727150723977039	0.964	0.421	NA	GPC3	Fibro-DPT	FALSE
2	0.816	0.843516130499353	0.632	0.843516130499353	0.988	0.648	NA	FBLN1	Fibro-DPT	FALSE
2	0.815	0.703330851170513	0.63	0.703330851170513	0.964	0.564	NA	SGCD	Fibro-DPT	FALSE
2	0.811	0.735325984142424	0.622	0.735325984142424	0.928	0.427	NA	LSAMP	Fibro-DPT	FALSE
2	0.806	0.953401236181968	0.612	0.953401236181968	0.88	0.377	NA	PIEZO2	Fibro-DPT	FALSE
2	0.804	0.709760066407108	0.608	0.709760066407108	1	0.675	NA	CDH11	Fibro-DPT	FALSE
2	0.801	0.895156991849437	0.602	0.895156991849437	0.711	0.132	NA	GDF6	Fibro-DPT	FALSE
2	0.791	1.04682897881239	0.582	1.04682897881239	0.723	0.184	NA	ZFHX4	Fibro-DPT	FALSE
2	0.782	0.921172549671854	0.564	0.921172549671854	0.928	0.523	NA	MATN2	Fibro-DPT	FALSE
2	0.758	1.0795471511678	0.516	1.0795471511678	0.699	0.246	NA	KCNN3	Fibro-DPT	FALSE
2	0.758	0.792686900404928	0.516	0.792686900404928	0.723	0.302	NA	CNTNAP2	Fibro-DPT	FALSE
3	0.989	2.00767048521779	0.978	2.00767048521779	1	0.547	NA	CACNA1A	CACNA1A	TRUE
3	0.949	1.86893120272479	0.898	1.86893120272479	0.966	0.495	NA	HELLPAR	CACNA1A	TRUE
3	0.94	2.22025124231872	0.88	2.22025124231872	0.931	0.425	NA	RP11-262H14.4	CACNA1A	TRUE
3	0.932	1.80434614517684	0.864	1.80434614517684	0.897	0.137	NA	RP4-671O14.7	CACNA1A	TRUE
3	0.916	1.17085657605766	0.832	1.17085657605766	0.897	0.239	NA	SFXN5	CACNA1A	TRUE
3	0.894	2.96760437561941	0.788	2.96760437561941	0.862	0.235	NA	ELF3	CACNA1A	FALSE
3	0.894	1.67869376051781	0.788	1.67869376051781	0.862	0.292	NA	RP3-323A16.1	CACNA1A	TRUE
3	0.89	1.8121993069751	0.78	1.8121993069751	0.828	0.176	NA	ANP32BP1	CACNA1A	TRUE
3	0.889	1.30863730921854	0.778	1.30863730921854	0.862	0.29	NA	RP5-1039K5.19	CACNA1A	TRUE
3	0.887	1.7414657019599	0.774	1.7414657019599	0.828	0.191	NA	CSMD2	CACNA1A	TRUE
3	0.887	1.21368967962074	0.774	1.21368967962074	0.931	0.736	NA	LINC00969	CACNA1A	TRUE
3	0.886	1.54256725624206	0.772	1.54256725624206	0.862	0.303	NA	RP3-394A18.1	CACNA1A	TRUE
3	0.886	1.25640467218131	0.772	1.25640467218131	0.897	0.454	NA	SRGAP3	CACNA1A	TRUE
3	0.885	1.76319804471317	0.77	1.76319804471317	0.897	0.611	NA	SLC35E3	CACNA1A	TRUE
3	0.885	1.50508014160238	0.77	1.50508014160238	0.862	0.288	NA	RP11-360N9.2	CACNA1A	TRUE
3	0.879	1.87057411210247	0.758	1.87057411210247	0.828	0.231	NA	EEF1DP6	CACNA1A	TRUE
3	0.879	1.37511795505348	0.758	1.37511795505348	0.793	0.103	NA	EFCAB6-AS1	CACNA1A	TRUE
3	0.877	1.41517347979291	0.754	1.41517347979291	0.828	0.239	NA	RAB3IP	CACNA1A	FALSE
3	0.873	1.6485695509262	0.746	1.6485695509262	0.862	0.407	NA	AC004893.11	CACNA1A	TRUE
3	0.873	1.56288426635721	0.746	1.56288426635721	0.897	0.583	NA	SRGAP1	CACNA1A	TRUE
3	0.872	1.46620217768903	0.744	1.46620217768903	0.828	0.262	NA	TGM4	CACNA1A	TRUE
3	0.872	1.38485472585035	0.744	1.38485472585035	0.793	0.15	NA	Y_RNA--553	CACNA1A	TRUE
3	0.87	1.18056590875699	0.74	1.18056590875699	0.793	0.168	NA	DNAH2	CACNA1A	TRUE
3	0.868	1.63719328172809	0.736	1.63719328172809	0.793	0.169	NA	NPM1P11	CACNA1A	TRUE
3	0.867	1.25055968374787	0.734	1.25055968374787	0.828	0.261	NA	PRX	CACNA1A	TRUE
3	0.863	1.50661840875249	0.726	1.50661840875249	0.759	0.096	NA	MKLN1-AS	CACNA1A	TRUE
3	0.862	1.67958249434357	0.724	1.67958249434357	0.793	0.161	NA	RP11-692C24.1	CACNA1A	FALSE
3	0.862	1.42613607450978	0.724	1.42613607450978	0.759	0.106	NA	COX7CP1	CACNA1A	TRUE
3	0.861	2.24814518643079	0.722	2.24814518643079	0.793	0.228	NA	CPS1	CACNA1A	TRUE
3	0.861	1.56352832025617	0.722	1.56352832025617	0.828	0.303	NA	EMCN	CACNA1A	FALSE
3	0.857	1.50825857312616	0.714	1.50825857312616	0.793	0.231	NA	KCTD16	CACNA1A	TRUE
3	0.854	1.73342390846692	0.708	1.73342390846692	0.759	0.147	NA	RP11-273G15.2	CACNA1A	TRUE
3	0.853	1.19022085423158	0.706	1.19022085423158	0.759	0.14	NA	RP11-157E16.1	CACNA1A	TRUE
3	0.851	1.65037449020713	0.702	1.65037449020713	0.759	0.142	NA	RP11-1144P22.1	CACNA1A	TRUE
3	0.851	1.39157616051173	0.702	1.39157616051173	0.759	0.179	NA	RN7SL297P	CACNA1A	TRUE
3	0.851	0.973871071677257	0.702	0.973871071677257	0.759	0.145	NA	L3MBTL4	CACNA1A	TRUE
3	0.849	1.62016951783132	0.698	1.62016951783132	0.759	0.181	NA	RP11-624D20.1	CACNA1A	TRUE
3	0.849	1.23684844971766	0.698	1.23684844971766	0.724	0.073	NA	RP11-659E9.2	CACNA1A	TRUE
3	0.847	1.695260023979	0.694	1.695260023979	0.759	0.184	NA	RXFP2	CACNA1A	TRUE
3	0.843	1.73310273204623	0.686	1.73310273204623	0.724	0.09	NA	RPL19P14	CACNA1A	TRUE
3	0.843	1.25605115134669	0.686	1.25605115134669	0.759	0.182	NA	RP3-412A9.17	CACNA1A	TRUE
3	0.842	1.81828072259815	0.684	1.81828072259815	0.724	0.117	NA	ATP5A1P2	CACNA1A	TRUE
3	0.839	1.08625027404534	0.678	1.08625027404534	0.828	0.474	NA	PANK2	CACNA1A	TRUE
3	0.838	1.2719240565845	0.676	1.2719240565845	0.793	0.345	NA	PATJ	CACNA1A	FALSE
3	0.838	1.07132658068952	0.676	1.07132658068952	0.724	0.13	NA	CTA-212A2.3	CACNA1A	TRUE
3	0.836	1.71115905633312	0.672	1.71115905633312	0.793	0.334	NA	KIF5C	CACNA1A	TRUE
3	0.835	1.20282087099724	0.67	1.20282087099724	0.724	0.101	NA	SNORA42--3	CACNA1A	TRUE
3	0.835	0.943001102365801	0.67	0.943001102365801	0.759	0.197	NA	GRM7	CACNA1A	TRUE
3	0.834	1.01401110190485	0.668	1.01401110190485	0.828	0.336	NA	RNF157	CACNA1A	FALSE
3	0.834	0.964334561541967	0.668	0.964334561541968	0.759	0.252	NA	FAM153B	CACNA1A	TRUE
3	0.833	1.41729138896328	0.666	1.41729138896328	0.793	0.347	NA	RP11-377K22.2	CACNA1A	TRUE
3	0.833	1.31598678778757	0.666	1.31598678778757	0.724	0.138	NA	RP11-201E8.1	CACNA1A	TRUE
3	0.832	1.91464104604988	0.664	1.91464104604988	0.724	0.151	NA	LINC01655	CACNA1A	TRUE
3	0.832	1.32229669494204	0.664	1.32229669494204	0.793	0.353	NA	ZNF114	CACNA1A	TRUE
3	0.831	0.902687373174677	0.662	0.902687373174677	0.828	0.28	NA	KCNN3	CACNA1A	FALSE
3	0.83	1.67382874494893	0.66	1.67382874494893	0.759	0.251	NA	RP11-318C2.1	CACNA1A	FALSE
3	0.83	1.12195642970273	0.66	1.12195642970273	0.793	0.326	NA	NFASC	CACNA1A	TRUE
3	0.83	0.967795804473874	0.66	0.967795804473874	0.759	0.337	NA	AC004951.6	CACNA1A	TRUE
3	0.829	1.87932642697559	0.658	1.87932642697559	0.69	0.064	NA	ANP32BP3	CACNA1A	TRUE
3	0.826	1.11863545399838	0.652	1.11863545399838	0.69	0.077	NA	NPM1P40	CACNA1A	TRUE
3	0.825	1.61576982727527	0.65	1.61576982727527	0.828	0.581	NA	TNFAIP8	CACNA1A	TRUE
3	0.825	1.18001682597192	0.65	1.18001682597192	0.69	0.091	NA	RN7SL854P	CACNA1A	TRUE
3	0.825	0.857795364699445	0.65	0.857795364699445	0.724	0.194	NA	CTA-228A9.4	CACNA1A	FALSE
3	0.824	1.45071879358814	0.648	1.45071879358814	0.69	0.094	NA	RP11-100L22.3	CACNA1A	TRUE
3	0.824	1.41505822694692	0.648	1.41505822694692	0.759	0.259	NA	POU2F2	CACNA1A	FALSE
3	0.824	1.06625840201577	0.648	1.06625840201577	0.759	0.279	NA	LINC01588	CACNA1A	TRUE
3	0.823	1.48162802464057	0.646	1.48162802464057	0.828	0.528	NA	PCSK7	CACNA1A	FALSE
3	0.823	1.09801778241319	0.646	1.09801778241319	0.69	0.091	NA	C8orf34	CACNA1A	TRUE
3	0.823	1.07812192077331	0.646	1.07812192077331	0.828	0.503	NA	TUBGCP4	CACNA1A	TRUE
3	0.822	1.71535128761139	0.644	1.71535128761139	0.724	0.169	NA	LRRC69	CACNA1A	FALSE
3	0.822	1.50346310507428	0.644	1.50346310507428	0.69	0.111	NA	RP11-5A11.1	CACNA1A	TRUE
3	0.822	1.35739379306516	0.644	1.35739379306516	0.69	0.117	NA	RIMS2	CACNA1A	TRUE
3	0.822	1.15967808280467	0.644	1.15967808280467	0.69	0.104	NA	CBR3-AS1	CACNA1A	TRUE
3	0.822	1.12159448854218	0.644	1.12159448854218	0.69	0.091	NA	IZUMO3	CACNA1A	TRUE
3	0.821	1.63858153588652	0.642	1.63858153588652	0.69	0.134	NA	CTC-529P8.1	CACNA1A	TRUE
3	0.821	1.4180963031871	0.642	1.4180963031871	0.724	0.174	NA	HIST1H2BG	CACNA1A	FALSE
3	0.821	1.0208089757781	0.642	1.0208089757781	0.69	0.116	NA	TMEM213	CACNA1A	TRUE
3	0.82	1.4250389569445	0.64	1.4250389569445	0.759	0.23	NA	GOLGA6L2	CACNA1A	TRUE
3	0.82	1.21483508099535	0.64	1.21483508099535	0.724	0.186	NA	GPM6A	CACNA1A	TRUE
3	0.82	1.0236766094075	0.64	1.0236766094075	0.69	0.096	NA	RP11-120I21.3	CACNA1A	TRUE
3	0.82	0.867558428215635	0.64	0.867558428215635	0.724	0.197	NA	ECHDC2	CACNA1A	TRUE
3	0.819	0.783724761446906	0.638	0.783724761446906	0.724	0.187	NA	AC008079.10	CACNA1A	TRUE
3	0.818	0.943372554013538	0.636	0.943372554013538	0.69	0.107	NA	LINC01934	CACNA1A	FALSE
3	0.817	1.64193176218008	0.634	1.64193176218008	0.724	0.213	NA	RP5-1065J22.8	CACNA1A	TRUE
3	0.817	1.22668147733268	0.634	1.22668147733268	0.724	0.205	NA	DPF3	CACNA1A	FALSE
3	0.817	1.07673813044808	0.634	1.07673813044808	0.724	0.147	NA	MS4A6A	CACNA1A	FALSE
3	0.816	1.03378790227674	0.632	1.03378790227674	0.759	0.293	NA	MICAL3	CACNA1A	FALSE
3	0.815	1.248798705299	0.63	1.248798705299	0.69	0.122	NA	POLN	CACNA1A	TRUE
