p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
FLI1	6.53313585848042e-52	0.504188084240002	1	0.991	1.59434647490356e-47	Endo-FLT1	FLI1
F2RL3	9.01546231840326e-52	0.291406644851067	0.981	0.83	2.20013342418313e-47	Endo-FLT1	F2RL3
PREX2	1.23924360377804e-51	0.343654966213435	0.962	0.827	3.02425009065993e-47	Endo-FLT1	PREX2
AC007319.1	1.40022461749943e-51	0.333313178934761	0.995	0.934	3.41710815654561e-47	Endo-FLT1	AC007319.1
ADGRF5	1.82132948863818e-51	0.469609992356097	1	0.968	4.44477248407261e-47	Endo-FLT1	ADGRF5
RN7SL88P	1.87971502855294e-51	0.0609132402455189	0.938	0.61	4.58725655568058e-47	Endo-FLT1	RN7SL88P
TNFRSF10D	4.09446459194972e-51	0.389966746241663	0.99	0.944	9.9921313901941e-47	Endo-FLT1	TNFRSF10D
AF064858.11	1.16311705009476e-50	0.164228167616347	0.871	0.417	2.83847084905126e-46	Endo-FLT1	AF064858.11
KIF26A	1.8553557600204e-50	0.338746150385459	1	0.991	4.52781019675379e-46	Endo-FLT1	KIF26A
QKI	1.94790621817252e-50	0.326290845515252	1	0.997	4.75367033482823e-46	Endo-FLT1	QKI
DLL4	2.12461570039899e-50	0.279130322816092	1	0.997	5.1849121552537e-46	Endo-FLT1	DLL4
SHE	3.59650397852458e-50	0.257128372443925	0.995	0.928	8.77690830919139e-46	Endo-FLT1	SHE
FAM110D	4.79193358674957e-50	0.241826659890596	0.981	0.953	1.16942347251037e-45	Endo-FLT1	FAM110D
TCEA2	6.10174361483454e-50	0.256812581975531	0.995	0.999	1.48906951176422e-45	Endo-FLT1	TCEA2
HPCAL1	7.44271713474038e-50	0.35054521410406	1	1	1.81632068956204e-45	Endo-FLT1	HPCAL1
XXYLT1	7.54623916166783e-50	0.296309402045818	1	1	1.84158420501342e-45	Endo-FLT1	XXYLT1
RP11-472K22.1	8.44199501582095e-50	0.0982156242476841	0.579	0.129	2.06018446366095e-45	Endo-FLT1	RP11-472K22.1
DUSP5	1.45798372160314e-49	0.283592355261289	1	0.997	3.5580634742003e-45	Endo-FLT1	DUSP5
HAGLR	2.20727037810071e-49	0.276850014233381	0.976	0.812	5.38662263071698e-45	Endo-FLT1	HAGLR
HSPG2	5.85387141035164e-49	0.405506935299838	1	1	1.42857877898221e-44	Endo-FLT1	HSPG2
VAMP5	6.11912152401814e-49	0.250923111549982	0.995	0.987	1.49331041672139e-44	Endo-FLT1	VAMP5
CTC-523E23.5	6.1826976605024e-49	0.170690979855285	0.895	0.46	1.50882553706901e-44	Endo-FLT1	CTC-523E23.5
CTD-2135J3.4	1.12030033973699e-48	0.288097015157146	0.995	0.994	2.73398094909415e-44	Endo-FLT1	CTD-2135J3.4
AC093110.3	1.15444793434461e-48	0.334694122594211	0.971	0.712	2.8173147389746e-44	Endo-FLT1	AC093110.3
LINC01475	3.61883846726053e-48	0.205662139736635	0.99	0.89	8.83141339550259e-44	Endo-FLT1	LINC01475
RP1	4.15595123344116e-48	0.210022229344151	0.971	0.748	1.01421833900898e-43	Endo-FLT1	RP1
RAD51	1.37740193238475e-47	0.0821737006918948	0.933	0.617	3.36141167579175e-43	Endo-FLT1	RAD51
RP11-103H7.2	1.41887611069963e-47	0.168183535142041	0.847	0.439	3.46262526055137e-43	Endo-FLT1	RP11-103H7.2
PGS1	1.59302685412116e-47	0.277479290778949	1	0.99	3.88762273479729e-43	Endo-FLT1	PGS1
ACE	1.6142286283808e-47	0.301153945415008	0.99	0.874	3.93936354470052e-43	Endo-FLT1	ACE
AC046143.3	2.18827261024609e-47	0.109349895001761	0.976	0.825	5.34026047804456e-43	Endo-FLT1	AC046143.3
CTD-2201E18.5	2.63010323623088e-47	0.187007025638032	1	0.987	6.41850393769783e-43	Endo-FLT1	CTD-2201E18.5
RP11-20G13.1	3.02443691693278e-47	0.055644445973587	1	0.941	7.38083585208275e-43	Endo-FLT1	RP11-20G13.1
CTA-342B11.1	3.75965205158564e-47	0.155730725022296	0.837	0.364	9.17505486668959e-43	Endo-FLT1	CTA-342B11.1
FOXF1	3.77761559172843e-47	0.1710054325408	1	0.958	9.21889309005406e-43	Endo-FLT1	FOXF1
RNU6-758P	4.60424541318889e-47	0.218705224203244	0.837	0.462	1.12362005063462e-42	Endo-FLT1	RNU6-758P
RP11-359E19.2	5.95170869430107e-47	0.147596435991165	0.933	0.68	1.45245498975723e-42	Endo-FLT1	RP11-359E19.2
EPAS1	8.3339903017334e-47	0.393931783132416	1	1	2.03382699323502e-42	Endo-FLT1	EPAS1
CTD-2369P2.5	8.75607586216969e-47	0.275917080175388	1	0.976	2.13683275340389e-42	Endo-FLT1	CTD-2369P2.5
CFDP1	1.1600541916915e-46	0.427267791959987	1	1	2.83099624940393e-42	Endo-FLT1	CFDP1
RP11-21L23.4	1.49965124325922e-46	0.219922793470724	1	0.988	3.6597488940498e-42	Endo-FLT1	RP11-21L23.4
PTPRE	1.67694494761605e-46	0.412522515125542	0.995	0.999	4.09241645016221e-42	Endo-FLT1	PTPRE
LIMCH1	1.77761668544134e-46	0.311259301250697	1	0.997	4.33809575915105e-42	Endo-FLT1	LIMCH1
ENG	1.96360588149937e-46	0.247954998347518	1	0.981	4.79198379321107e-42	Endo-FLT1	ENG
RP11-93I21.3	3.50219714336024e-46	0.123845446024229	0.856	0.382	8.54676190865633e-42	Endo-FLT1	RP11-93I21.3
POMP	5.04142954652854e-46	0.128687759390144	1	0.949	1.23031046653482e-41	Endo-FLT1	POMP
CDK17	5.26746831065352e-46	0.311094585824659	0.99	0.989	1.28547296653188e-41	Endo-FLT1	CDK17
GYPC	6.20398230545457e-46	0.337023958978393	1	0.954	1.51401984182313e-41	Endo-FLT1	GYPC
ZNF366	8.665481180842e-46	0.353207414368748	0.995	0.96	2.11472402737268e-41	Endo-FLT1	ZNF366
LRCH1	9.65191557170915e-46	0.422860879036853	0.995	1	2.3554534761199e-41	Endo-FLT1	LRCH1
SPTBN1	1.03111084172695e-45	0.428060721125521	1	1	2.51632289815044e-41	Endo-FLT1	SPTBN1
AC142391.3	1.23052653407548e-45	0.21313045173962	0.885	0.514	3.00297695375781e-41	Endo-FLT1	AC142391.3
PCAT1	1.44822447428472e-45	0.26469001240469	0.943	0.773	3.53424700704444e-41	Endo-FLT1	PCAT1
GIMAP1-GIMAP5	2.04718484313583e-45	0.169818961486781	0.976	0.84	4.99594989118868e-41	Endo-FLT1	GIMAP1-GIMAP5
CFAP161	3.13062910543604e-45	0.261116539299864	0.976	0.919	7.6399872689061e-41	Endo-FLT1	CFAP161
ARHGAP31	3.55620097303058e-45	0.299637612905849	1	1	8.67855285458384e-41	Endo-FLT1	ARHGAP31
WSCD1	3.57447159532605e-45	0.245579031850423	0.986	0.902	8.7231404812337e-41	Endo-FLT1	WSCD1
HHEX	4.7486154856107e-45	0.211320715002695	0.995	0.953	1.15885212310844e-40	Endo-FLT1	HHEX
RP11-81H14.2	1.32466484449482e-44	0.354206927404406	1	0.983	3.23271208650517e-40	Endo-FLT1	RP11-81H14.2
ARHGEF15	1.45806043260573e-44	0.160987809823842	0.967	0.822	3.55825067973103e-40	Endo-FLT1	ARHGEF15
DISP1	1.79294107553343e-44	0.128167466224602	0.895	0.521	4.37549340073179e-40	Endo-FLT1	DISP1
NOL10	2.96999629196518e-44	0.24749002504554	1	0.995	7.24797895091183e-40	Endo-FLT1	NOL10
JAM2	2.9863712628141e-44	0.339330453337531	0.943	0.783	7.28794042977153e-40	Endo-FLT1	JAM2
RBP5	3.1628435301115e-44	0.258986825389568	0.981	0.893	7.71860335088409e-40	Endo-FLT1	RBP5
RFPL3	3.23806094625801e-44	0.0836565917277508	0.627	0.161	7.90216393324804e-40	Endo-FLT1	RFPL3
LMO2	4.61673953977023e-44	0.255571966538444	1	0.987	1.12666911728553e-39	Endo-FLT1	LMO2
SLC27A1	4.61725503342416e-44	0.196968900869977	1	1	1.12679491835683e-39	Endo-FLT1	SLC27A1
TYMP	6.48685774989719e-44	0.193064619758045	1	0.996	1.58305276528491e-39	Endo-FLT1	TYMP
KLHL6	8.97428770842902e-44	0.359030524736674	0.971	0.91	2.19008517236502e-39	Endo-FLT1	KLHL6
AC226118.1	1.21869096830299e-43	0.178714132028751	0.99	0.921	2.97409343904662e-39	Endo-FLT1	AC226118.1
RP11-478K15.6	1.30532267410401e-43	0.15259945621392	0.976	0.791	3.18550945388343e-39	Endo-FLT1	RP11-478K15.6
RP3-454B23.1	1.38675098229543e-43	0.161593319311621	0.938	0.628	3.38422709719377e-39	Endo-FLT1	RP3-454B23.1
RP4-737E23.5	1.87018937601866e-43	0.130893155495988	0.995	0.953	4.56401015323595e-39	Endo-FLT1	RP4-737E23.5
CACTIN-AS1	2.18048900325051e-43	0.155080848892777	0.746	0.276	5.32126536353255e-39	Endo-FLT1	CACTIN-AS1
CTD-2521M24.13	2.45831149381949e-43	0.17810272243298	0.995	0.975	5.99926336951709e-39	Endo-FLT1	CTD-2521M24.13
PLK2	3.44796795117604e-43	0.207074197813202	0.995	0.972	8.41442098805002e-39	Endo-FLT1	PLK2
FAM129C	4.07404045347177e-43	0.174980914399319	1	0.972	9.94228832265251e-39	Endo-FLT1	FAM129C
LINC00677	4.14433472356344e-43	0.176357848739506	1	0.991	1.01138344593842e-38	Endo-FLT1	LINC00677
MMRN2	4.44650802919583e-43	0.387871339847373	1	0.986	1.08512581944495e-38	Endo-FLT1	MMRN2
ETS1	4.84877037823357e-43	0.267755069206866	1	1	1.18329392310412e-38	Endo-FLT1	ETS1
IFI16	5.38413408423474e-43	0.261607972750503	1	0.936	1.31394408191665e-38	Endo-FLT1	IFI16
NOSTRIN	5.40300995488715e-43	0.23187134378664	0.895	0.582	1.31855054939066e-38	Endo-FLT1	NOSTRIN
CYB561	5.57507082545052e-43	0.227107115016707	0.99	0.973	1.36054028424295e-38	Endo-FLT1	CYB561
STC1	5.91304891736872e-43	0.180544036320847	0.981	0.783	1.44302045779466e-38	Endo-FLT1	STC1
SLC2A3	8.0104387143476e-43	0.297732613621682	1	1	1.95486746384939e-38	Endo-FLT1	SLC2A3
ADGRL4	9.01255812570985e-43	0.0938930522189214	0.746	0.282	2.19942468499823e-38	Endo-FLT1	ADGRL4
RP11-540O11.1	1.17092745576286e-42	0.1874742589926	1	0.998	2.85753136304368e-38	Endo-FLT1	RP11-540O11.1
RP11-125M16.1	1.39806431576724e-42	0.142613263976945	0.885	0.581	3.41183615619837e-38	Endo-FLT1	RP11-125M16.1
RP11-400F1.1	1.41460391430998e-42	0.0744202991778666	0.99	0.706	3.45219939248208e-38	Endo-FLT1	RP11-400F1.1
RP11-543C4.1	1.42496232974234e-42	0.302082440223937	0.981	0.927	3.47747806950321e-38	Endo-FLT1	RP11-543C4.1
AC113608.1	1.65930596606286e-42	0.154266555847388	0.919	0.602	4.04937027957981e-38	Endo-FLT1	AC113608.1
CDKN1C	2.22929587392012e-42	0.0936457690065761	0.636	0.184	5.44037365071467e-38	Endo-FLT1	CDKN1C
RP1-89D4.1	3.24364218023479e-42	0.109263360005915	0.699	0.234	7.91578437664498e-38	Endo-FLT1	RP1-89D4.1
MIR4471	3.50788639111779e-42	0.0910680223111199	0.89	0.585	8.56064594888385e-38	Endo-FLT1	MIR4471
LINC00551	4.29754269847615e-42	0.141237908825982	1	0.797	1.04877232013612e-37	Endo-FLT1	LINC00551
AC092657.2	4.97726988955852e-42	0.107975592802799	0.904	0.578	1.21465294384786e-37	Endo-FLT1	AC092657.2
RB1	5.37282297825435e-42	0.313169233000376	0.981	0.913	1.31118371961319e-37	Endo-FLT1	RB1
CCDC102A	6.07806935783236e-42	0.252485596978503	1	1	1.48329204608541e-37	Endo-FLT1	CCDC102A
BOLA2P1	7.14078611157315e-42	0.190777557052017	0.9	0.555	1.74263744266831e-37	Endo-FLT1	BOLA2P1
ROBO4	8.34881297566934e-42	0.245615129986798	0.99	0.949	2.03744431858235e-37	Endo-FLT1	ROBO4
FSCN1	8.73781191740861e-42	0.26438657310784	1	0.998	2.1323756203244e-37	Endo-FLT1	FSCN1
AC016696.1	8.97633576598453e-42	0.139085962773239	0.943	0.697	2.19058498033086e-37	Endo-FLT1	AC016696.1
MALL	1.06240352680201e-41	0.393224581811915	0.99	0.911	2.59268956680762e-37	Endo-FLT1	MALL
STIM2	1.28321790697835e-41	0.268205183258916	1	1	3.13156498018997e-37	Endo-FLT1	STIM2
TGM2	1.58902238734779e-41	0.235977977641396	1	0.987	3.87785023408355e-37	Endo-FLT1	TGM2
AC100830.3	1.72995400001023e-41	0.160209766456886	0.904	0.472	4.22177974162498e-37	Endo-FLT1	AC100830.3
RP3-510L9.1	1.74081078648327e-41	0.473654785212678	1	1	4.24827464333376e-37	Endo-FLT1	RP3-510L9.1
POPDC2	1.84223954737796e-41	0.264039290009225	0.957	0.769	4.49580139142116e-37	Endo-FLT1	POPDC2
RP11-195M16.3	3.2790240281839e-41	0.17750459562712	0.981	0.906	8.00213023837999e-37	Endo-FLT1	RP11-195M16.3
FAM167B	3.5931326800369e-41	0.159610763153962	0.952	0.603	8.76868099236204e-37	Endo-FLT1	FAM167B
PTPRB	3.78131731139557e-41	0.214640566670663	0.928	0.618	9.22792676672976e-37	Endo-FLT1	PTPRB
RP11-314N13.10	4.43372637571392e-41	0.352206261827595	0.986	0.982	1.08200658472923e-36	Endo-FLT1	RP11-314N13.10
MYCN	4.63828578601228e-41	0.200919244248935	0.99	0.925	1.13192726321844e-36	Endo-FLT1	MYCN
SLFN5	5.131026034615e-41	0.214158128428194	0.962	0.816	1.25217559348744e-36	Endo-FLT1	SLFN5
RP11-500C12.1	5.86719389310758e-41	0.0978249843629284	0.981	0.879	1.43182999767397e-36	Endo-FLT1	RP11-500C12.1
COL4A2	7.48211275951527e-41	0.257307284653746	1	0.999	1.82593479783211e-36	Endo-FLT1	COL4A2
LYL1	8.03797752117918e-41	0.181537797409531	1	0.995	1.96158803426857e-36	Endo-FLT1	LYL1
RP11-511P7.4	9.50956335953396e-41	0.0782473803862209	0.828	0.477	2.32071384226067e-36	Endo-FLT1	RP11-511P7.4
RP11-45A12.2	1.06237639232422e-40	0.24435617291558	0.99	0.949	2.59262334782803e-36	Endo-FLT1	RP11-45A12.2
SIN3B	1.58219901871843e-40	0.267897370139077	1	0.859	3.86119848528046e-36	Endo-FLT1	SIN3B
LINC00888	1.94448946796583e-40	0.178133355340419	0.976	0.88	4.74533209762382e-36	Endo-FLT1	LINC00888
RP11-288A5.2	2.24942112473585e-40	0.188253601350515	0.689	0.261	5.48948731280537e-36	Endo-FLT1	RP11-288A5.2
RP11-64B16.5	2.47484852430162e-40	0.1532674683901	0.77	0.327	6.03962033870568e-36	Endo-FLT1	RP11-64B16.5
MRAP	3.21469341572996e-40	0.0975423807188957	0.947	0.693	7.84513781174739e-36	Endo-FLT1	MRAP
TSNAX-DISC1	3.79110211661432e-40	0.294383337974849	1	0.997	9.25180560538558e-36	Endo-FLT1	TSNAX-DISC1
DOCK9	3.85010891370369e-40	0.368798155283174	1	1	9.39580579300248e-36	Endo-FLT1	DOCK9
RP11-529F4.1	4.02410899216264e-40	0.14488733880851	0.995	0.966	9.82043558447371e-36	Endo-FLT1	RP11-529F4.1
TM4SF18	5.30489080682162e-40	0.134307876353123	0.967	0.772	1.29460555249675e-35	Endo-FLT1	TM4SF18
RP1-155D22.2	5.40979753932168e-40	0.153005635209048	0.986	0.785	1.32020699149606e-35	Endo-FLT1	RP1-155D22.2
CRIM1	6.95842562129041e-40	0.45131676462476	1	0.985	1.69813418861971e-35	Endo-FLT1	CRIM1
