p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-2860	3.75446990645635e-65	0.477330405038912	1	1	7.64823064644222e-60	Erythrocyte-Prol	Peak-2860
Peak-7764	1.13884603738851e-60	0.348498166150842	0.945	0.693	2.31994326276412e-55	Erythrocyte-Prol	Peak-7764
Peak-7265	4.41905668475849e-59	0.321346668633437	0.978	0.757	9.00206037252152e-54	Erythrocyte-Prol	Peak-7265
Peak-13462	5.26777562629938e-56	0.287251200499347	0.973	0.778	1.07309857283345e-50	Erythrocyte-Prol	Peak-13462
Peak-5096	5.41832602944481e-54	0.309143978855905	0.967	0.851	1.1037671954582e-48	Erythrocyte-Prol	Peak-5096
Peak-6739	1.47171360843651e-48	0.267805203159267	0.956	0.856	2.99802779174601e-43	Erythrocyte-Prol	Peak-6739
Peak-12120	2.2195063701094e-47	0.257154122297389	0.929	0.717	4.52135642654986e-42	Erythrocyte-Prol	Peak-12120
Peak-158	3.3729760011939e-44	0.289112666544226	1	1	6.8710894120321e-39	Erythrocyte-Prol	Peak-158
Peak-312	6.01262091906298e-44	0.251566868164843	1	0.99	1.22483100742232e-38	Erythrocyte-Prol	Peak-312
Peak-4877	2.61887774716831e-41	0.26682672196346	0.989	0.97	5.33491585875657e-36	Erythrocyte-Prol	Peak-4877
Peak-5315	5.24111144387223e-41	0.250117414958999	0.973	0.979	1.06766681223121e-35	Erythrocyte-Prol	Peak-5315
Peak-1266	8.4374418737383e-39	0.282825020205094	0.989	0.977	1.71879128409923e-33	Erythrocyte-Prol	Peak-1266
Peak-5974	1.57559886776417e-38	0.260672119020906	0.967	0.945	3.2096524535224e-33	Erythrocyte-Prol	Peak-5974
Peak-7212	1.83156388966301e-31	0.253398107819311	0.984	0.961	3.73107879963251e-26	Erythrocyte-Prol	Peak-7212
Peak-19630	3.78483993715961e-51	0.284791217904196	0.992	0.783	7.71009743598783e-46	B-MS4A1+	Peak-19630
Peak-7697	1.10545941557644e-48	0.306394455443839	1	0.894	2.25193137547076e-43	B-MS4A1+	Peak-7697
Peak-63221	2.06018869760224e-44	0.265964242411514	0.992	0.887	4.19681039588551e-39	B-MS4A1+	Peak-6322
Peak-79751	2.62872240041909e-41	0.270542558099873	0.985	0.85	5.35497040189373e-36	B-MS4A1+	Peak-7975
Peak-3576	8.50496701619703e-39	0.26304909780435	0.985	0.915	1.7325468308695e-33	B-MS4A1+	Peak-3576
Peak-5105	1.21855735108478e-34	0.277031085229195	1	0.956	2.48232317989481e-29	B-MS4A1+	Peak-5105
Peak-11763	5.4968273960821e-33	0.280017657329765	0.985	0.939	1.11975870885588e-27	B-MS4A1+	Peak-11763
Peak-80792	1.71415091320515e-09	0.251976075585794	1	0.192	0.000349189682529021	Endo-DNTT	Peak-80792
Peak-17862	3.09075480243659e-08	0.293032270884807	1	0.72	0.00629617660804358	Hepatocyte	Peak-17862
Peak-4150	1.29219787703452e-48	0.319840111663825	1	0.989	2.63233629530703e-43	DC/Macro	Peak-4150
Peak-51051	1.30204574507554e-39	0.389895866600269	1	0.956	2.65239738729338e-34	DC/Macro	Peak-5105
Peak-3661	4.20124179888046e-31	0.256466291568311	1	1	8.55834966849939e-26	DC/Macro	Peak-366
Peak-416	1.73454594251821e-12	0.261225191931037	1	0.999	3.53344353950386e-07	Fibro	Peak-416
Peak-260482	3.25089221370555e-12	0.371151865140356	1	0.37	6.62239252853957e-07	B-Prol	Peak-26048
Peak-24190	1.46843249432329e-09	0.250511970805737	0.933	0.379	0.000299134383418597	B-Prol	Peak-24190
Peak-13026	2.78887367367327e-09	0.268745609971517	1	0.667	0.000568121456063982	B-Prol	Peak-13026
Peak-196241	1.44314467399038e-08	0.317511008191391	0.933	0.525	0.00293983001538581	B-Prol	Peak-19624
Peak-242781	1.72247121234283e-08	0.295364207045983	0.933	0.51	0.00350884610666357	B-Prol	Peak-24278
Peak-13750	2.48015610490837e-08	0.255324663971008	0.933	0.491	0.00505232600130884	B-Prol	Peak-13750
Peak-10367	2.48454025488239e-08	0.253181948664708	0.933	0.57	0.00506125695322091	B-Prol	Peak-10367
