orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max	tSNE_1	tSNE_2	EPCAM	VIM	PTPRC	HBG1
ZXF_2_4-6	ZXF	102110	37953	40237.7609805387	14708	atac	Fibro-ADAMTS19	0.483818318665257	-4.34099861023556	16.6635587986852	1.34006781875444	0.738753968813525	-0.101067374115654	-0.211192920310229
ZXF_2_4-7	ZXF	74355	28952	31116.2885432574	13447	atac	Fibro-ADAMTS19	0.460293114690662	-4.53320159154856	16.4671326602235	-0.71694823188969	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_4-8	ZXF	55017	24298	25362.6406402407	12259	atac	SM-ACTG2	0.289145442279964	7.11633431878934	2.71950002640655	-0.71694823188969	0.254124028106913	-0.101067374115654	-0.211192920310229
ZXF_2_5-1	ZXF	99979	38607	40516.5027512676	14840	atac	Fibro-ITM2A	0.437070272650852	-4.58778613392668	14.7151046447617	1.32840968970801	1.31677499899563	-0.101067374115654	-0.211192920310229
ZXF_2_5-2	ZXF	69974	29172	31265.0483682718	13384	atac	Fibro-ITM2A	0.28055782383154	-1.26064774307753	15.1941065817572	-0.71694823188969	2.8557119307493	-0.101067374115654	-0.211192920310229
ZXF_2_5-4	ZXF	93773	35865	38144.8692555747	14491	atac	Fibro-ADAMTS19	0.770519049187303	-2.86235343629054	19.9213380293114	-0.71694823188969	1.94234371148974	-0.101067374115654	-0.211192920310229
ZXF_2_5-7	ZXF	67627	27512	29367.9276144938	13192	atac	SM-ACTG2	0.326473462160863	-0.0114808519408279	23.482321827894	0.77701629309321	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_5-8	ZXF	224949	65389	68816.4861628552	17551	atac	Endo	0.571312026570531	16.5973163145295	7.59322181758822	-0.71694823188969	-0.382420673721356	-0.101067374115654	-0.211192920310229
ZXF_2_6-1	ZXF	58534	23840	25480.9268601394	12243	atac	Fibro-ADAMTS19	0.261694867894496	15.6834637410222	-2.12752975466705	2.23665218871671	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_6-2	ZXF	90753	35743	37996.4773818414	14438	atac	Fibro-ITM2A	0.321529866468212	-3.5155261308028	19.0137534456205	-0.71694823188969	0.813173751973706	-0.101067374115654	-0.211192920310229
ZXF_2_6-3	ZXF	122427	44323	47165.822999737	15582	atac	Fibro-HTR2A	0.642509547993934	3.1398986895508	18.3059791516746	-0.71694823188969	0.983859768241118	-0.101067374115654	-0.211192920310229
ZXF_2_6-4	ZXF	74675	31131	33248.8412482813	13544	atac	Fibro-HTR2A	0.639514803580585	2.10634783931555	15.2177983212199	0.623577467241291	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_6-5	ZXF	109819	39966	42238.6329586007	15107	atac	Fibro-ITM2A	0.365192469911192	0.493192185008963	18.1576595329792	-0.71694823188969	2.18741556873206	-0.101067374115654	-0.211192920310229
ZXF_2_6-6	ZXF	97733	37821	40170.1022103331	14935	atac	Fibro-ITM2A	0.452111108402516	4.74756543124759	24.7423574065812	1.34291793147262	1.22556797797311	-0.101067374115654	-0.211192920310229
ZXF_2_6-7	ZXF	60237	25658	27298.8347581724	12759	atac	Fibro-ADAMTS19	0.273064663946401	-2.45748438949998	7.39598079753574	0.874234339482322	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_6-8	ZXF	102903	40763	42539.4976258923	15294	atac	Fibro-ADAMTS19	0.354753307669883	-2.21591575987111	15.9150006978741	0.359406989685746	1.17700600818845	-0.101067374115654	-0.211192920310229
ZXF_2_7-1	ZXF	100309	37273	38634.3367103925	14762	atac	B	0.768048901907782	-21.8201528972804	-9.83818316464805	-0.71694823188969	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_7-2	ZXF	85392	32521	34834.9207234809	14037	atac	Fibro-ADAMTS19	0.871824544793413	-1.63116898592464	17.9894551669259	-0.71694823188969	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_7-3	ZXF	98100	37593	39598.3348309416	14923	atac	Fibro-ADAMTS19	0.588689350931254	2.17633374919885	24.592984513815	0.430972777206153	-0.0952502990273322	-0.101067374115654	-0.211192920310229
ZXF_2_7-4	ZXF	92561	35377	37718.1942264385	14534	atac	Fibro-ITM2A	0.352522134734036	0.071686871799539	17.5720388372314	1.45189957179013	2.51109834800619	-0.101067374115654	-0.211192920310229
ZXF_2_7-5	ZXF	109374	39134	42169.8011268087	14772	atac	Fibro-ITM2A	0.515145486226275	2.73328707023799	17.9979243642173	-0.71694823188969	2.26905094574981	-0.101067374115654	-0.211192920310229
ZXF_2_7-6	ZXF	104960	37761	41050.6965075727	14736	atac	Endo	0.939004277763804	3.17626871064309	-22.8765388425982	-0.71694823188969	-0.809452099380289	-0.101067374115654	-0.211192920310229
ZXF_2_7-7	ZXF	94657	35682	38365.4715070689	14549	atac	Fibro-ITM2A	0.594514380075986	2.73945583799187	21.888206628055	1.42200855026473	-0.0743659525609913	-0.101067374115654	-0.211192920310229
ZXF_2_7-8	ZXF	63403	27763	28906.9961515212	13121	atac	Fibro-ADAMTS19	0.271876519017688	-6.35780158436006	2.34512286163673	1.96377567568321	1.05624885144274	-0.101067374115654	-0.211192920310229
ZXF_2_8-1	ZXF	114291	39657	41378.9834588608	15020	atac	Glial	0.340213467016479	12.7518843055943	3.49883265905719	-0.71694823188969	1.69509455086282	-0.101067374115654	-0.211192920310229
ZXF_2_8-2	ZXF	97611	36612	39029.7203844621	14757	atac	Endo	0.934630881066271	12.0561545746473	-17.0962459545156	0.445925469591169	0.852048183345474	-0.101067374115654	-0.211192920310229
ZXF_2_8-3	ZXF	96964	36422	38453.9260606496	14736	atac	Fibro-ADAMTS19	0.622797925963558	0.89018974999805	19.9270837334228	-0.71694823188969	0.0774811034406786	-0.101067374115654	-0.211192920310229
