p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RP11-477N12.6	1.60046058437051e-12	0.118013943316484	0.463	0.104	3.90384345739655e-08	Fibro-BMP5	RP11-477N12.6
RP5-1086L22.1	2.66551219725112e-12	0.129657651519845	0.976	0.853	6.50171735153494e-08	Fibro-BMP5	RP5-1086L22.1
AP001471.1	4.10348785730623e-12	0.258969392645851	1	0.94	1.00092275815413e-07	Fibro-BMP5	AP001471.1
PCBP3	4.93009940654089e-12	0.355290856338721	1	0.992	1.20254984724345e-07	Fibro-BMP5	PCBP3
RP11-805I24.4	1.10789113637175e-11	0.184300900604436	0.976	0.956	2.70236805983796e-07	Fibro-BMP5	RP11-805I24.4
AC002511.3	1.46568762079138e-11	0.250938196439345	0.951	0.81	3.57510524463433e-07	Fibro-BMP5	AC002511.3
HS3ST3B1	1.5970201606368e-11	0.440938298937106	0.976	0.982	3.89545157582528e-07	Fibro-BMP5	HS3ST3B1
FAM87A	1.80167164248618e-11	0.21892813842427	0.829	0.474	4.39463747035229e-07	Fibro-BMP5	FAM87A
VSTM2A	2.67811453893733e-11	0.163709060766195	0.512	0.147	6.53245698337594e-07	Fibro-BMP5	VSTM2A
FAM60CP	3.15170475131184e-11	0.137805270494546	0.634	0.255	7.68763822939983e-07	Fibro-BMP5	FAM60CP
MIR5580	3.40972713734584e-11	0.111968784752887	0.902	0.529	8.31700643341397e-07	Fibro-BMP5	MIR5580
NRG1	6.84744121471209e-11	0.371289105353154	0.878	0.731	1.67022786109257e-06	Fibro-BMP5	NRG1
AC100802.3	7.35050245454449e-11	0.0939400056969216	0.902	0.402	1.79293455871249e-06	Fibro-BMP5	AC100802.3
EXOC2	9.70026383418579e-11	0.518214729499771	0.927	0.917	2.3660883544346e-06	Fibro-BMP5	EXOC2
CTC-321K16.1	1.03426287364765e-10	0.401172855343096	0.927	0.92	2.52277400140134e-06	Fibro-BMP5	CTC-321K16.1
ARHGEF17	1.08165777066563e-10	0.336306339935525	1	0.991	2.63837963420759e-06	Fibro-BMP5	ARHGEF17
FENDRR	1.11868369160716e-10	0.506533862104869	0.976	0.974	2.72869326056819e-06	Fibro-BMP5	FENDRR
SLC44A3	1.14370458626436e-10	0.299684752975655	0.829	0.551	2.78972422681602e-06	Fibro-BMP5	SLC44A3
ZP1	1.20200349521569e-10	0.131481394015672	0.683	0.258	2.93192692553012e-06	Fibro-BMP5	ZP1
C2CD2	1.26517679617263e-10	0.343619851736685	1	0.992	3.08601924122428e-06	Fibro-BMP5	C2CD2
ALKAL2	1.55741984244307e-10	0.221832198905066	0.78	0.517	3.79885847968713e-06	Fibro-BMP5	ALKAL2
SHANK2	1.55775791759163e-10	0.462854057419713	1	0.985	3.79968311258951e-06	Fibro-BMP5	SHANK2
CTD-2516K3.3	1.57866477257687e-10	0.156844296829932	0.805	0.505	3.85067911326951e-06	Fibro-BMP5	CTD-2516K3.3
MT2A	1.59846713500493e-10	0.19219777065812	0.951	0.918	3.89898103570402e-06	Fibro-BMP5	MT2A
AP000997.1	1.64452583379218e-10	0.106292972148917	0.585	0.189	4.01132741378589e-06	Fibro-BMP5	AP000997.1
RP11-805I24.3	1.91970284569473e-10	0.323928579678838	0.976	0.965	4.6825391812186e-06	Fibro-BMP5	RP11-805I24.3
SH3YL1	1.93826466089612e-10	0.25138292078626	0.951	0.941	4.72781516085783e-06	Fibro-BMP5	SH3YL1
LINC00565	1.99193931682257e-10	0.242388004174329	0.805	0.429	4.8587383815936e-06	Fibro-BMP5	LINC00565
AC010091.1	2.2130799291571e-10	0.148156396957845	0.756	0.322	5.39814456319999e-06	Fibro-BMP5	AC010091.1
RP11-542M13.1	2.62935472722503e-10	0.0943241063580446	1	0.946	6.41352205064729e-06	Fibro-BMP5	RP11-542M13.1
FOXF2	4.33636552806409e-10	0.369127095769267	0.927	0.899	1.05772627960539e-05	Fibro-BMP5	FOXF2
NSG1	4.85789244249795e-10	0.332217645741357	0.732	0.447	1.1849371245741e-05	Fibro-BMP5	NSG1
GRK5	5.05681951185675e-10	0.301635941402649	1	1	1.2334594153321e-05	Fibro-BMP5	GRK5
PROM1	5.15199996019271e-10	0.386007171808988	0.902	0.86	1.25667583029021e-05	Fibro-BMP5	PROM1
PDPN	5.90158271667881e-10	0.359018723411292	0.805	0.491	1.43951405625229e-05	Fibro-BMP5	PDPN
LINC02111	6.08606077249949e-10	0.0745162463270916	0.659	0.245	1.48451194362808e-05	Fibro-BMP5	LINC02111
RP5-1043L3.1	6.6187620274325e-10	0.0915763370428746	0.512	0.15	1.61444843373134e-05	Fibro-BMP5	RP5-1043L3.1
AP001476.2	6.67696336885942e-10	0.236695388254734	0.951	0.921	1.62864490493219e-05	Fibro-BMP5	AP001476.2
FOXL1	7.05709240948665e-10	0.328143518003379	1	0.94	1.72136598052198e-05	Fibro-BMP5	FOXL1
GAS7	8.30945349582743e-10	0.707590789764263	0.951	0.982	2.02684189670223e-05	Fibro-BMP5	GAS7
KIAA1644	8.36620494710296e-10	0.315865848541856	0.951	0.841	2.04068471069735e-05	Fibro-BMP5	KIAA1644
RNU4-28P	1.20074462520367e-09	0.129123357167852	0.585	0.207	2.9288562897968e-05	Fibro-BMP5	RNU4-28P
CAPZB	1.35764994875926e-09	0.500022424457947	1	0.998	3.31157975501358e-05	Fibro-BMP5	CAPZB
CHSY1	1.40408502487917e-09	0.477870203279458	0.951	0.965	3.42484419268527e-05	Fibro-BMP5	CHSY1
GBGT1	1.47510021252477e-09	0.279609627033304	0.902	0.749	3.59806443839041e-05	Fibro-BMP5	GBGT1
RP11-991C1.2	1.67528518642504e-09	0.109867881165711	0.829	0.434	4.08635562672796e-05	Fibro-BMP5	RP11-991C1.2
YBEY	1.75764219044072e-09	0.241756327990449	0.951	0.811	4.28724083092299e-05	Fibro-BMP5	YBEY
LINC01989	1.8976057613435e-09	0.113305735115262	0.902	0.65	4.62863997306906e-05	Fibro-BMP5	LINC01989
RP4-668J24.2	1.91735721149274e-09	0.305075656719837	0.927	0.846	4.67681771027308e-05	Fibro-BMP5	RP4-668J24.2
RPL12P23	2.0003138452793e-09	0.107798536154586	0.854	0.597	4.87916553140526e-05	Fibro-BMP5	RPL12P23
BDKRB2	2.12453929016371e-09	0.331720575838565	1	0.943	5.18217623656732e-05	Fibro-BMP5	BDKRB2
RP11-86H7.6	2.31716591517137e-09	0.0944207857202703	0.439	0.118	5.65203110028601e-05	Fibro-BMP5	RP11-86H7.6
COL6A2	2.32510349915157e-09	0.276863986278291	0.951	0.934	5.67139245513051e-05	Fibro-BMP5	COL6A2
NAV1	2.32568884207621e-09	0.449258301831154	0.976	0.991	5.67282022359228e-05	Fibro-BMP5	NAV1
RP11-551L14.4	2.38094967445368e-09	0.0638540706932585	0.293	0.054	5.80761244592741e-05	Fibro-BMP5	RP11-551L14.4
LINC01960	2.73939586759473e-09	0.222106644045669	0.902	0.749	6.68193440023706e-05	Fibro-BMP5	LINC01960
GJD3	2.81468901685744e-09	0.0733445748473233	0.39	0.098	6.86558944991867e-05	Fibro-BMP5	GJD3
RP11-463O9.9	2.87252033239792e-09	0.20927602952998	0.976	0.924	7.00665159478501e-05	Fibro-BMP5	RP11-463O9.9
CBLN2	2.91295058317497e-09	0.186135902545593	0.659	0.279	7.10526906248039e-05	Fibro-BMP5	CBLN2
LPL	3.0258842078844e-09	0.179892461976365	0.732	0.334	7.38073675987164e-05	Fibro-BMP5	LPL
ATP8A2	3.17970176014572e-09	0.380885985003838	0.951	0.77	7.75592853334745e-05	Fibro-BMP5	ATP8A2
AC024084.1	3.26545207572310e-09	0.230420306631721	0.78	0.367	7.96509070310377e-05	Fibro-BMP5	AC024084.1
RP11-532F6.5	3.35274813676205e-09	0.0515687505978806	0.61	0.218	8.17802325518998e-05	Fibro-BMP5	RP11-532F6.5
LINC01105	3.49437955406941e-09	0.10427890114848	0.732	0.349	8.52349060828609e-05	Fibro-BMP5	LINC01105
RP11-523O18.1	3.57411460507655e-09	0.279969765820634	0.561	0.216	8.71798034470273e-05	Fibro-BMP5	RP11-523O18.1
ZNF862	4.40842957915521e-09	0.186142567637031	0.951	0.912	0.000107530414294754	Fibro-BMP5	ZNF862
VNN2	4.74972315959952e-09	0.0670212407426001	0.341	0.074	0.000115855247308952	Fibro-BMP5	VNN2
LINC01475	5.64080669899445e-09	0.26311520245243	0.976	0.902	0.000137590557001873	Fibro-BMP5	LINC01475
COL13A1	6.10055294986102e-09	0.314326751517528	1	0.982	0.00014880468755301	Fibro-BMP5	COL13A1
BPI	6.20235035514553e-09	0.362729157193994	0.878	0.624	0.00015128772986271	Fibro-BMP5	BPI
IL1R1	6.28655538869292e-09	0.480362393995433	0.902	0.946	0.000153341659040998	Fibro-BMP5	IL1R1
DNAI1	6.29946251155191e-09	0.319143524327336	0.951	0.853	0.000153656489581774	Fibro-BMP5	DNAI1
RP11-563N12.2	6.73306081100303e-09	0.146526073463976	0.902	0.653	0.000164232819301986	Fibro-BMP5	RP11-563N12.2
INHBA	6.76363088901211e-09	0.239915911434522	0.951	0.832	0.000164978484644784	Fibro-BMP5	INHBA
ADI1P2	7.26193658601698e-09	0.0864775198436722	0.902	0.722	0.000177133157206126	Fibro-BMP5	ADI1P2
RP11-352D13.5	7.66724381227381e-09	0.122303122386981	0.39	0.107	0.000187019411068983	Fibro-BMP5	RP11-352D13.5
RGS6	7.94851311408318e-09	0.340772531881037	0.902	0.832	0.000193880131878717	Fibro-BMP5	RGS6
AP000997.3	9.22769474819212e-09	0.157524466255122	0.707	0.337	0.000225081930297902	Fibro-BMP5	AP000997.3
C14orf132	9.36143671408589e-09	0.278032633445127	0.976	0.887	0.000228344164329983	Fibro-BMP5	C14orf132
FAS	1.05974402727776e-08	0.178028028225627	0.78	0.468	0.000258492763133591	Fibro-BMP5	FAS
RUNX2	1.09692404149818e-08	0.450200738238406	0.951	0.967	0.000267561712202237	Fibro-BMP5	RUNX2
CTD-2588J1.1	1.09856082356956e-08	0.119838614356114	0.927	0.569	0.000267960956085087	Fibro-BMP5	CTD-2588J1.1
LINC02135	1.10977670651595e-08	0.207632646917273	0.976	0.965	0.000270696734253371	Fibro-BMP5	LINC02135
WARS1	1.14998390126757e-08	0.189965194201995	1	0.997	0.000280504073197187	Fibro-BMP5	WARS
PVT1	1.21031574972787e-08	0.499404345195064	0.951	0.991	0.000295220217673622	Fibro-BMP5	PVT1
KREMEN1	1.2433812705881e-08	0.357756627765394	0.976	0.961	0.00030328555952185	Fibro-BMP5	KREMEN1
LINC00476	1.27375940298001e-08	0.248346932374298	1	0.989	0.000310695393574885	Fibro-BMP5	LINC00476
FZD1	1.29174438556899e-08	0.217439831247169	0.976	0.947	0.000315082290527987	Fibro-BMP5	FZD1
COLEC12	1.40152403770202e-08	0.330470225884956	0.976	0.935	0.000341859743276277	Fibro-BMP5	COLEC12
IDO1	1.42842334521948e-08	0.168472003254451	0.756	0.388	0.000348421022365936	Fibro-BMP5	IDO1
RP11-514D23.3	1.53904557803181e-08	0.172401424428031	0.976	0.967	0.00037540399739352	Fibro-BMP5	RP11-514D23.3
ARHGAP28	1.63515266233701e-08	0.313566999793862	0.927	0.894	0.000398846437397244	Fibro-BMP5	ARHGAP28
ST5	1.78035633258831e-08	0.302713910184689	0.976	0.992	0.000434264516644941	Fibro-BMP5	ST5
F2R	1.78264087238279e-08	0.180949401380157	0.61	0.252	0.000434821761591609	Fibro-BMP5	F2R
SLC25A38P1	1.79086730666246e-08	0.111405274554863	0.61	0.281	0.000436828353441108	Fibro-BMP5	SLC25A38P1
ZEB1-AS1	1.82160372785844e-08	0.247360148883517	0.927	0.949	0.000444325581299232	Fibro-BMP5	ZEB1-AS1
CTD-2050I18.1	1.85556588775646e-08	0.0666273081957467	0.561	0.199	0.000452609631341556	Fibro-BMP5	CTD-2050I18.1
RP11-505E24.2	1.99784492868612e-08	0.0568819204101822	0.854	0.637	0.000487314335005118	Fibro-BMP5	RP11-505E24.2
RP11-66B24.5	2.1613808071117e-08	0.316656265338825	0.951	0.642	0.000527204006470687	Fibro-BMP5	RP11-66B24.5
CRISPLD2	2.52863981337236e-08	0.360469842084217	0.976	0.956	0.000616785823277786	Fibro-BMP5	CRISPLD2
KLHL42	2.55489397404294e-08	0.222207156051227	0.902	0.77	0.000623189738148555	Fibro-BMP5	KLHL42
CALD1	2.70703775945319e-08	0.393987242409279	1	0.902	0.000660300650285823	Fibro-BMP5	CALD1
TRAC	2.77777768321846e-08	0.259945535507389	0.829	0.554	0.000677555532490646	Fibro-BMP5	TRAC
LINC01228	2.85983462273745e-08	0.0958950895525992	0.78	0.509	0.000697570861178119	Fibro-BMP5	LINC01228
RP11-434I12.4	2.88515747625046e-08	0.212875218462465	0.829	0.671	0.000703747611607011	Fibro-BMP5	RP11-434I12.4
IGFBP6	3.09629221413959e-08	0.197214723125007	0.976	0.967	0.000755247596872929	Fibro-BMP5	IGFBP6
PTCH1	3.11905547462456e-08	0.361136798316724	0.976	0.992	0.000760800011370422	Fibro-BMP5	PTCH1
RP11-299G20.2	3.87289896772862e-08	0.0653392471536481	0.854	0.532	0.000944677516208365	Fibro-BMP5	RP11-299G20.2
C1R	4.28467690114217e-08	0.197311298038724	0.878	0.598	0.0010451183897266	Fibro-BMP5	C1R
LINC01571	4.88716281640541e-08	0.197357524874729	0.732	0.48	0.00119207675417761	Fibro-BMP5	LINC01571
POLA2	4.89727338257368e-08	0.219910189787185	1	0.977	0.00119454292347737	Fibro-BMP5	POLA2
RUNX1	5.03077749471405e-08	0.273727181865441	1	0.998	0.00122710724651065	Fibro-BMP5	RUNX1
LINC00545	5.13792153745459e-08	0.108390792672841	0.951	0.825	0.00125324182141592	Fibro-BMP5	LINC00545
LRRK1	5.14095844471875e-08	0.29538413086859	0.951	0.967	0.0012539825838358	Fibro-BMP5	LRRK1
TDRP	5.19807664880313e-08	0.248012688331501	0.927	0.879	0.00126791485617606	Fibro-BMP5	TDRP
PAPLN	5.26437727560526e-08	0.287141711794301	0.927	0.856	0.00128408690506564	Fibro-BMP5	PAPLN
RP11-524F11.2	5.42425076531624e-08	0.239724518500526	0.854	0.785	0.00132308324667594	Fibro-BMP5	RP11-524F11.2
HNRNPUL1	5.57282918655411e-08	0.181775968874196	1	0.997	0.00135932449518428	Fibro-BMP5	HNRNPUL1
RP11-302L19.3	5.63374047130738e-08	0.124637663772309	1	0.918	0.0013741819757613	Fibro-BMP5	RP11-302L19.3
HS6ST1	6.06278951219163e-08	0.327206719286132	1	0.988	0.00147883561781378	Fibro-BMP5	HS6ST1
AC007879.5	6.1168210660554e-08	0.264516728964098	1	0.991	0.00149201499443223	Fibro-BMP5	AC007879.5
CSF1	6.98321385957749e-08	0.29507306350628	0.976	0.979	0.00170334552462814	Fibro-BMP5	CSF1
ADAMTS14	6.99789011465741e-08	0.390212181825997	0.976	0.974	0.00170692535676724	Fibro-BMP5	ADAMTS14
LINC00315	7.39562237228385e-08	0.248790966842472	1	0.983	0.00180394020904748	Fibro-BMP5	LINC00315
PALD1	7.46144297311959e-08	0.328798226782566	1	0.995	0.00181999517000333	Fibro-BMP5	PALD1
RP11-844P9.5	7.87863677348415e-08	0.0652183768742908	0.293	0.066	0.00192175708178825	Fibro-BMP5	RP11-844P9.5
PRDM15	7.88220456512953e-08	0.237688698112592	0.976	0.98	0.0019226273375264	Fibro-BMP5	PRDM15
RP11-791O21.5	7.9241471800145e-08	0.110111090264481	0.61	0.242	0.00193285798014914	Fibro-BMP5	RP11-791O21.5
RP11-334E6.10	8.12377689497791e-08	0.162095531133581	0.951	0.779	0.00198155166022301	Fibro-BMP5	RP11-334E6.10
CACNA1H	8.45281918368155e-08	0.336096463971408	0.976	0.968	0.0020618116552836	Fibro-BMP5	CACNA1H
TGFBI	9.53612213698329e-08	0.224178554343615	1	0.974	0.00232605091165296	Fibro-BMP5	TGFBI
SYNDIG1	9.72385452354651e-08	0.368318931626486	0.927	0.785	0.00237184259538347	Fibro-BMP5	SYNDIG1
LRRN4CL	9.91190727085324e-08	0.128825952529015	0.78	0.391	0.00241771242150652	Fibro-BMP5	LRRN4CL
RP11-753H16.3	1.02723523275757e-07	0.291975048666764	0.976	1	0.00250563217974227	Fibro-BMP5	RP11-753H16.3
RP11-231C18.3	1.13041264744375e-07	0.242856041831774	0.976	0.997	0.0027573025296448	Fibro-BMP5	RP11-231C18.3
SFTPB	1.16064252927732e-07	0.172615160163055	0.951	0.85	0.00283103925741324	Fibro-BMP5	SFTPB
PTN	1.2246492381331e-07	0.124945539794083	0.61	0.263	0.00298716442165426	Fibro-BMP5	PTN
LOXL2	1.23812661001373e-07	0.353215363848172	1	0.982	0.00302003842714548	Fibro-BMP5	LOXL2
OLFML3	1.27682560549984e-07	0.222353788444096	0.951	0.758	0.00311443301693521	Fibro-BMP5	OLFML3
HOXA2	1.35550351448121e-07	0.205948406316963	0.976	0.893	0.00330634417252256	Fibro-BMP5	HOXA2
RCVRN	1.35990205023981e-07	0.330689651469062	0.537	0.234	0.00331707308094496	Fibro-BMP5	RCVRN
RP11-648K4.2	1.37742459547224e-07	0.148741943463036	0.659	0.335	0.0033598140732759	Fibro-BMP5	RP11-648K4.2
AF064858.8	1.3975207473754e-07	0.196849018022924	1	0.994	0.00340883260699807	Fibro-BMP5	AF064858.8
DUSP5	1.51536942200171e-07	0.236777174706772	0.951	0.961	0.00369628909414656	Fibro-BMP5	DUSP5
RP11-319G6.1	1.62814171542837e-07	0.404152713422993	0.878	0.711	0.00397136327227288	Fibro-BMP5	RP11-319G6.1
LINC02026	1.68865037680723e-07	0.20603224315365	1	0.998	0.00411895599910821	Fibro-BMP5	LINC02026
ANXA8	1.77234485550035e-07	0.0694381656104565	0.659	0.341	0.00432310357153644	Fibro-BMP5	ANXA8
PCAT4	1.85949227265012e-07	0.104761353879367	0.463	0.174	0.00453567355144818	Fibro-BMP5	PCAT4
RP6-114E22.1	1.91611407893978e-07	0.0785676984018422	0.732	0.429	0.00467378546134992	Fibro-BMP5	RP6-114E22.1
RP11-473E2.2	1.92899922387178e-07	0.157890786863012	0.878	0.702	0.00470521490686805	Fibro-BMP5	RP11-473E2.2
TFB1M	2.23712421972814e-07	0.174565085593564	0.976	0.97	0.00545679339676087	Fibro-BMP5	TFB1M
C1QTNF2	2.24728378082547e-07	0.212236475593425	0.902	0.746	0.00548157459818949	Fibro-BMP5	C1QTNF2
RP4-620F22.2	2.27529553437219e-07	0.105036808938299	0.537	0.213	0.00554990086744064	Fibro-BMP5	RP4-620F22.2
LINC01531	2.27696746686634e-07	0.156243830980804	0.829	0.66	0.00555397904518039	Fibro-BMP5	LINC01531
RP11-532F6.4	2.35296335406997e-07	0.225516804631594	0.756	0.533	0.00573934821324748	Fibro-BMP5	RP11-532F6.4
NKX2-3	2.44521223578895e-07	0.172044277420852	0.976	0.967	0.00596436168553641	Fibro-BMP5	NKX2-3
BDKRB1	2.67098458725532e-07	0.125230549357645	0.976	0.828	0.00651506560523319	Fibro-BMP5	BDKRB1
AC079612.1	2.83333067772051e-07	0.0811774564456696	0.927	0.648	0.00691106018909586	Fibro-BMP5	AC079612.1
AC074212.5	2.94552795373356e-07	0.212146438378087	0.976	0.944	0.00718473178474691	Fibro-BMP5	AC074212.5
LLNLR-263F3.1	3.01610167063737e-07	0.117985238382966	0.902	0.521	0.00735687519501868	Fibro-BMP5	LLNLR-263F3.1
CXXC4-AS1	3.0325342837415e-07	0.140203070657182	0.659	0.311	0.00739695762490226	Fibro-BMP5	CXXC4-AS1
RP11-532F6.3	3.04033074682421e-07	0.193624490596708	0.829	0.633	0.0074159747576536	Fibro-BMP5	RP11-532F6.3
TRGV9	3.37887246821756e-07	0.180517746692776	0.61	0.282	0.00824174572447628	Fibro-BMP5	TRGV9
BAHCC1	3.45483033651975e-07	0.198550539158138	0.976	0.994	0.00842702215683898	Fibro-BMP5	BAHCC1
ACKR3	3.63738980474291e-07	0.256039055396791	0.951	0.94	0.0088723212117289	Fibro-BMP5	ACKR3
AP000797.3	3.66054884594266e-07	0.33749539032197	0.878	0.724	0.00892881074502334	Fibro-BMP5	AP000797.3
RP11-478C19.2	3.67876583817449e-07	0.163851993897673	0.951	0.822	0.00897324563247523	Fibro-BMP5	RP11-478C19.2
AJAP1	3.74419180066163e-07	0.318543834722099	0.854	0.573	0.00913283264017384	Fibro-BMP5	AJAP1
PTGER2	3.88828803398723e-07	0.240559051735422	0.927	0.911	0.00948431217250166	Fibro-BMP5	PTGER2
AC007879.1	3.98623533334623e-07	0.0607506838615364	0.244	0.05	0.00972322522509813	Fibro-BMP5	AC007879.1
MIR1208	4.29009170362832e-07	0.0591210254292359	0.659	0.334	0.0104643916834902	Fibro-BMP5	MIR1208
NXN	4.55082723342102e-07	0.362612137581813	0.976	0.934	0.0111003777877606	Fibro-BMP5	NXN
C5orf56	4.96055737092701e-07	0.385332845099061	1	0.998	0.0120997915391652	Fibro-BMP5	C5orf56
PTGIR	5.06703560592828e-07	0.230554295430084	0.927	0.855	0.0123595132499803	Fibro-BMP5	PTGIR
LINC01959	5.41396442648436e-07	0.0932517674734465	0.902	0.837	0.0132057420290806	Fibro-BMP5	LINC01959
GSTA4	5.54351843538173e-07	0.166315068321235	0.951	0.976	0.0135217501675831	Fibro-BMP5	GSTA4
RP11-426C22.4	5.54889776285986e-07	0.121335209068433	0.512	0.213	0.0135348714231678	Fibro-BMP5	RP11-426C22.4
ETV1	5.62428326546926e-07	0.21326908420879	0.976	0.977	0.0137187517411326	Fibro-BMP5	ETV1
LZTS1	5.83808957700514e-07	0.29423545344098	0.976	0.911	0.0142402680962309	Fibro-BMP5	LZTS1
ALDH1A3	6.04857123168186e-07	0.226465240244497	0.951	0.866	0.0147536749483184	Fibro-BMP5	ALDH1A3
RP11-404P21.8	6.06526278620901e-07	0.26025426760883	0.878	0.77	0.014794388988121	Fibro-BMP5	RP11-404P21.8
RP11-320G24.1	6.10651498434074e-07	0.22913200925886	0.951	0.92	0.0148950113498039	Fibro-BMP5	RP11-320G24.1
ETS1	6.29731114409706e-07	0.238357570718245	1	1	0.0153604013426816	Fibro-BMP5	ETS1
EMID1	6.36470221071874e-07	0.238623582503054	0.854	0.796	0.0155247816323852	Fibro-BMP5	EMID1
RP11-665G4.1	6.64689120420923e-07	0.442742146326175	0.951	0.804	0.0162130970253071	Fibro-BMP5	RP11-665G4.1
AJ011932.1	6.79134640888771e-07	0.165926400538293	0.976	0.977	0.0165654521605589	Fibro-BMP5	AJ011932.1
SLIT3	6.97329480251188e-07	0.28728367339941	0.927	0.976	0.017009260682287	Fibro-BMP5	SLIT3
CTC-232P5.1	6.99382987286064e-07	0.163249507325742	0.976	0.921	0.0170593498258817	Fibro-BMP5	CTC-232P5.1
