cluster	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	ident	spec
1	0.829	0.974698052010314	0.658	0.974698052010314	0.899	0.31	NA	GIMAP4	NK	FALSE
1	0.829	0.896200220104093	0.658	0.896200220104093	0.912	0.308	NA	CD96	NK	FALSE
1	0.826	0.855313764351016	0.652	0.855313764351016	0.784	0.213	NA	TXK	NK	FALSE
1	0.825	0.736064575941093	0.65	0.736064575941093	0.723	0.129	NA	CMC1	NK	FALSE
1	0.824	0.741626105563159	0.648	0.741626105563159	0.75	0.14	NA	FGR	NK	FALSE
1	0.824	0.722253775358376	0.648	0.722253775358376	0.791	0.187	NA	SAMD3	NK	FALSE
1	0.822	0.77340441393608	0.644	0.77340441393608	0.716	0.063	NA	TRDC	NK	FALSE
1	0.818	0.876185105080947	0.636	0.876185105080947	0.993	0.957	NA	HLA-C	NK	FALSE
1	0.816	0.743267602870492	0.632	0.743267602870492	0.845	0.359	NA	PTPN4	NK	FALSE
1	0.815	0.87092569114728	0.63	0.87092569114728	0.865	0.391	NA	STK39	NK	FALSE
1	0.814	0.718364893620095	0.628	0.718364893620095	0.993	0.924	NA	MACF1	NK	FALSE
1	0.813	0.817788381152395	0.626	0.817788381152395	0.804	0.35	NA	APOBEC3G	NK	FALSE
1	0.808	1.40399659704791	0.616	1.40399659704791	0.946	0.84	NA	IER2	NK	FALSE
1	0.807	1.89747190663686	0.614	1.89747190663686	0.635	0.036	NA	IFNG	NK	FALSE
1	0.807	0.866215244829462	0.614	0.866215244829462	0.736	0.198	NA	RHOC	NK	TRUE
1	0.806	0.770232073027029	0.612	0.770232073027029	0.77	0.21	NA	IPCEF1	NK	FALSE
1	0.803	1.53838739108053	0.606	1.53838739108053	0.959	0.812	NA	NFKBIA	NK	FALSE
1	0.8	0.900853732207797	0.6	0.900853732207797	0.676	0.096	NA	SLAMF7	NK	TRUE
1	0.798	0.872962978528537	0.596	0.872962978528537	0.635	0.071	NA	TTC38	NK	TRUE
1	0.798	0.765782533607704	0.596	0.765782533607704	0.818	0.343	NA	APOL6	NK	FALSE
1	0.798	0.735927793264626	0.596	0.735927793264626	0.669	0.1	NA	IL12RB2	NK	FALSE
1	0.796	0.784078252738981	0.592	0.784078252738981	0.932	0.697	NA	HELZ	NK	FALSE
1	0.792	0.714208735451216	0.584	0.714208735451216	0.669	0.123	NA	ATP8B4	NK	FALSE
1	0.79	0.860638934069766	0.58	0.860638934069766	0.959	0.737	NA	PIK3R1	NK	FALSE
1	0.788	1.74952117148274	0.576	1.74952117148274	0.608	0.052	NA	FCGR3A	NK	TRUE
1	0.783	0.945258333849212	0.566	0.945258333849212	1	0.986	NA	UBC	NK	FALSE
1	0.783	0.728025472430465	0.566	0.728025472430465	0.649	0.116	NA	SLFN13	NK	FALSE
1	0.781	0.757386775914644	0.562	0.757386775914644	0.689	0.177	NA	ITGAM	NK	FALSE
1	0.781	0.725566160931349	0.562	0.725566160931349	0.838	0.45	NA	HIPK2	NK	FALSE
1	0.779	0.703967941163697	0.558	0.703967941163697	0.655	0.147	NA	ZBTB38	NK	FALSE
1	0.778	1.19376090435475	0.556	1.19376090435475	0.892	0.766	NA	DUSP1	NK	FALSE
1	0.778	0.791512083811619	0.556	0.791512083811619	0.689	0.239	NA	KCTD10	NK	TRUE
1	0.777	0.830403580774972	0.554	0.830403580774972	0.595	0.055	NA	CTSW	NK	FALSE
1	0.774	0.877434322899072	0.548	0.877434322899072	0.905	0.647	NA	MBP	NK	FALSE
1	0.772	0.701283666908395	0.544	0.701283666908395	0.946	0.748	NA	GNG2	NK	FALSE
1	0.77	0.815595659896964	0.54	0.815595659896964	0.858	0.49	NA	SKAP1	NK	FALSE
1	0.769	0.693331039378507	0.538	0.693331039378507	0.608	0.098	NA	C1orf21	NK	FALSE
1	0.765	1.18262585734464	0.53	1.18262585734464	0.601	0.09	NA	CCL4	NK	FALSE
1	0.765	0.918665993788174	0.53	0.918665993788174	0.534	0.008	NA	KLRF1	NK	TRUE
1	0.764	0.8290456101739	0.528	0.8290456101739	0.797	0.558	NA	ZFP36	NK	FALSE
1	0.762	0.747261544607053	0.524	0.747261544607053	0.946	0.723	NA	IKZF3	NK	FALSE
1	0.761	1.25322385188985	0.522	1.25322385188985	0.858	0.645	NA	HSPA1B	NK	FALSE
1	0.761	0.713013982192648	0.522	0.713013982192648	0.655	0.168	NA	ZBTB16	NK	FALSE
1	0.759	0.794849610387449	0.518	0.794849610387449	0.561	0.055	NA	PRR5L	NK	FALSE
1	0.754	1.07637011940551	0.508	1.07637011940551	0.831	0.597	NA	SYNE1	NK	FALSE
1	0.752	0.718164878653569	0.504	0.718164878653569	0.757	0.4	NA	RAB27A	NK	FALSE
1	0.749	0.757405165429514	0.498	0.757405165429514	0.919	0.699	NA	IRF1	NK	FALSE
1	0.745	1.1303245954086	0.49	1.1303245954086	0.919	0.792	NA	JUN	NK	FALSE
1	0.745	0.902728511089358	0.49	0.902728511089358	0.635	0.198	NA	NCALD	NK	FALSE
1	0.741	1.24847713816984	0.482	1.24847713816984	0.75	0.467	NA	CTD-3252C9.4	NK	FALSE
1	0.741	0.978291931035228	0.482	0.978291931035228	0.561	0.115	NA	ELOVL6	NK	FALSE
1	0.739	0.790519070243615	0.478	0.790519070243615	0.486	0.007	NA	KLRC2	NK	TRUE
1	0.737	1.02087811172114	0.474	1.02087811172114	0.831	0.705	NA	PPP1R15A	NK	FALSE
1	0.732	0.732066262005145	0.464	0.732066262005145	0.723	0.359	NA	HLA-F	NK	FALSE
1	0.729	0.732680229308256	0.458	0.732680229308256	0.554	0.132	NA	CD300A	NK	FALSE
1	0.727	0.88981398174366	0.454	0.88981398174366	0.811	0.605	NA	CCNH	NK	FALSE
1	0.726	0.737980799447909	0.452	0.737980799447909	0.547	0.126	NA	TNFSF14	NK	FALSE
1	0.719	0.977735219650036	0.438	0.977735219650036	0.743	0.515	NA	IER5	NK	FALSE
1	0.719	0.718234224483493	0.438	0.718234224483493	0.561	0.162	NA	PAFAH2	NK	FALSE
1	0.713	0.949616230816465	0.426	0.949616230816465	0.662	0.376	NA	CEP78	NK	FALSE
1	0.712	0.908787031142748	0.424	0.908787031142748	0.899	0.744	NA	CD69	NK	FALSE
1	0.709	1.10635159796541	0.418	1.10635159796541	0.439	0.029	NA	S1PR5	NK	FALSE
1	0.709	0.861422269840567	0.418	0.861422269840567	0.899	0.791	NA	DNAJB1	NK	FALSE
1	0.708	0.998424030180079	0.416	0.998424030180079	0.432	0.019	NA	GZMB	NK	FALSE
1	0.706	0.829600452782279	0.412	0.829600452782279	0.743	0.536	NA	NFKBIZ	NK	FALSE
1	0.703	0.852984452408481	0.406	0.852984452408481	0.757	0.547	NA	DUSP2	NK	FALSE
2	0.908	1.5813968765904	0.816	1.5813968765904	1	0.802	NA	TNFAIP3	T-TNFAIP3	TRUE
2	0.908	1.11256665676099	0.816	1.11256665676099	0.993	0.924	NA	SARAF	T-TNFAIP3	TRUE
2	0.9	1.16066466761626	0.8	1.16066466761626	0.951	0.23	NA	BCL11B	T-TNFAIP3	FALSE
2	0.884	1.1322346733191	0.768	1.1322346733191	0.944	0.309	NA	TRAC	T-TNFAIP3	FALSE
2	0.871	1.21206547712084	0.742	1.21206547712084	0.924	0.273	NA	TCF7	T-TNFAIP3	FALSE
2	0.869	0.939190132249329	0.738	0.939190132249329	0.931	0.263	NA	LEF1	T-TNFAIP3	FALSE
2	0.862	1.06397915269933	0.724	1.06397915269933	0.882	0.198	NA	CAMK4	T-TNFAIP3	FALSE
2	0.854	0.970864443863699	0.708	0.970864443863699	0.91	0.419	NA	IL6ST	T-TNFAIP3	FALSE
2	0.854	0.940848431195819	0.708	0.940848431195819	0.958	0.323	NA	CD3D	T-TNFAIP3	FALSE
2	0.849	0.806343878335595	0.698	0.806343878335595	0.986	0.869	NA	LDHB	T-TNFAIP3	FALSE
2	0.847	1.21190180509064	0.694	1.21190180509064	0.91	0.35	NA	ITM2A	T-TNFAIP3	FALSE
2	0.842	1.28372297171509	0.684	1.28372297171509	0.896	0.415	NA	PELI1	T-TNFAIP3	TRUE
2	0.842	0.900795759606979	0.684	0.900795759606979	0.861	0.201	NA	CD2	T-TNFAIP3	FALSE
2	0.84	0.913344194674744	0.68	0.913344194674744	0.778	0.14	NA	AQP3	T-TNFAIP3	FALSE
2	0.839	0.834248712589753	0.678	0.834248712589753	0.889	0.343	NA	SPOCK2	T-TNFAIP3	FALSE
2	0.837	0.696503107831732	0.674	0.696503107831732	1	0.969	NA	HSPA8	T-TNFAIP3	FALSE
2	0.829	1.02385650848579	0.658	1.02385650848579	0.819	0.161	NA	IL32	T-TNFAIP3	FALSE
2	0.828	0.693672264061543	0.656	0.693672264061543	0.903	0.376	NA	LCK	T-TNFAIP3	FALSE
2	0.827	1.05794115482635	0.654	1.05794115482635	0.944	0.537	NA	TRBC2	T-TNFAIP3	FALSE
2	0.827	0.832832383907417	0.654	0.832832383907417	0.917	0.509	NA	SATB1	T-TNFAIP3	FALSE
2	0.826	0.832946479339058	0.652	0.832946479339058	0.806	0.264	NA	TOB1	T-TNFAIP3	FALSE
2	0.818	0.862212594289587	0.636	0.862212594289587	0.958	0.418	NA	FYB	T-TNFAIP3	FALSE
2	0.813	0.806645114018946	0.626	0.806645114018946	0.882	0.455	NA	LEPROTL1	T-TNFAIP3	FALSE
2	0.813	0.732446928143149	0.626	0.732446928143149	0.812	0.175	NA	IL7R	T-TNFAIP3	FALSE
2	0.808	0.852076312879591	0.616	0.852076312879591	0.847	0.373	NA	PDE4D	T-TNFAIP3	FALSE
2	0.802	0.727498403301557	0.604	0.727498403301557	0.75	0.142	NA	CD28	T-TNFAIP3	FALSE
2	0.8	0.810607268265059	0.6	0.810607268265059	0.868	0.366	NA	RCAN3	T-TNFAIP3	FALSE
2	0.798	0.888136012071178	0.596	0.888136012071178	0.75	0.236	NA	RGCC	T-TNFAIP3	FALSE
2	0.794	0.71533109609661	0.588	0.71533109609661	0.833	0.273	NA	ITK	T-TNFAIP3	FALSE
2	0.792	0.726989980587373	0.584	0.726989980587373	0.826	0.365	NA	PIK3IP1	T-TNFAIP3	FALSE
2	0.788	1.23786875317196	0.576	1.23786875317196	0.938	0.621	NA	RGS1	T-TNFAIP3	FALSE
2	0.787	0.741365961239762	0.574	0.741365961239762	0.75	0.255	NA	ITPRIP	T-TNFAIP3	FALSE
2	0.787	0.695305694514636	0.574	0.695305694514636	0.944	0.669	NA	CNOT6L	T-TNFAIP3	FALSE
2	0.784	0.746375346404412	0.568	0.746375346404412	0.799	0.319	NA	PTGER4	T-TNFAIP3	FALSE
2	0.782	0.874889433206715	0.564	0.874889433206715	0.944	0.642	NA	SMC4	T-TNFAIP3	FALSE
2	0.778	0.748753777438456	0.556	0.748753777438456	0.993	0.778	NA	DNAJB1	T-TNFAIP3	FALSE
2	0.774	0.856614984555293	0.548	0.856614984555293	0.792	0.289	NA	GBP2	T-TNFAIP3	FALSE
2	0.772	0.694594848312243	0.544	0.694594848312243	0.861	0.429	NA	CREM	T-TNFAIP3	FALSE
2	0.769	0.944666046202297	0.538	0.944666046202297	0.75	0.323	NA	GADD45A	T-TNFAIP3	FALSE
2	0.767	0.696715942234482	0.534	0.696715942234482	0.562	0.036	NA	ICOS	T-TNFAIP3	TRUE
2	0.765	0.778677245988873	0.53	0.778677245988873	0.972	0.728	NA	ARL4C	T-TNFAIP3	FALSE
2	0.762	0.830720304754244	0.524	0.830720304754244	0.743	0.295	NA	SGK1	T-TNFAIP3	FALSE
2	0.76	0.796018362385983	0.52	0.796018362385983	0.924	0.811	NA	ZFP36L2	T-TNFAIP3	FALSE
2	0.759	0.770943184633005	0.518	0.770943184633005	0.896	0.618	NA	SELL	T-TNFAIP3	FALSE
2	0.758	0.718634657360933	0.516	0.718634657360933	0.896	0.647	NA	PTP4A1	T-TNFAIP3	FALSE
2	0.754	0.729044718605327	0.508	0.729044718605327	0.806	0.434	NA	CDC25B	T-TNFAIP3	FALSE
2	0.746	0.702729129674211	0.492	0.702729129674211	0.917	0.627	NA	ZBTB10	T-TNFAIP3	FALSE
2	0.739	0.788039845159721	0.478	0.788039845159721	0.819	0.463	NA	TSPYL2	T-TNFAIP3	FALSE
2	0.734	1.31057597262826	0.468	1.31057597262826	0.729	0.369	NA	ANXA1	T-TNFAIP3	FALSE
2	0.731	0.710830480191412	0.462	0.710830480191412	0.826	0.474	NA	SOX4	T-TNFAIP3	FALSE
2	0.703	0.777478153250319	0.406	0.777478153250319	0.917	0.788	NA	SLC2A3	T-TNFAIP3	FALSE
2	0.701	0.708591954292281	0.402	0.708591954292281	0.896	0.684	NA	ATP1B3	T-TNFAIP3	FALSE
3	0.907	1.84256029304008	0.814	1.84256029304008	0.826	0.05	NA	HLA-DRB5	B-HLA-DRB5	TRUE
3	0.869	1.0686765401619	0.738	1.0686765401619	0.861	0.304	NA	TLR10	B-HLA-DRB5	TRUE
3	0.862	1.01259123437294	0.724	1.01259123437294	0.799	0.152	NA	HLA-DQA1	B-HLA-DRB5	TRUE
3	0.847	1.0848208828281	0.694	1.0848208828281	0.917	0.428	NA	HLA-DQB1	B-HLA-DRB5	TRUE
3	0.844	1.07977166367296	0.688	1.07977166367296	0.938	0.536	NA	SP140	B-HLA-DRB5	TRUE
3	0.834	0.971395571742632	0.668	0.971395571742632	0.868	0.283	NA	HLA-DOB	B-HLA-DRB5	TRUE
3	0.831	0.909513587635113	0.662	0.909513587635113	0.931	0.581	NA	SYK	B-HLA-DRB5	FALSE
3	0.819	0.983138867481114	0.638	0.983138867481114	0.938	0.43	NA	MS4A1	B-HLA-DRB5	FALSE
3	0.81	0.951152089720447	0.62	0.951152089720447	0.806	0.277	NA	IGHD	B-HLA-DRB5	FALSE
3	0.806	0.840224674271637	0.612	0.840224674271637	0.951	0.819	NA	PTPN6	B-HLA-DRB5	TRUE
3	0.802	0.895675276547687	0.604	0.895675276547687	0.882	0.491	NA	BCL11A	B-HLA-DRB5	FALSE
3	0.801	0.93536446583711	0.602	0.93536446583711	0.938	0.611	NA	RALGPS2	B-HLA-DRB5	FALSE
3	0.799	0.779857690347676	0.598	0.779857690347676	0.84	0.326	NA	TNFRSF13C	B-HLA-DRB5	FALSE
3	0.798	0.845387792191457	0.596	0.845387792191457	0.84	0.315	NA	FCRL1	B-HLA-DRB5	FALSE
3	0.795	0.740288562381175	0.59	0.740288562381175	0.889	0.504	NA	STX7	B-HLA-DRB5	FALSE
3	0.794	0.893386263675941	0.588	0.893386263675941	0.903	0.465	NA	HLA-DMB	B-HLA-DRB5	FALSE
3	0.792	0.85400983551837	0.584	0.85400983551837	0.903	0.473	NA	BANK1	B-HLA-DRB5	FALSE
3	0.79	0.763319958254928	0.58	0.763319958254928	0.903	0.444	NA	FAM129C	B-HLA-DRB5	FALSE
3	0.781	0.787610139792824	0.562	0.787610139792824	0.882	0.492	NA	SMIM14	B-HLA-DRB5	FALSE
3	0.781	0.710048350034988	0.562	0.710048350034988	0.944	0.582	NA	TCF4	B-HLA-DRB5	FALSE
3	0.78	1.25433177438227	0.56	1.25433177438227	0.778	0.337	NA	CD1C	B-HLA-DRB5	FALSE
3	0.778	0.761856927264081	0.556	0.761856927264081	0.819	0.314	NA	FCRL2	B-HLA-DRB5	FALSE
3	0.776	0.701729936190105	0.552	0.701729936190105	0.965	0.684	NA	SWAP70	B-HLA-DRB5	FALSE
3	0.772	0.705222296730636	0.544	0.705222296730636	0.847	0.393	NA	CYBB	B-HLA-DRB5	FALSE
3	0.768	0.865236304792097	0.536	0.865236304792097	0.903	0.657	NA	BIRC3	B-HLA-DRB5	FALSE
3	0.768	0.772403941795408	0.536	0.772403941795408	0.944	0.637	NA	HLA-DPB1	B-HLA-DRB5	FALSE
3	0.766	0.783064349084577	0.532	0.783064349084577	0.931	0.504	NA	IGHM	B-HLA-DRB5	FALSE
3	0.764	0.693638651815212	0.528	0.693638651815212	0.979	0.891	NA	RBM5	B-HLA-DRB5	FALSE
3	0.761	0.87981021607067	0.522	0.87981021607067	0.75	0.284	NA	LL22NC03-2H8.5	B-HLA-DRB5	FALSE
3	0.759	0.784933964320659	0.518	0.784933964320659	0.778	0.33	NA	CD19	B-HLA-DRB5	FALSE
3	0.754	0.723506768594656	0.508	0.723506768594656	0.882	0.568	NA	CCDC50	B-HLA-DRB5	FALSE
3	0.753	1.01160703014474	0.506	1.01160703014474	0.688	0.231	NA	FCRL5	B-HLA-DRB5	FALSE
3	0.739	0.877269605723941	0.478	0.877269605723941	0.882	0.682	NA	SMC6	B-HLA-DRB5	FALSE
3	0.739	0.70687386070514	0.478	0.70687386070514	0.646	0.227	NA	CR2	B-HLA-DRB5	FALSE
3	0.728	0.835948621159222	0.456	0.835948621159222	0.674	0.29	NA	SAMD9L	B-HLA-DRB5	FALSE
