p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RP11-33I11.3	2.66620396540045e-07	0.131961652860411	0.84	0.549	0.00643728285406284	Pre-T	RP11-33I11.3
RP11-155L15.1	2.68660612811263e-07	0.0571859984905864	0.86	0.52	0.00648654183571514	Pre-T	RP11-155L15.1
SRGN	3.2639394301829e-07	0.276331074864779	1	0.879	0.0078804553602336	Pre-T	SRGN
GPRIN3	4.54341340705993e-07	0.293737745083429	0.88	0.63	0.0109696173300055	Pre-T	GPRIN3
CD44	5.07951889246808e-07	0.313430954849775	1	0.983	0.0122639904139749	Pre-T	CD44
RP5-1028K7.1	5.9734015356481e-07	0.172487432477678	0.98	0.879	0.0144221806676688	Pre-T	RP5-1028K7.1
RP11-20D14.4	6.22801618663448e-07	0.0546014168409848	0.66	0.266	0.0150369222810103	Pre-T	RP11-20D14.4
CD28	7.27934968873315e-07	0.288997792495829	1	0.948	0.0175752618884773	Pre-T	CD28
C5orf67	7.91417810974421e-07	0.307864542403983	0.96	0.908	0.0191079916281664	Pre-T	C5orf67
SP100	8.15491823905506e-07	0.201127068851818	0.96	0.803	0.0196892345963745	Pre-T	SP100
RP11-10J5.1	8.54405940073674e-07	0.0878384941873981	0.84	0.503	0.0206287770171388	Pre-T	RP11-10J5.1
RASSF2	9.2292877013377e-07	0.274821297403733	0.98	0.908	0.0222831922261097	Pre-T	RASSF2
HSPE1-MOB4	1.06056375027813e-06	0.0605668166658399	0.74	0.324	0.0256062511867152	Pre-T	HSPE1-MOB4
IFNWP19	1.06432612147698e-06	0.0589886536270258	0.28	0.046	0.0256970898769402	Pre-T	IFNWP19
SP140	1.1441854824897e-06	0.0804944256899431	0.44	0.116	0.0276252142892314	Pre-T	SP140
PRKCH	1.19453677308713e-06	0.345208261112604	1	1	0.0288408958494156	Pre-T	PRKCH
FAM107B	1.30414442644465e-06	0.319077569636108	1	0.994	0.0314872630320796	Pre-T	FAM107B
NINJ2	1.3539355809498e-06	0.245378274259479	1	0.977	0.0326894206664519	Pre-T	NINJ2
TRAT1	1.41092769432513e-06	0.0842724742088617	0.48	0.168	0.0340654382517859	Pre-T	TRAT1
S100Z	1.44661207920391e-06	0.205520481033136	0.88	0.595	0.0349270020402992	Pre-T	S100Z
PTGFRN	1.49562498928027e-06	0.271455956416696	0.96	0.971	0.0361103697411828	Pre-T	PTGFRN
PRCP	1.59218464099335e-06	0.197805184966724	1	0.994	0.0384417059721434	Pre-T	PRCP
SYS1-DBNDD2	1.78419353558354e-06	0.161171335691262	0.9	0.555	0.0430775687231291	Pre-T	SYS1-DBNDD2
LINC01359	1.82882165236871e-06	0.196052588955712	0.86	0.607	0.0441550699747902	Pre-T	LINC01359
ANKRD55	2.06407499102713e-06	0.261610829790576	1	0.983	0.049835026583359	Pre-T	ANKRD55
PITPNM2	2.82621751437253e-09	0.397146831442236	1	1	6.82361956670103e-05	T-DP	PITPNM2
ARPP21	7.90217886979538e-09	0.285136435376224	0.893	0.673	0.00019079020663234	T-DP	ARPP21
RP5-940F7.2	1.63379400575576e-08	0.0740705923142874	0.708	0.291	0.00039446322474967	T-DP	RP5-940F7.2
LINC00479	2.22415906599154e-08	0.144539405941711	0.845	0.655	0.000537000964892999	T-DP	LINC00479
CBFA2T3	2.72045167892192e-08	0.349789941754359	1	1	0.000656825853358907	T-DP	CBFA2T3
RHBDD1	3.16497655371333e-08	0.231711255534107	0.994	0.964	0.000764151939128547	T-DP	RHBDD1
GSE1	5.16984429542317e-08	0.229123469655261	1	1	0.00124820720668697	T-DP	GSE1
WDR25	6.32871736439585e-08	0.272880462284976	0.982	1	0.00152800552045973	T-DP	WDR25
AC102953.6	1.65938633312816e-07	0.15172990707988	0.911	0.855	0.00400642236270464	T-DP	AC102953.6
RIPK4	2.32620431210336e-07	0.28543870421569	0.97	0.891	0.00561638769114235	T-DP	RIPK4
LETM1	2.58260626936448e-07	0.302788458899303	0.994	1	0.00623544457675361	T-DP	LETM1
RNU6-487P	3.16941945132233e-07	0.183706172157994	1	1	0.00765224632327264	T-DP	RNU6-487P
AEBP1	4.51046038942399e-07	0.29786237380304	0.911	0.8	0.0108900555642253	T-DP	AEBP1
LCORL	4.8661663873457e-07	0.150823716462242	0.964	0.909	0.0117488721256075	T-DP	LCORL
TFAP4	4.93116698098668e-07	0.309137730288092	0.982	0.891	0.0119058095588942	T-DP	TFAP4
CUX1	4.99770921719876e-07	0.273628130119544	1	1	0.0120664691340047	T-DP	CUX1
RAG1	6.08920315287438e-07	0.220905122501985	0.946	0.927	0.0147017720922999	T-DP	RAG1
WBP1L	6.33705749724249e-07	0.232896273434803	1	1	0.0153001916213423	T-DP	WBP1L
ERLIN1	8.52668748364352e-07	0.185323008208943	0.976	0.964	0.0205868342605089	T-DP	ERLIN1
CTD-2555A7.1	1.06340681428188e-06	0.222094763961529	0.994	0.964	0.0256748941240218	T-DP	CTD-2555A7.1
RP11-488C13.4	1.06343528317594e-06	0.210907252552413	1	1	0.0256755814769999	T-DP	RP11-488C13.4
MTOR	1.56716164819053e-06	0.251259334485131	0.988	0.982	0.0378375508339121	T-DP	MTOR
ELOVL4	1.64903112160915e-06	0.196818688976192	0.893	0.836	0.0398142074001314	T-DP	ELOVL4
LYST	1.72520093462574e-06	0.246665856330862	0.994	1	0.0416532513656038	T-DP	LYST
LINC01993	1.78829758266677e-06	0.22856955196907	0.988	1	0.0431766568359066	T-DP	LINC01993
RP11-158M9.1	1.53387225847623e-17	0.123108705566335	0.333	0	3.703381180865e-13	T-Prol	RP11-158M9.1
DCT	1.53387225847623e-17	0.111969536469293	0.333	0	3.703381180865e-13	T-Prol	DCT
RP11-617I14.1	1.53387225847623e-17	0.111969536469293	0.333	0	3.703381180865e-13	T-Prol	RP11-617I14.1
RP11-511B7.1	1.53387225847623e-17	0.0750129615712643	0.333	0	3.703381180865e-13	T-Prol	RP11-511B7.1
TOMM22	6.77241728252034e-12	0.183667269623781	0.667	0.018	1.63513242869171e-07	T-Prol	TOMM22
ITGAD	2.11411995371567e-10	0.183142356650388	0.667	0.023	5.10433121625112e-06	T-Prol	ITGAD
RP11-813F20.2	2.1484589086263e-09	0.121706924475199	0.333	0.005	5.18723918898734e-05	T-Prol	RP11-813F20.2
RP11-1J7.1	2.1484589086263e-09	0.110367400556823	0.333	0.005	5.18723918898734e-05	T-Prol	RP11-1J7.1
BTG3	2.1484589086263e-09	0.0740296733511272	0.333	0.005	5.18723918898734e-05	T-Prol	BTG3
LINC00690	3.01107372041792e-09	0.0738579935340251	0.333	0.005	7.26993639057701e-05	T-Prol	LINC00690
LINC01037	3.01107372041792e-09	0.0736698433449755	0.333	0.005	7.26993639057701e-05	T-Prol	LINC01037
MTND5P1	3.01107372041792e-09	0.0735507279062754	0.333	0.005	7.26993639057701e-05	T-Prol	MTND5P1
CTC-273B12.10	3.01107372041792e-09	0.0735221430960483	0.333	0.005	7.26993639057701e-05	T-Prol	CTC-273B12.10
CTD-2526M8.3	1.21272793212702e-06	0.120713870515513	0.333	0.009	0.0292801031932749	T-Prol	CTD-2526M8.3
RP3-495K2.2	1.21272793212702e-06	0.120096051813997	0.333	0.009	0.0292801031932749	T-Prol	RP3-495K2.2
LINC00427	1.21272793212702e-06	0.109767920202754	0.333	0.009	0.0292801031932749	T-Prol	LINC00427
MCCC2	1.21272793212702e-06	0.109558566665109	0.333	0.009	0.0292801031932749	T-Prol	MCCC2
NFE2L3P1	1.21272793212702e-06	0.109456087180806	0.333	0.009	0.0292801031932749	T-Prol	NFE2L3P1
RP11-400K9.3	1.21272793212702e-06	0.10921129183647	0.333	0.009	0.0292801031932749	T-Prol	RP11-400K9.3
RP11-576E20.1	1.21272793212702e-06	0.10909462394978	0.333	0.009	0.0292801031932749	T-Prol	RP11-576E20.1
LINC01066	1.52145092442486e-06	0.119719413561386	0.333	0.009	0.0367339111193138	T-Prol	LINC01066
RP11-502M1.2	1.52145092442486e-06	0.108675293972417	0.333	0.009	0.0367339111193138	T-Prol	RP11-502M1.2
RP11-720L2.4	1.52145092442486e-06	0.108278274012227	0.333	0.009	0.0367339111193138	T-Prol	RP11-720L2.4
LINC01187	1.52145092442486e-06	0.0729298869906405	0.333	0.009	0.0367339111193138	T-Prol	LINC01187
AC006547.13	1.52145092442486e-06	0.0727473966909301	0.333	0.009	0.0367339111193138	T-Prol	AC006547.13
UPK1B	1.52145092442486e-06	0.0727057799712696	0.333	0.009	0.0367339111193138	T-Prol	UPK1B
AC098828.3	1.52145092442486e-06	0.0726985294503708	0.333	0.009	0.0367339111193138	T-Prol	AC098828.3
RP11-387A1.6	1.52145092442486e-06	0.0725151389437476	0.333	0.009	0.0367339111193138	T-Prol	RP11-387A1.6
RP4-564O4.1	1.52145092442486e-06	0.0724718617001596	0.333	0.009	0.0367339111193138	T-Prol	RP4-564O4.1
TFAP2D	1.90501366241152e-06	0.0724850335194145	0.333	0.009	0.0459946498652638	T-Prol	TFAP2D
RP3-399L15.2	1.90501366241152e-06	0.0723217635411164	0.333	0.009	0.0459946498652638	T-Prol	RP3-399L15.2
RP11-986E7.2	1.90501366241152e-06	0.0721854896912813	0.333	0.009	0.0459946498652638	T-Prol	RP11-986E7.2
ATP5F1P2	1.90501366241152e-06	0.0719635427661087	0.333	0.009	0.0459946498652638	T-Prol	ATP5F1P2
RP11-115J16.2	1.90501366241152e-06	0.0717232917787454	0.333	0.009	0.0459946498652638	T-Prol	RP11-115J16.2
