orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
RC_3_4-1	RC	266759	27777	0.999999999999905	14100	atac	CM	0.847752258246468
RC_3_4-2	RC	245910	26418	0.999999999999861	13415	atac	CM	0.89223615550807
RC_3_4-3	RC	302713	23732	1	11945	atac	Podocyte-PLA2R1	0.81209810266886
RC_3_4-5	RC	364132	36974	1.00000000000003	14709	atac	LoH	0.883536556499035
RC_3_4-6	RC	331737	32263	1.00000000000003	14549	atac	Podocyte-GPC3	0.925250416904211
RC_3_4-7	RC	162133	17010	1.00000000000008	10103	atac	Fibro-CYP1B1	0.274471283055862
RC_3_4-8	RC	305213	32733	0.999999999999963	13851	atac	PT	0.930798825421894
RC_3_5-1	RC	231025	25302	0.999999999999858	12899	atac	LoH	0.906869569336404
RC_3_5-2	RC	250402	26034	0.999999999999977	13399	atac	Immune	0.895554594506845
RC_3_5-3	RC	228245	26546	0.999999999999942	13716	atac	Podocyte-GPC3	0.511791771628372
RC_3_5-4	RC	227457	21480	0.999999999999969	12232	atac	Podocyte-PLA2R1	0.87860387808407
RC_3_5-5	RC	255007	27989	0.999999999999771	13998	atac	PC-BCAT1	0.485786039341703
RC_3_5-6	RC	217959	25669	0.999999999999862	13399	atac	CM	0.898702151363338
RC_3_5-7	RC	244603	27688	1.00000000000019	13707	atac	CM	0.879460453776026
RC_3_5-8	RC	308207	28568	0.99999999999986	13723	atac	PT	0.770900212773707
RC_3_6-1	RC	368675	36205	0.999999999999974	15104	atac	LoH	0.399850692524504
RC_3_6-2	RC	410394	34242	1.00000000000007	14604	atac	DT	0.512913136145838
RC_3_6-3	RC	143684	15923	1.0000000000001	10929	atac	Podocyte-PLA2R1	0.905265345591709
RC_3_6-6	RC	117471	15415	0.99999999999993	10750	atac	Podocyte-PLA2R1	0.899096130595252
RC_3_6-8	RC	127797	16144	1.00000000000007	11208	atac	Podocyte-PLA2R1	0.960984352483682
RC_3_7-1	RC	98478	13928	0.999999999999987	10203	atac	Podocyte-PLA2R1	0.972195348502269
RC_3_7-2	RC	150781	20440	0.999999999999967	12299	atac	Podocyte-PLA2R1	0.790173045620181
RC_3_7-3	RC	430009	27301	1.00000000000016	12426	atac	Podocyte-PLA2R1	0.882949318411526
RC_3_7-5	RC	179847	19005	0.999999999999996	11288	atac	Fibro-CYP1B1	0.491574720479452
RC_3_7-6	RC	203583	23767	1.0000000000001	13213	atac	LoH-Prog	0.577828199776678
RC_3_7-7	RC	349268	23921	0.999999999999972	11428	atac	Podocyte-PLA2R1	0.220916995419392
RC_3_8-1	RC	247819	27667	0.999999999999917	13057	atac	PT	0.982249676705107
RC_3_8-2	RC	99960	14352	1.00000000000002	10167	atac	Fibro-ALDH1A2	0.698207895753621
RC_3_8-3	RC	291481	32897	0.999999999999859	13899	atac	PT	0.854307084875252
RC_3_8-5	RC	239394	27630	0.999999999999824	13684	atac	PC-BCAT1	0.714460785306252
RC_3_8-6	RC	800298	40458	0.999999999999885	13374	atac	Podocyte-PLA2R1	0.666265638845301
RC_3_8-7	RC	213080	25212	1.00000000000001	13070	atac	Epi-Prol	0.415698979564069
RC_3_9-1	RC	177406	21484	1	12557	atac	Podocyte-PLA2R1	0.867077452235292
RC_3_9-2	RC	142009	16680	1.00000000000005	10858	atac	Fibro-CYP1B1	0.409526978087857
RC_3_9-3	RC	215366	25911	0.999999999999888	12863	atac	PT	0.892896636045366
RC_3_9-4	RC	172089	22203	0.999999999999939	12693	atac	DT	0.53045684087493
RC_3_9-5	RC	191939	22297	1.00000000000007	12861	atac	PC-BCAT1	0.658819689205208
RC_3_9-6	RC	240183	26657	1.0000000000001	13820	atac	DT	0.307162501754274
RC_3_9-7	RC	119232	16830	0.999999999999926	11134	atac	Epi-Prol	0.278950810705177
RC_3_9-8	RC	124550	16038	1.00000000000006	10917	atac	Fibro-ALDH1A2	0.771867782678359
RC_3_10-1	RC	102217	11748	0.999999999999903	8838	atac	Podocyte-PLA2R1	0.726893582479262
RC_3_10-2	RC	91877	13177	0.999999999999973	9864	atac	Podocyte-PLA2R1	0.863187591718808
RC_3_10-3	RC	138921	17317	0.999999999999833	11402	atac	Fibro-CYP1B1	0.679124000340101
RC_3_10-4	RC	107658	14419	1.00000000000006	10416	atac	Podocyte-PLA2R1	0.86907271112273
RC_3_10-5	RC	284075	30149	0.999999999999966	13950	atac	CM	0.589965296969587
RC_3_10-6	RC	699690	37951	1.00000000000002	12895	atac	Podocyte-PLA2R1	0.325637196571236
RC_3_10-7	RC	215573	22921	0.999999999999994	12110	atac	Endo-TEK	0.970358519138458
RC_3_11-1	RC	570295	33549	0.999999999999987	12913	atac	Epi-Prol	0.620517814943892
RC_3_11-2	RC	210787	22290	0.99999999999995	12681	atac	Endo-TEK	0.781207898992307
RC_3_11-3	RC	237300	26792	0.999999999999874	13271	atac	LoH	0.948562925251629
RC_3_11-4	RC	306589	25636	1.00000000000008	13066	atac	Endo-TEK	0.899158022056956
RC_3_11-5	RC	208700	20257	0.999999999999994	11791	atac	Podocyte-PLA2R1	0.837285782500052
RC_3_11-6	RC	494546	30179	0.999999999999922	12794	atac	Podocyte-PLA2R1	0.75946607649562
RC_3_11-7	RC	155727	19725	0.999999999999931	12025	atac	PC-BCAT1	0.429149763295153
RC_3_11-8	RC	629359	33439	1.00000000000008	12698	atac	Podocyte-PLA2R1	0.65832169875899
RC_3_12-1	RC	276699	24661	0.999999999999968	13156	atac	Epi-Prol	0.236868344507281
RC_3_12-3	RC	279781	30161	1.00000000000003	13956	atac	PT	0.983520082457934
RC_3_12-5	RC	159415	16799	1.00000000000004	11124	atac	Fibro-ALDH1A2	0.799257985181653
RC_3_12-6	RC	687193	38842	0.99999999999999	14127	atac	Podocyte-PLA2R1	0.257820990485988
RC_3_12-8	RC	344512	24463	0.999999999999906	12154	atac	Podocyte-PLA2R1	0.80619089167094
RC_4_1-1	RC	199674	17104	0.999999999999909	10382	atac	Fibro-ALDH1A2	0.230623830025402
RC_4_1-2	RC	152213	17380	0.999999999999932	11324	atac	Podocyte-PLA2R1	0.955269130156613
RC_4_1-3	RC	175503	22079	1.0000000000002	13038	atac	CM	0.668281700395158
RC_4_1-4	RC	251217	27762	1.00000000000011	13886	atac	CM	0.735816642717979
RC_4_1-5	RC	157320	18708	0.999999999999961	11671	atac	Podocyte-PLA2R1	0.828161314457881
RC_4_1-6	RC	429091	30642	0.999999999999854	13718	atac	Podocyte-PLA2R1	0.377681021815703
RC_4_1-7	RC	236161	24323	1.00000000000015	12910	atac	PT	0.713829499513922
RC_4_1-8	RC	267814	27458	1.00000000000014	14081	atac	CM	0.834626599786289
RC_4_2-1	RC	288894	30168	0.999999999999901	14012	atac	CM	0.871117387218244
RC_4_2-2	RC	367407	28121	0.999999999999873	13226	atac	Endo-FLT1	0.30982756629295
RC_4_2-3	RC	247634	26201	0.999999999999938	13738	atac	DT	0.512549881396086
RC_4_2-4	RC	217211	21474	1.00000000000007	12057	atac	Podocyte-PLA2R1	0.979116776220248
RC_4_2-5	RC	286260	29829	1.00000000000002	14000	atac	Fibro-PTGER2	0.904069318458361
RC_4_2-6	RC	430001	26246	1.00000000000008	11815	atac	DT	0.444086375596689
RC_4_2-7	RC	313014	33327	1.00000000000016	14606	atac	CM	0.872566201225666
RC_4_2-8	RC	217527	24389	0.999999999999971	13046	atac	CM	0.766704656403632
RC_4_3-1	RC	196939	22901	0.99999999999989	12514	atac	Fibro-ALDH1A2	0.542465445335336
RC_4_3-2	RC	262708	31201	1.00000000000013	14439	atac	DT	0.655383851808705
RC_4_3-3	RC	133251	16761	1.00000000000005	11595	atac	DT	0.496152422393755
RC_4_3-5	RC	235010	25167	0.999999999999872	12956	atac	Epi-Prol	0.735486615876149
RC_4_3-6	RC	201516	20238	0.999999999999935	12009	atac	Fibro-ALDH1A2	0.801644869004332
RC_4_3-8	RC	170154	19326	0.999999999999981	12228	atac	Podocyte-GPC3	0.945982545143598
RC_4_4-1	RC	270982	29604	1.00000000000004	14276	atac	Epi-Prol	0.496414836769605
RC_4_4-2	RC	691787	42222	0.999999999999896	14727	atac	Epi-Prol	0.504630314726065
RC_4_4-4	RC	257868	27443	1.00000000000009	13510	atac	Fibro-ALDH1A2	0.176296817855228
RC_4_4-5	RC	321143	32517	1.00000000000007	14076	atac	Podocyte-GPC3	0.734045890267202
RC_4_4-7	RC	640011	35788	0.999999999999962	13373	atac	Podocyte-PLA2R1	0.609704245176275
RC_4_4-8	RC	364606	37828	0.999999999999858	14564	atac	LoH	0.999589752557691
RC_4_5-1	RC	312609	32380	1.00000000000016	14078	atac	LoH	0.934268642023671
RC_4_5-2	RC	446614	39472	0.999999999999888	14974	atac	PT	0.64092584128065
RC_4_5-3	RC	329933	33520	1.00000000000018	14845	atac	CM	0.903419517412637
RC_4_5-4	RC	227169	24679	0.999999999999875	13192	atac	PT	0.923968583156716
RC_4_5-5	RC	368515	36821	1.00000000000009	14878	atac	Podocyte-GPC3	0.947372895616226
RC_4_5-6	RC	232864	25105	1	13236	atac	Fibro-ALDH1A2	0.761140436746764
RC_4_5-7	RC	325878	34615	1.0000000000001	14241	atac	LoH	0.963040234915206
RC_4_5-8	RC	369209	37582	1.00000000000017	15059	atac	CM	0.799803818806601
RC_4_6-1	RC	249232	28346	1.00000000000001	13898	atac	Epi-Prol	0.374062229527504
RC_4_6-2	RC	528587	33061	0.999999999999979	13543	atac	Epi-Prol	0.339954756403794
RC_4_6-3	RC	166702	17131	0.999999999999968	11517	atac	Endo-FLT1	0.532394730386084
RC_4_6-4	RC	218073	22192	1.00000000000005	12551	atac	Immune	0.864037913342359
RC_4_6-5	RC	299352	31196	0.999999999999868	14263	atac	PC-CLU	0.584139084660454
RC_4_6-6	RC	107906	14232	1.00000000000008	10485	atac	Podocyte-PLA2R1	0.91297561716336
RC_4_6-7	RC	222321	25750	0.99999999999996	13274	atac	Fibro-ALDH1A2	0.630972576051766
RC_4_6-8	RC	200642	22683	0.999999999999851	13142	atac	DT	0.586310493636142
RC_4_7-1	RC	151735	18905	0.999999999999843	12019	atac	Podocyte-PLA2R1	0.31749043211128
RC_4_7-2	RC	433704	37778	1.00000000000005	15066	atac	DT	0.707065255275847
RC_4_7-3	RC	320115	33103	1.00000000000011	14633	atac	CM	0.812095572036608
RC_4_7-4	RC	198895	22065	0.999999999999995	12232	atac	Fibro-ALDH1A2	0.770045191435513
RC_4_7-6	RC	197328	22457	0.999999999999856	12413	atac	Fibro-ALDH1A2	0.436548143470721
RC_4_7-7	RC	172224	17415	0.999999999999987	10719	atac	DT	0.338493371115187
RC_4_7-8	RC	183178	19997	0.999999999999784	12314	atac	Podocyte-GPC3	0.928851950710338
RC_4_8-1	RC	177731	20444	0.999999999999983	12064	atac	Fibro-CYP1B1	0.404446136367852
RC_4_8-2	RC	279286	30613	1.00000000000004	13751	atac	PC-BCAT1	0.534124534895001
RC_4_8-3	RC	205648	24828	1.00000000000006	13378	atac	PC-BCAT1	0.500106677867741
RC_4_8-4	RC	301230	31558	0.999999999999969	14008	atac	LoH	0.929086379894946
RC_4_8-5	RC	147091	19790	0.999999999999912	12026	atac	Fibro-ALDH1A2	0.73704218844186
RC_4_8-6	RC	159119	19543	1.00000000000005	11596	atac	Fibro-ALDH1A2	0.43329453359894
RC_4_8-7	RC	225672	26494	0.99999999999995	13136	atac	LoH	0.894516499195288
RC_4_8-8	RC	299285	31450	0.999999999999887	13910	atac	PT	0.995164582809401
RC_4_9-1	RC	643012	44059	1.00000000000029	15454	atac	DT	0.679224531972752
RC_4_9-2	RC	614030	33361	1.00000000000009	12681	atac	Podocyte-PLA2R1	0.462732096418418
RC_4_9-4	RC	130290	15848	0.999999999999933	10850	atac	Fibro-ALDH1A2	0.417586468807364
RC_4_9-5	RC	181674	17966	1.00000000000005	10968	atac	Podocyte-PLA2R1	0.284275517167018
RC_4_9-6	RC	198242	20073	0.999999999999983	12048	atac	PC-BCAT1	0.451522138956449
RC_4_9-8	RC	225913	26393	0.999999999999949	13570	atac	CM	0.960695311111628
RC_4_10-1	RC	254588	20976	1.00000000000014	11560	atac	Podocyte-PLA2R1	0.975070278038532
RC_4_10-2	RC	245170	27785	1.00000000000004	13688	atac	Podocyte-GPC3	0.885745240480351
RC_4_10-3	RC	165656	19150	0.999999999999964	11880	atac	CM	0.674136801724062
RC_4_10-5	RC	240685	24980	1.00000000000005	13287	atac	Podocyte-PLA2R1	0.615038417325882
RC_4_10-6	RC	247048	23529	1.0000000000001	12639	atac	Podocyte-PLA2R1	0.553909947031321
RC_4_10-7	RC	306418	32467	1.00000000000006	14461	atac	CM	0.852859683492484
RC_4_10-8	RC	162650	15864	0.999999999999953	10447	atac	Podocyte-PLA2R1	0.923028503201444
RC_4_11-1	RC	285139	30563	1.00000000000016	13646	atac	LoH	0.983309084453543
RC_4_11-2	RC	245954	26034	1.00000000000002	13510	atac	Podocyte-GPC3	0.772554897532974
RC_4_11-3	RC	138841	16926	1	10852	atac	Endo-TEK	0.981422071438644
RC_4_11-4	RC	389222	26467	1.00000000000007	11776	atac	Podocyte-PLA2R1	0.607273098337091
RC_4_11-5	RC	212678	24297	0.999999999999955	13302	atac	DT	0.6914675329069
RC_4_11-6	RC	403646	26253	0.999999999999958	12123	atac	Podocyte-PLA2R1	0.738567554089958
RC_4_11-7	RC	177432	21139	0.999999999999969	12258	atac	Podocyte-GPC3	0.806658453241392
RC_4_11-8	RC	233250	24466	0.999999999999996	13144	atac	Podocyte-GPC3	0.897027016334745
RC_4_12-1	RC	181930	20738	1.00000000000015	12619	atac	DT	0.589963323474388
RC_4_12-2	RC	141892	16511	1.00000000000007	11107	atac	Endo-TEK	0.900834261581085
RC_4_12-4	RC	146554	18051	0.999999999999825	11826	atac	DT	0.559198080588348
RC_4_12-5	RC	153318	20226	0.999999999999967	11879	atac	PC-BCAT1	0.402363500814013
RC_4_12-6	RC	162407	17469	0.999999999999941	11152	atac	Podocyte-PLA2R1	0.91138132211183
RC_4_12-7	RC	253901	27438	1.00000000000022	13177	atac	PT	0.940960719443026
RC_4_12-8	RC	243389	26964	1.00000000000005	13865	atac	PC-CLU	0.598549755815464
RC_5_1-1	RC	333709	27401	1.00000000000014	13360	atac	Podocyte-GPC3	0.361596643328504
RC_5_1-2	RC	179322	19925	1	11972	atac	Podocyte-GPC3	0.894753642655004
RC_5_1-3	RC	133695	17185	0.999999999999962	11200	atac	Fibro-ALDH1A2	0.649892563302323
RC_5_1-4	RC	228262	24115	0.999999999999955	13245	atac	PC-CLU	0.372624447226379
RC_5_1-5	RC	169875	18313	0.999999999999968	11590	atac	Podocyte-PLA2R1	0.378205677011326
RC_5_1-6	RC	238198	24805	0.999999999999894	13053	atac	Podocyte-GPC3	0.930078286245767
RC_5_1-7	RC	219676	23322	1.00000000000013	13154	atac	PC-BCAT1	0.393265234811274
RC_5_1-8	RC	241350	25002	0.999999999999853	13472	atac	PC-CLU	0.42021851441056
RC_5_2-1	RC	218629	23156	1.00000000000015	12757	atac	Fibro-ALDH1A2	0.721564375622648
RC_5_2-3	RC	210463	24017	0.999999999999996	12670	atac	Fibro-ALDH1A2	0.860074346177182
RC_5_2-4	RC	215390	24516	1.00000000000008	13223	atac	CM	0.846374705873808
RC_5_2-5	RC	252321	28061	1.00000000000007	13939	atac	DT	0.549776006352538
RC_5_2-6	RC	352770	34845	0.999999999999923	14836	atac	CM	0.889283717933089
RC_5_2-7	RC	112710	15637	0.999999999999988	10478	atac	Fibro-ALDH1A2	0.685645096354167
RC_5_2-8	RC	207238	22015	1.00000000000004	12887	atac	LoH-Prog	0.543384930660614
RC_5_3-1	RC	520300	30046	1.00000000000016	12177	atac	PC-BCAT1	0.305990334478142
RC_5_3-2	RC	215913	23940	0.999999999999951	13446	atac	CM	0.797814609185632
RC_5_3-3	RC	185403	21858	0.999999999999973	11875	atac	PT	0.859699337802499
RC_5_3-4	RC	234561	26572	0.999999999999805	13047	atac	PT	0.95956778677049
RC_5_3-5	RC	214596	24820	1.00000000000003	12946	atac	Podocyte-PLA2R1	0.314863737760733
RC_5_3-6	RC	100118	13111	1.00000000000006	9657	atac	Fibro-ALDH1A2	0.471402803770492
RC_5_3-7	RC	321108	34536	1.00000000000004	13970	atac	PT	0.998228048477648
RC_5_3-8	RC	291864	31381	1.00000000000011	13747	atac	PT	0.991442363622712
RC_5_4-1	RC	233392	24525	0.999999999999818	13274	atac	Endo-TEK	0.967248559030742
RC_5_4-2	RC	256041	28229	0.999999999999879	13494	atac	Podocyte-GPC3	0.475329489891574
RC_5_4-3	RC	125448	14565	1.00000000000004	10396	atac	Erythrocyte	0.668693930173745
RC_5_4-4	RC	555962	32701	1	13237	atac	Podocyte-PLA2R1	0.257405230097088
RC_5_4-5	RC	357311	35927	0.999999999999796	14508	atac	LoH	0.745417886463439
RC_5_4-6	RC	145633	19127	1.00000000000014	11773	atac	Fibro-ALDH1A2	0.844739284655568
RC_5_4-8	RC	204233	24314	1.00000000000014	13120	atac	CM	0.585443915886096
RC_5_5-1	RC	434200	34657	1.00000000000018	14246	atac	CM	0.491164366559903
RC_5_5-2	RC	223325	27568	1	13485	atac	PT	0.953229987871931
RC_5_5-3	RC	244924	26092	0.999999999999954	13692	atac	Podocyte-GPC3	0.873902672534988
RC_5_5-4	RC	181099	21416	1.00000000000006	12715	atac	DT	0.750826650114127
RC_5_5-5	RC	258319	23904	1.00000000000008	12804	atac	Endo-TEK	0.785788309879441
RC_5_5-6	RC	153608	18839	0.999999999999974	11417	atac	Fibro-ALDH1A2	0.89996310743595
RC_5_5-7	RC	128633	17198	0.999999999999956	11387	atac	PC-BCAT1	0.28509091294649
RC_5_5-8	RC	289380	30669	1.00000000000005	14226	atac	DT	0.292951040700372
RC_5_6-1	RC	366809	36861	0.999999999999936	14483	atac	LoH	0.958164916727259
RC_5_6-2	RC	201170	22706	0.999999999999952	12859	atac	DT	0.463948046977868
RC_5_6-3	RC	242876	27201	0.999999999999988	13217	atac	PT	0.888758748272747
RC_5_6-4	RC	175433	21637	1.00000000000004	12589	atac	Epi-Prol	0.306640325117734
RC_5_6-5	RC	253422	24149	1.00000000000001	12991	atac	Podocyte-PLA2R1	0.9482126920548
RC_5_6-6	RC	117415	13820	1.00000000000008	9964	atac	Podocyte-PLA2R1	0.641849954936839
RC_5_6-7	RC	199595	23465	0.999999999999936	12528	atac	LoH	0.876516189167464
RC_5_6-8	RC	165094	19914	1.00000000000012	12154	atac	Fibro-ALDH1A2	0.396136512550721
RC_5_7-1	RC	182985	23223	0.999999999999898	12649	atac	Podocyte-GPC3	0.556869526375693
RC_5_7-2	RC	320223	35102	1.00000000000009	14711	atac	Podocyte-GPC3	0.812016096407473
RC_5_7-3	RC	127663	16452	1.00000000000009	10924	atac	Podocyte-PLA2R1	0.937369334041561
RC_5_7-4	RC	189827	22257	0.999999999999871	12990	atac	PT	0.364637455902727
RC_5_7-7	RC	197441	24002	1.00000000000004	13016	atac	Podocyte-PLA2R1	0.684316254958736
RC_5_8-1	RC	662628	35700	0.999999999999904	13391	atac	Podocyte-PLA2R1	0.474925548712856
RC_5_8-2	RC	283431	30948	0.999999999999903	13890	atac	LoH	0.971345507625579
RC_5_8-3	RC	166302	21069	0.999999999999959	12646	atac	DT	0.361262402038481
RC_5_8-4	RC	100766	14234	1.00000000000008	10245	atac	Fibro-ALDH1A2	0.799907568343393
RC_5_8-5	RC	604344	40322	1.00000000000018	14875	atac	Fibro-ALDH1A2	0.7810923116293
RC_5_8-6	RC	107448	13473	0.999999999999924	9670	atac	Podocyte-PLA2R1	0.843427129053988
RC_5_8-7	RC	218559	23851	1.00000000000004	13237	atac	Podocyte-GPC3	0.872246364947738
RC_5_8-8	RC	243064	26450	0.999999999999977	13292	atac	LoH	0.917476372750853
RC_5_9-1	RC	523770	43876	1.0000000000001	15552	atac	Epi-Prol	0.535902766777997
RC_5_9-2	RC	211615	24194	0.999999999999904	13053	atac	CM	0.396725079927631
RC_5_9-3	RC	104998	13883	0.999999999999976	10369	atac	Immune	0.572841337855878
RC_5_9-4	RC	107774	15079	1.00000000000013	10836	atac	Podocyte-PLA2R1	0.901899246343891
RC_5_9-5	RC	226177	19855	0.999999999999937	11608	atac	PC-BCAT1	0.276666036638339
RC_5_9-8	RC	270971	29834	0.999999999999916	13588	atac	PT	0.990469953121785
RC_5_10-1	RC	240730	20452	0.999999999999987	11539	atac	Podocyte-PLA2R1	0.930971340812227
RC_5_10-2	RC	115949	14113	1.00000000000009	10352	atac	Podocyte-PLA2R1	0.975552227893147
RC_5_10-3	RC	100202	11751	1.00000000000005	9092	atac	Fibro-CYP1B1	0.762629923296742
RC_5_10-4	RC	267630	29267	1.00000000000006	13749	atac	LoH	0.918450602880362
RC_5_10-5	RC	482662	31741	1.00000000000011	12807	atac	Podocyte-PLA2R1	0.286803587658947
RC_5_10-6	RC	755046	35915	0.999999999999978	12043	atac	Podocyte-PLA2R1	0.530329942683431
RC_5_10-7	RC	507986	32127	0.999999999999888	13157	atac	CM	0.304071226079302
RC_5_10-8	RC	465239	27307	1.00000000000011	11944	atac	Podocyte-PLA2R1	0.253078529437852
RC_5_11-1	RC	161624	19616	0.999999999999944	11814	atac	PC-BCAT1	0.39191663566518
RC_5_11-2	RC	644194	33980	0.999999999999935	12577	atac	Podocyte-PLA2R1	0.412044016235091
RC_5_11-3	RC	303077	32214	1.00000000000018	14077	atac	LoH	0.97444803032641
RC_5_11-4	RC	171887	19891	0.999999999999985	11957	atac	Podocyte-GPC3	0.670120133085786
RC_5_11-6	RC	203883	19578	1.00000000000009	11597	atac	Fibro-PTGER2	0.620465532700788
RC_5_11-8	RC	330040	34885	1.00000000000004	14625	atac	LoH	0.425482690280787
RC_5_12-1	RC	294271	30727	0.999999999999867	14125	atac	CM	0.688494541505265
RC_5_12-2	RC	547445	28184	1.00000000000006	11133	atac	Podocyte-PLA2R1	0.234535184807724
RC_5_12-3	RC	111945	14816	0.999999999999927	10882	atac	LoH-Prog	0.299209175877568
RC_5_12-4	RC	343865	34922	0.999999999999954	14075	atac	PT	0.805841232899182
RC_5_12-5	RC	99488	13594	0.999999999999971	10064	atac	Endo-TEK	0.291360233561316
RC_5_12-6	RC	385075	31878	0.99999999999991	14428	atac	Podocyte-GPC3	0.511964582324394
RC_5_12-7	RC	160973	19653	0.999999999999958	12037	atac	Fibro-ALDH1A2	0.752665908583688
RC_5_12-8	RC	249365	28120	0.999999999999984	13913	atac	CM	0.841839565177692
RC_10_1-1	RC	400309	37622	0.999999999999873	14572	atac	LoH	0.987700681345989
RC_10_1-2	RC	270148	31499	0.999999999999837	13918	atac	LoH	0.972557310972995
RC_10_1-3	RC	317080	32958	0.999999999999874	14359	atac	PT	0.942530699628625
RC_10_1-4	RC	161839	19361	0.999999999999873	11738	atac	Fibro-CYP1B1	0.353440240663281
RC_10_1-5	RC	489028	44588	0.999999999999822	15615	atac	DT	0.734229572040332
RC_10_1-6	RC	194295	24853	0.999999999999897	13036	atac	PT	0.926398457643647
RC_10_1-7	RC	359469	37105	0.999999999999972	15072	atac	Podocyte-GPC3	0.330198768995517
RC_10_1-8	RC	297460	30533	1.00000000000008	14155	atac	PC-BCAT1	0.37154268946809
RC_10_2-1	RC	321651	36529	1.00000000000013	14527	atac	LoH	1
RC_10_2-2	RC	312763	32340	1.00000000000016	14178	atac	Podocyte-GPC3	0.398911792889922
RC_10_2-4	RC	164191	20851	0.999999999999992	12407	atac	Fibro-ALDH1A2	0.617614447237506
RC_10_2-5	RC	297955	30581	1	14188	atac	Podocyte-GPC3	0.916921671804734
RC_10_2-6	RC	195341	21069	1.0000000000001	12190	atac	Fibro-ALDH1A2	0.299410718679246
RC_10_2-7	RC	182348	22123	1.00000000000009	12717	atac	Endo-FLT1	0.562104500397034
RC_10_2-8	RC	243770	27073	0.999999999999959	13810	atac	DT	0.768167147884683
RC_10_3-1	RC	624645	38617	0.999999999999945	13723	atac	Endo-TEK	0.225916331904879
RC_10_3-2	RC	213052	22523	1.00000000000022	12743	atac	PC-BCAT1	0.479999927331047
RC_10_3-3	RC	186904	23406	1.00000000000008	12503	atac	PT	0.724081848996049
RC_10_3-4	RC	695507	42432	0.999999999999992	14294	atac	CACNA1A	0.212170066229171
RC_10_3-5	RC	693290	44182	1.00000000000018	14601	atac	Endo-Glomerular	0.234932089823683
RC_10_3-7	RC	1200616	56303	0.999999999999947	15095	atac	Podocyte-PLA2R1	0.237096438969294
RC_10_3-8	RC	273997	30138	0.999999999999879	13995	atac	CM	0.948590434965096
RC_10_4-1	RC	362947	38939	1.00000000000004	14832	atac	PT	0.89109131127613
RC_10_4-2	RC	320899	35159	0.999999999999986	14485	atac	PT	0.999827232129494
RC_10_4-3	RC	148371	19720	1.00000000000005	11893	atac	Endo-TEK	0.39567655608168
RC_10_4-4	RC	751830	55248	1.00000000000012	16048	atac	CM	0.736345889088671
RC_10_4-5	RC	308708	30849	0.999999999999889	13995	atac	Podocyte-GPC3	0.50599691031483
RC_10_4-6	RC	287044	26512	1.00000000000016	13171	atac	Podocyte-PLA2R1	0.823185095970558
RC_10_4-7	RC	462578	34680	1.00000000000016	13771	atac	PC-BCAT1	0.448253843236358
RC_10_4-8	RC	163674	21012	1.00000000000008	12201	atac	Podocyte-PLA2R1	0.763605159306276
RC_10_5-1	RC	339429	33965	0.999999999999885	14392	atac	PT	0.680671966875812
RC_10_5-2	RC	206133	25491	1.00000000000003	13172	atac	Fibro-ALDH1A2	0.565231452526339
RC_10_5-3	RC	364445	32361	1.00000000000011	14327	atac	DT	0.40303757848266
RC_10_5-4	RC	156724	21135	1.00000000000006	12084	atac	Fibro-ALDH1A2	0.427261729230173
