orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
Pan_1_9-1	Pan	283687	30980	0.999999999999929	12688	atac	Fibro-PAMR1+SOX6+	0.515846936568153
Pan_1_9-2	Pan	213415	27455	1.00000000000007	11936	atac	Fibro-PAMR1+SOX6+	0.519809270504489
Pan_1_9-3	Pan	157698	18158	0.999999999999977	10113	atac	Erythrocyte	0.823384803119304
Pan_1_9-4	Pan	235264	27659	0.999999999999916	12327	atac	Glial	0.866431476985599
Pan_1_9-6	Pan	219175	26872	1.0000000000001	12232	atac	Fibro-PAMR1+SOX6-	0.320432800156307
Pan_1_9-7	Pan	247594	26204	1.00000000000002	12364	atac	SM	0.928684114377616
Pan_1_9-8	Pan	226014	27670	0.99999999999997	12286	atac	T	0.996121973173821
Pan_1_10-1	Pan	320274	33157	0.999999999999898	13161	atac	SM	0.850826163544016
Pan_1_10-2	Pan	129455	18671	1	10438	atac	Endo-NTS	0.231317749303508
Pan_1_10-3	Pan	254109	30824	0.999999999999876	12550	atac	Fibro-Prol	0.354396995798958
Pan_1_10-4	Pan	230411	27083	0.999999999999829	12792	atac	Fibro-PAMR1+SOX6-	0.294266416647186
Pan_1_10-5	Pan	231464	25253	1.00000000000007	12334	atac	Endo-FLT1	0.541913801610443
Pan_1_10-6	Pan	279733	32264	0.99999999999997	12801	atac	Fibro-Prol	0.26058644577322
Pan_1_10-8	Pan	300134	30883	1.00000000000003	12951	atac	Endo-FLT1	1
Pan_1_11-1	Pan	273035	31727	1.00000000000003	13134	atac	Epi-CADPS	0.921020236573468
Pan_1_11-2	Pan	264345	30249	0.999999999999876	12836	atac	B-IGHM	0.332295588345927
Pan_1_11-3	Pan	210552	25248	0.9999999999998	11773	atac	T	0.631377860570384
Pan_1_11-4	Pan	267277	32592	0.999999999999922	12761	atac	Fibro-ITGA8	0.700372846109322
Pan_1_11-5	Pan	213417	25939	1.00000000000001	12100	atac	Fibro-PAMR1+SOX6+	0.47320797151293
Pan_1_11-6	Pan	235892	27198	1.00000000000007	12148	atac	Epi-CADPS	0.408188092764364
Pan_1_11-7	Pan	206064	24024	0.99999999999986	11936	atac	Endo-NTS	0.537384319178718
Pan_1_11-8	Pan	233288	27082	0.999999999999983	12166	atac	B-IGHM	0.852178836887657
Pan_1_12-1	Pan	387123	39454	0.999999999999895	13629	atac	Fibro-PAMR1+SOX6+	0.343795927141562
Pan_1_12-2	Pan	323382	35288	0.999999999999954	13369	atac	Fibro-PAMR1+SOX6-	0.659146815994258
Pan_1_12-3	Pan	263445	26063	0.999999999999865	12384	atac	Endo-FLT1	0.959366464110092
Pan_1_12-4	Pan	279898	32951	0.999999999999876	13031	atac	Endo-FLT1	0.500977290200021
Pan_1_12-5	Pan	321462	36538	0.999999999999887	13125	atac	Fibro-PAMR1+SOX6+	0.670412421343655
Pan_1_12-6	Pan	438754	40701	1.00000000000008	13830	atac	Endo-FLT1	0.930352008449936
Pan_1_12-8	Pan	349648	36478	0.999999999999922	13455	atac	Epi-SPINK1	0.722844345237234
Pan_10_1-1	Pan	353736	35046	1.00000000000001	13412	atac	Endo-FLT1	0.99373501711275
Pan_10_1-2	Pan	295273	30121	0.999999999999958	12784	atac	Fibro-PAMR1+SOX6+	0.452993828469127
Pan_10_1-3	Pan	230153	29454	1.00000000000016	12615	atac	Epi-SPINK1	0.352288723813727
Pan_10_1-4	Pan	277467	31213	0.999999999999814	13006	atac	Epi-SPINK1	0.673338402020881
Pan_10_1-5	Pan	325653	32478	1.00000000000025	13395	atac	Epi-SPINK1	0.700253176890208
Pan_10_1-6	Pan	376291	37543	1.00000000000005	13535	atac	Endo-FLT1	1
Pan_10_1-7	Pan	286365	32090	0.999999999999853	13095	atac	Epi-CADPS	0.952446028400247
Pan_10_1-8	Pan	404760	40425	0.999999999999995	13845	atac	Fibro-Prol	0.467055075050717
Pan_10_2-1	Pan	365928	38303	1.00000000000005	13583	atac	Epi-SPINK1	0.890111029947387
Pan_10_2-2	Pan	125042	18321	1.00000000000014	10367	atac	Endo-NTS	0.284106310014135
Pan_10_2-4	Pan	534219	48497	1.00000000000005	14343	atac	Epi-SPINK1	0.765900045871597
Pan_10_2-5	Pan	274424	30769	0.999999999999923	12699	atac	SM	0.390442796326232
Pan_10_2-6	Pan	284045	32362	1.00000000000005	13188	atac	Epi-SPINK1	0.747124185913899
Pan_10_2-7	Pan	235090	27171	1.00000000000011	12315	atac	Fibro-PAMR1+SOX6+	0.362342611226084
Pan_10_2-8	Pan	403930	39490	1.00000000000008	13802	atac	Epi-SPINK1	0.405106260825759
Pan_10_3-1	Pan	251438	28678	1.00000000000006	12670	atac	Fibro-PAMR1+SOX6+	0.473988252351589
Pan_10_3-2	Pan	289795	30995	1.00000000000013	12860	atac	Endo-FLT1	0.971606710442799
Pan_10_3-3	Pan	276408	31679	0.99999999999995	12746	atac	Erythrocyte	0.942682193740829
Pan_10_3-5	Pan	356361	39262	1.00000000000015	13471	atac	Epi-CADPS	0.952218451562166
Pan_10_3-6	Pan	164094	21724	0.999999999999962	11363	atac	Glial	0.430449184418692
Pan_10_3-8	Pan	335085	32460	1.00000000000001	13164	atac	SM	0.767117865090009
Pan_10_4-1	Pan	277669	31166	0.999999999999771	12851	atac	Epi-SPINK1	0.743205810725115
Pan_10_4-2	Pan	250538	30039	0.999999999999949	12570	atac	Fibro-PAMR1+SOX6+	0.61108275275293
Pan_10_4-3	Pan	273827	32873	1.00000000000002	12927	atac	Epi-SPINK1	0.748635202909811
Pan_10_4-4	Pan	240438	27206	1.00000000000006	12217	atac	Fibro-PAMR1+SOX6+	0.347989462227206
Pan_10_4-5	Pan	229556	28009	0.999999999999999	12399	atac	Fibro-THBS2	0.334952638457523
Pan_10_4-6	Pan	253996	27754	0.999999999999955	12521	atac	SM	0.536749485978793
Pan_10_4-7	Pan	251544	27841	1.00000000000018	12393	atac	Endo-FLT1	0.987099581256946
Pan_10_4-8	Pan	159358	23187	1.00000000000018	11456	atac	T	0.396840700926025
Pan_10_5-1	Pan	284956	30865	1.00000000000021	13232	atac	Epi-CADPS	0.974126569016541
Pan_10_5-2	Pan	146865	19645	1.00000000000009	10639	atac	B-IGHM	0.569748455263764
Pan_10_5-3	Pan	145527	20026	0.99999999999981	11091	atac	Endo-FLT1	0.181063947102568
Pan_10_5-4	Pan	264801	31168	0.99999999999992	12885	atac	Epi-SPINK1	0.713516426241193
Pan_10_5-5	Pan	297304	32205	0.999999999999978	12814	atac	SM	0.788513034621968
Pan_10_5-6	Pan	237461	26037	0.99999999999977	12073	atac	B-IGHM	0.755880759951804
Pan_10_5-7	Pan	261411	29714	1.0000000000001	12625	atac	Fibro-PAMR1+SOX6+	0.696212693525867
Pan_10_5-8	Pan	358055	37475	1.0000000000001	13374	atac	Fibro-PAMR1+SOX6-	0.515960025316887
Pan_10_6-1	Pan	301678	33782	0.999999999999997	13086	atac	Fibro-PAMR1+SOX6-	0.613495610797035
Pan_10_6-2	Pan	244286	28065	1.00000000000009	12367	atac	Fibro-PAMR1+SOX6+	0.419335180652195
Pan_10_6-3	Pan	301235	34228	0.999999999999958	13247	atac	Epi-SPINK1	0.754779556689043
Pan_10_6-4	Pan	380504	40503	1.00000000000003	13761	atac	Epi-SPINK1	0.867537517816965
Pan_10_6-5	Pan	249522	27414	1	12546	atac	Endo-FLT1	0.992670107360932
Pan_10_6-6	Pan	269411	32828	1.00000000000002	13040	atac	Epi-CADPS	0.86006140820385
Pan_10_6-7	Pan	275513	27203	0.999999999999956	12555	atac	Endo-FLT1	1
Pan_10_6-8	Pan	349736	39183	0.99999999999994	13402	atac	Fibro-PAMR1+SOX6+	0.307535374449323
Pan_10_7-1	Pan	338967	33294	1.00000000000008	13212	atac	Epi-CADPS	0.836270400153938
Pan_10_7-2	Pan	139678	18796	0.999999999999983	10782	atac	B-MME	0.249459238439891
Pan_10_7-3	Pan	270879	30108	1.00000000000008	12757	atac	Fibro-PAMR1+SOX6-	0.597570896317749
Pan_10_7-4	Pan	318958	33308	0.999999999999977	13254	atac	Endo-FLT1	0.97639934889338
Pan_10_7-5	Pan	350471	37527	0.999999999999944	13431	atac	Epi-SPINK1	0.948120365145362
Pan_10_7-6	Pan	340241	35910	1.00000000000001	13052	atac	NKT	1
Pan_10_7-7	Pan	183888	24667	0.99999999999998	11796	atac	Epi-CADPS	0.912325777908505
Pan_10_7-8	Pan	381573	34583	0.999999999999778	13499	atac	SM	0.886943197103605
Pan_10_8-1	Pan	445016	42235	0.999999999999977	13972	atac	Epi-SPINK1	0.632246654063954
Pan_10_8-2	Pan	285580	28991	0.999999999999956	12640	atac	Endo-FLT1	0.963215206641407
Pan_10_8-3	Pan	200549	25686	1.00000000000004	11968	atac	B-IGHM	0.637829302694013
Pan_10_8-4	Pan	397894	41275	1.00000000000007	13749	atac	Epi-SPINK1	0.95168651523043
Pan_10_8-5	Pan	459938	34455	0.999999999999973	12817	atac	Epi-CADPS	0.340594796614156
Pan_10_8-6	Pan	241090	29505	1	12539	atac	T	0.997782624304985
Pan_10_8-7	Pan	287796	32817	0.999999999999945	12977	atac	Fibro-PAMR1+SOX6+	0.377530024043749
Pan_10_8-8	Pan	386999	40941	0.999999999999807	13507	atac	Fibro-PAMR1+SOX6+	0.514293776297462
Pan_10_9-1	Pan	245711	27649	1.00000000000003	12580	atac	Epi-SPINK1	0.443210361971408
Pan_10_9-2	Pan	209223	24099	1.00000000000001	12011	atac	Fibro-IGFBP3	0.610891990279019
Pan_10_9-3	Pan	297243	31698	1.00000000000012	12571	atac	Glial	0.950375205693448
Pan_10_9-4	Pan	141608	20757	0.999999999999937	10749	atac	Fibro-PAMR1+SOX6+	0.24079409031039
Pan_10_9-5	Pan	218168	24951	0.999999999999841	12161	atac	Fibro-THBS2	0.296342803852321
Pan_10_9-6	Pan	270694	30924	1.00000000000004	13062	atac	Epi-SPINK1	0.242742085585873
Pan_10_9-7	Pan	173976	21224	1.00000000000015	11412	atac	SM	0.825581816836659
Pan_10_9-8	Pan	346557	37264	0.999999999999975	13494	atac	Fibro-PAMR1+SOX6+	0.357020530962862
Pan_10_10-1	Pan	212415	27353	1.00000000000003	12287	atac	T	1
Pan_10_10-2	Pan	282288	29837	0.999999999999979	12589	atac	Endo-FLT1	1
Pan_10_10-3	Pan	190504	22153	1.00000000000002	11612	atac	Endo-FLT1	0.924990238501173
Pan_10_10-4	Pan	241343	27885	1.00000000000004	12641	atac	Fibro-PAMR1+SOX6+	0.954597084651887
Pan_10_10-5	Pan	499292	36003	1.00000000000017	13288	atac	Fibro-PAMR1+SOX6-	0.272618503391411
Pan_10_10-6	Pan	185332	23365	0.999999999999918	11607	atac	Erythrocyte	1
Pan_10_10-7	Pan	92829	14420	0.99999999999983	9234	atac	Endo-FLT1	0.298193237278895
Pan_10_10-8	Pan	396344	41243	1.00000000000003	13814	atac	Epi-SPINK1	0.927780956240419
Pan_10_11-1	Pan	299927	30786	0.999999999999858	12998	atac	Endo-FLT1	0.79305418906543
Pan_10_11-2	Pan	250810	28369	1.00000000000003	12365	atac	B-IGHM	0.983665976952006
Pan_10_11-3	Pan	363124	34711	1.00000000000011	13299	atac	Fibro-PAMR1+SOX6-	0.474290402802911
Pan_10_11-4	Pan	331078	35840	0.999999999999891	13440	atac	Epi-SPINK1	0.94289508464325
Pan_10_11-5	Pan	279197	33277	0.999999999999962	12949	atac	Epi-SPINK1	0.553950002698468
Pan_10_11-6	Pan	358309	34995	1.00000000000014	13461	atac	Epi-CADPS	0.652287246190834
Pan_10_11-7	Pan	217862	26678	1.00000000000014	12423	atac	Epi-CADPS	0.921109208366372
Pan_10_11-8	Pan	335138	34027	1.00000000000019	13246	atac	Fibro-PAMR1+SOX6+	0.831872399303924
Pan_10_12-1	Pan	424786	42540	1.00000000000004	13804	atac	Endo-FLT1	0.5852473729965
Pan_10_12-2	Pan	249153	28969	0.999999999999869	12650	atac	Endo-NTS	0.509307666831518
Pan_10_12-3	Pan	236762	27534	1.00000000000007	12264	atac	Epi-CADPS	0.582771328690016
Pan_10_12-4	Pan	273701	30236	0.999999999999772	12836	atac	Endo-FLT1	0.369370781950497
Pan_10_12-5	Pan	208772	25342	1.00000000000002	11987	atac	Endo-NTS	0.503640777922021
Pan_10_12-6	Pan	459127	44813	1.00000000000016	13938	atac	Fibro-PAMR1+SOX6+	0.796871347447825
Pan_10_12-8	Pan	375154	38534	1.00000000000003	13689	atac	B-IGHM	0.949128466084031
Pan_11_1-1	Pan	324194	36209	0.999999999999986	13432	atac	T	0.944603963658146
Pan_11_1-2	Pan	435304	41823	1.00000000000011	14006	atac	Epi-SPINK1	0.876841854571859
Pan_11_1-3	Pan	230095	29047	0.999999999999864	12615	atac	Fibro-PAMR1+SOX6+	0.311913897978954
Pan_11_1-4	Pan	281745	31033	0.99999999999999	12915	atac	SM	0.782332017978137
Pan_11_1-5	Pan	629017	40994	0.999999999999963	13505	atac	Fibro-PAMR1+SOX6+	0.305997808686178
Pan_11_1-6	Pan	291736	34724	0.999999999999862	13219	atac	T	0.991734715988306
Pan_11_1-7	Pan	309301	34269	1.0000000000001	13107	atac	Fibro-PAMR1+SOX6+	0.499396243039214
Pan_11_1-8	Pan	398598	42277	1.0000000000001	13916	atac	Fibro-THBS2	0.397810918285618
Pan_11_2-1	Pan	467181	41149	1.00000000000018	13910	atac	Endo-FLT1	1
Pan_11_2-2	Pan	255576	30302	0.999999999999935	12892	atac	Epi-CADPS	0.788877378730713
Pan_11_2-3	Pan	385939	36435	1.00000000000008	13390	atac	Endo-FLT1	0.984708523636534
Pan_11_2-4	Pan	215262	28249	1.00000000000007	12441	atac	B-MME	0.269102333478393
Pan_11_2-5	Pan	241078	29465	1.00000000000005	12904	atac	Fibro-ITGA8	0.319863658960244
Pan_11_2-6	Pan	304447	34265	1.00000000000009	13238	atac	Fibro-PAMR1+SOX6+	0.697701247032973
Pan_11_2-7	Pan	287143	33862	0.99999999999985	12737	atac	Fibro-THBS2	0.501076227983531
Pan_11_3-1	Pan	343971	36955	1.00000000000009	13509	atac	Fibro-ITGA8	0.367748180468169
Pan_11_3-2	Pan	307614	35585	0.99999999999997	13307	atac	Epi-SPINK1	0.685539648357
Pan_11_3-3	Pan	346251	33978	0.999999999999868	13116	atac	Erythrocyte	1
Pan_11_3-4	Pan	340975	34719	1.00000000000015	13104	atac	Fibro-PAMR1+SOX6+	0.7245993536339
Pan_11_3-5	Pan	240706	30727	0.99999999999988	12445	atac	Glial	0.194145718939249
Pan_11_3-6	Pan	317137	34325	1.00000000000011	13162	atac	Epi-SPINK1	0.725098184351151
Pan_11_3-7	Pan	268885	30479	0.999999999999986	12581	atac	Fibro-PAMR1+SOX6+	0.471902500311219
Pan_11_3-8	Pan	391049	37231	0.999999999999845	13604	atac	Fibro-PAMR1+SOX6-	0.368185865690469
Pan_11_4-1	Pan	328898	34701	0.999999999999939	12897	atac	NKT	0.987660355289128
Pan_11_4-2	Pan	315100	36809	0.999999999999957	13130	atac	Fibro-PAMR1+SOX6+	0.503157156193548
Pan_11_4-3	Pan	283017	31857	0.999999999999905	12870	atac	Fibro-PAMR1+SOX6+	0.70416072320682
Pan_11_4-4	Pan	284357	32603	0.999999999999906	12787	atac	Fibro-IGFBP3	0.471467103346345
Pan_11_4-5	Pan	314062	33335	0.999999999999838	13149	atac	Glial	0.942440174794631
Pan_11_4-6	Pan	200863	25609	1.00000000000007	11976	atac	T	0.910970687191699
Pan_11_4-7	Pan	256843	25201	1.00000000000015	11744	atac	Erythrocyte	1
Pan_11_4-8	Pan	503511	39671	1.00000000000005	13861	atac	SM	0.899233561420748
Pan_11_5-1	Pan	286814	32561	1.00000000000005	13128	atac	Epi-CADPS	0.917608217277805
Pan_11_5-2	Pan	293265	32241	0.999999999999909	12943	atac	Fibro-Prol	0.333807225225321
Pan_11_5-3	Pan	360508	35784	0.999999999999848	13452	atac	Endo-FLT1	0.98762361306076
Pan_11_5-4	Pan	307105	34618	1.00000000000024	13316	atac	Epi-SPINK1	0.856996732705081
Pan_11_5-5	Pan	324181	35864	0.999999999999892	13298	atac	Fibro-PAMR1+SOX6+	0.401527265044612
Pan_11_5-6	Pan	275501	31712	1	12892	atac	Fibro-Prol	0.377632526495959
Pan_11_5-7	Pan	201883	24932	1.00000000000003	11559	atac	Fibro-PAMR1+SOX6+	0.362407088736099
Pan_11_5-8	Pan	530455	47564	1.00000000000008	14368	atac	Epi-SPINK1	0.513771691793175
Pan_11_6-1	Pan	291983	33484	1.00000000000006	13000	atac	Fibro-PAMR1+SOX6+	0.736350399023908
Pan_11_6-2	Pan	208636	26496	1.00000000000007	12147	atac	Endo-NTS	0.358139942393664
Pan_11_6-3	Pan	328501	36623	1.00000000000009	13635	atac	Epi-SPINK1	0.656138628375307
Pan_11_6-4	Pan	334424	38016	0.999999999999974	13575	atac	Epi-SPINK1	0.929588734851137
Pan_11_6-5	Pan	263508	31411	0.99999999999996	12594	atac	NKT	1
Pan_11_6-6	Pan	187672	26598	1.00000000000001	11924	atac	Fibro-PAMR1+SOX6+	0.384286812969973
Pan_11_6-7	Pan	141239	21018	1.00000000000002	10955	atac	Fibro-PAMR1+SOX6+	0.46489715274587
Pan_11_6-8	Pan	253092	32363	1.00000000000007	12748	atac	Fibro-PAMR1+SOX6-	0.372034144183409
Pan_11_7-1	Pan	446021	42225	1.00000000000014	13825	atac	Fibro-PAMR1+SOX6-	0.29469684221494
Pan_11_7-2	Pan	309612	34900	0.99999999999988	13309	atac	Epi-SPINK1	0.93502046448582
Pan_11_7-3	Pan	306165	32746	1.00000000000007	13162	atac	Endo-FLT1	0.672131997311086
Pan_11_7-4	Pan	331188	36150	1.00000000000013	13383	atac	Glial	0.845880658256287
Pan_11_7-5	Pan	357809	39491	0.99999999999993	13633	atac	Epi-SPINK1	0.816877682528029
Pan_11_7-7	Pan	220558	27744	0.999999999999916	12185	atac	Glial	0.673874427709194
Pan_11_7-8	Pan	379635	39659	0.999999999999873	13833	atac	Epi-SPINK1	0.732720608212307
Pan_11_8-1	Pan	239706	31509	0.999999999999758	12782	atac	T	0.400100928884457
Pan_11_8-2	Pan	279028	30153	0.999999999999886	12849	atac	B-IGHM	1
Pan_11_8-3	Pan	268968	30916	0.999999999999883	13102	atac	Epi-CADPS	0.938512085662585
Pan_11_8-4	Pan	335165	37057	0.999999999999939	13352	atac	Fibro-PAMR1+SOX6+	0.641688265187612
Pan_11_8-5	Pan	366547	38229	1.00000000000012	13512	atac	Fibro-PAMR1+SOX6+	0.583147434354448
Pan_11_8-6	Pan	189398	26630	1.00000000000004	12038	atac	Endo-NTS	0.491728567129872
Pan_11_8-7	Pan	212006	27041	0.999999999999801	12039	atac	T	0.552232271426905
Pan_11_8-8	Pan	382357	38577	1.00000000000003	13598	atac	Endo-NTS	0.482337457714832
Pan_11_9-1	Pan	304017	35787	0.999999999999949	13354	atac	Epi-SPINK1	0.579363973402388
Pan_11_9-2	Pan	241692	28270	1.00000000000018	12610	atac	Endo-FLT1	0.996641705360744
Pan_11_9-3	Pan	248682	26437	1.00000000000015	11851	atac	Erythrocyte	0.844733520503039
Pan_11_9-5	Pan	224567	27051	1.00000000000009	12059	atac	NKT	0.976299206612406
Pan_11_9-6	Pan	249232	26962	1	12552	atac	Endo-FLT1	0.934648622807755
Pan_11_9-7	Pan	208622	25287	0.999999999999983	12223	atac	Epi-SPINK1	0.358791385891417
Pan_11_9-8	Pan	338049	38068	0.999999999999943	13520	atac	Endo-NTS	0.229415805644004
Pan_11_10-1	Pan	379601	39173	1.00000000000004	13621	atac	Fibro-PAMR1+SOX6+	0.322483882232998
Pan_11_10-3	Pan	180936	24167	0.999999999999969	11738	atac	Endo-FLT1	0.781093240085028
Pan_11_10-4	Pan	262718	32994	0.999999999999928	13045	atac	Epi-SPINK1	0.665540825455778
Pan_11_10-5	Pan	232601	28931	0.99999999999984	12521	atac	T	0.989133749941963
Pan_11_10-6	Pan	278777	31057	1.00000000000012	12972	atac	Fibro-THBS2	0.323742805722359
Pan_11_10-7	Pan	206025	25576	1.00000000000012	12048	atac	Endo-FLT1	0.875071223420116
Pan_11_10-8	Pan	294814	35438	0.999999999999983	13241	atac	Epi-SPINK1	0.530713686348186
Pan_11_11-1	Pan	429629	43667	1.00000000000012	14031	atac	Epi-CADPS	0.923772624179504
Pan_11_11-2	Pan	310417	34678	1.00000000000018	13190	atac	B-IGHM	0.478494963879317
Pan_11_11-3	Pan	350187	37818	0.999999999999774	13418	atac	Epi-SPINK1	0.881858617351565
Pan_11_11-4	Pan	305024	31616	0.999999999999869	13289	atac	Epi-SPINK1	0.540608163287469
Pan_11_11-5	Pan	284486	33283	0.999999999999952	12929	atac	Fibro-PAMR1+SOX6+	0.374136732836474
Pan_11_11-6	Pan	377326	38369	0.999999999999918	13223	atac	NKT	0.99076959032402
Pan_11_11-8	Pan	427107	41115	1.00000000000009	13758	atac	Fibro-PAMR1+SOX6-	0.510302026748541
Pan_11_12-1	Pan	472849	43897	1.00000000000001	14112	atac	Fibro-THBS2	0.879623143450792
Pan_11_12-2	Pan	369856	38418	1.00000000000015	13706	atac	Fibro-PAMR1+SOX6+	0.534727336250333
Pan_11_12-3	Pan	420620	42637	1.00000000000021	14000	atac	Epi-CADPS	0.955883392038486
Pan_11_12-4	Pan	391870	37450	0.999999999999881	13770	atac	Glial	0.609797888819216
