p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ATM	8.42979445612903e-08	0.139911359694023	0.571	0.194	0.00205678554935092	Immune	ATM
CD74	8.44426837775975e-08	0.261793610322922	0.964	0.883	0.0020603170414896	Immune	CD74
KIAA0513	8.52882307299788e-08	0.215354489704255	1	0.975	0.00208094754158075	Immune	KIAA0513
RNF139-AS1	8.56456245819778e-08	0.139862993961693	1	0.988	0.00208966759417568	Immune	RNF139-AS1
THEMIS2	9.37604448238449e-08	0.307608655642417	0.964	0.761	0.00228766109325699	Immune	THEMIS2
CRTAM	9.40763104698211e-08	0.184341341754389	0.714	0.34	0.00229536789915316	Immune	CRTAM
CHRNA6	9.60256505154272e-08	0.0797029521510665	0.357	0.076	0.00234292984692591	Immune	CHRNA6
ZCCHC7	9.84533999675131e-08	0.226967054804466	1	0.967	0.00240216450580735	Immune	ZCCHC7
AP000295.9	1.01151250955467e-07	0.276403569211785	1	0.876	0.00246798937206244	Immune	AP000295.9
ITGAL	1.03721887354425e-07	0.138906318078246	0.964	0.947	0.00253071032956062	Immune	ITGAL
SIGLEC8	1.05098854876883e-07	0.0577906101868316	0.286	0.051	0.00256430696014106	Immune	SIGLEC8
ADGRG5	1.05395961778043e-07	0.19076323742266	1	1	0.00257155607142247	Immune	ADGRG5
TRG-AS1	1.0650448826956e-07	0.220744468006067	0.964	0.692	0.00259860300928899	Immune	TRG-AS1
ITGAM	1.07657079362254e-07	0.124109635380764	0.536	0.184	0.00262672507935964	Immune	ITGAM
TSPOAP1	1.08775495912974e-07	0.248668338085309	0.893	0.717	0.00265401332478064	Immune	TSPOAP1
ITK	1.15153233726577e-07	0.186013556149421	0.607	0.249	0.00280962374969474	Immune	ITK
P2RX7	1.15930233027791e-07	0.252484574708036	0.929	0.792	0.00282858175564506	Immune	P2RX7
CTD-2201E18.5	1.16367991436389e-07	0.231534048757046	1	0.974	0.00283926262305645	Immune	CTD-2201E18.5
TRPC2	1.20133350174583e-07	0.0817014974020779	0.5	0.144	0.00293113361090965	Immune	TRPC2
CD86	1.23215059082704e-07	0.27969024497831	0.607	0.26	0.0030063242265589	Immune	CD86
IL2RG	1.26775126475872e-07	0.141061647825646	0.429	0.121	0.0030931863108848	Immune	IL2RG
IL10RA	1.31567417168438e-07	0.213513588980157	1	0.98	0.00321011341149271	Immune	IL10RA
BIN2	1.32438180086131e-07	0.148445628337274	0.643	0.267	0.0032313591559215	Immune	BIN2
ANKRD44	1.33675707521791e-07	0.365825241578878	1	0.999	0.00326155358782419	Immune	ANKRD44
LY75-CD302	1.48445301612502e-07	0.205549939368338	0.786	0.488	0.00362191691404343	Immune	LY75-CD302
FTL	1.49808496149042e-07	0.105601792604844	1	0.972	0.00365517749754047	Immune	FTL
PRR5L	1.50951569525366e-07	0.246306554970784	1	0.965	0.00368306734484941	Immune	PRR5L
DUS2	1.56839411142039e-07	0.231864734994536	1	0.951	0.0038267247924546	Immune	DUS2
DHRS9	1.59408812364979e-07	0.0915699487253805	0.393	0.098	0.00388941561289312	Immune	DHRS9
RN7SKP249	1.73262468398228e-07	0.127049582694174	0.75	0.401	0.00422743096644837	Immune	RN7SKP249
DDX21	1.80260600600621e-07	0.145750793647122	1	0.936	0.00439817839405456	Immune	DDX21
USP12-AS2	1.92539619081835e-07	0.0714747649474775	0.357	0.08	0.00469777416597769	Immune	USP12-AS2
GHRL	1.98467417197649e-07	0.0810847561747584	0.464	0.136	0.00484240651220545	Immune	GHRL
CCDC69	2.06506000631107e-07	0.233677185558365	1	0.78	0.00503853990939839	Immune	CCDC69
ENSA	2.10559314474894e-07	0.207216764043159	1	1	0.00513743671387295	Immune	ENSA
CTD-2506J14.1	2.3514912636511e-07	0.0970755345870466	0.429	0.126	0.00573740353418231	Immune	CTD-2506J14.1
UBXN11	2.35606903504671e-07	0.317676881015847	0.964	0.98	0.00574857283861047	Immune	UBXN11
CTC-537E7.3	2.40106070822462e-07	0.166720738863099	0.821	0.417	0.00585834802199726	Immune	CTC-537E7.3
CCNT2-AS1	2.54585692443773e-07	0.18512300142601	1	0.997	0.00621163630993561	Immune	CCNT2-AS1
PDE4A	2.58538585153945e-07	0.312265123175442	1	0.985	0.00630808293917112	Immune	PDE4A
NF1	2.59765779781335e-07	0.264801557784641	0.786	0.587	0.0063380252608848	Immune	NF1
RP13-516M14.2	2.60591010666282e-07	0.153563679727394	0.607	0.253	0.00635816006924661	Immune	RP13-516M14.2
ABR	2.63182944538215e-07	0.251078400120946	0.964	0.936	0.0064214006637879	Immune	ABR
RP11-587P21.2	2.64722305378738e-07	0.0620657905047089	0.321	0.069	0.00645895952893583	Immune	RP11-587P21.2
MAP2K2	2.64874558521581e-07	0.297794700857207	0.964	0.888	0.00646267435336805	Immune	MAP2K2
PIGR	2.65433256740448e-07	0.115143485017052	0.536	0.179	0.00647630603121018	Immune	PIGR
FAM49B	2.65544735667824e-07	0.271335012643533	1	0.971	0.00647902600555923	Immune	FAM49B
TMPRSS4-AS1	2.7181553389511e-07	0.347860809710524	1	0.98	0.0066320272115068	Immune	TMPRSS4-AS1
HECW2	2.72834475380371e-07	0.277502034559324	1	0.974	0.00665688836480566	Immune	HECW2
CNOT11	2.73799297753215e-07	0.108441152166938	0.786	0.419	0.0066804290658807	Immune	CNOT11
LINC00282	3.02814669879607e-07	0.179344858482473	0.786	0.427	0.00738837513039254	Immune	LINC00282
PTPN7	3.03856278883953e-07	0.30052880609097	0.929	0.825	0.00741378934848958	Immune	PTPN7
LINC01350	3.12836639194739e-07	0.125476722112368	0.536	0.19	0.00763290115971244	Immune	LINC01350
STAT4	3.18933724969506e-07	0.294895286071919	0.821	0.602	0.00778166395553098	Immune	STAT4
LINC01671	3.35636492734539e-07	0.0968815617644347	0.75	0.373	0.00818919478623003	Immune	LINC01671
ETFB	3.39642769772198e-07	0.144722486437248	1	0.996	0.00828694393967187	Immune	ETFB
CYB5D1	3.43561576072684e-07	0.118703406429354	1	1	0.00838255889459742	Immune	CYB5D1
CTD-3214H19.4	3.45177868901989e-07	0.0978645463441401	0.536	0.176	0.00842199482333964	Immune	CTD-3214H19.4
RP5-1119A7.14	3.4955849262964e-07	0.202320580929845	0.964	0.948	0.00852887766167059	Immune	RP5-1119A7.14
WDR48	3.61674554819802e-07	0.111546209740377	0.964	0.976	0.00882449746304835	Immune	WDR48
ADRA2B	3.65050134346471e-07	0.198641555758718	0.893	0.725	0.00890685822791954	Immune	ADRA2B
ELAVL4	3.68593655405903e-07	0.0894053864444657	0.5	0.152	0.00899331659824862	Immune	ELAVL4
ADCY7	3.77876785068934e-07	0.257140143279605	0.964	0.922	0.00921981567889691	Immune	ADCY7
AC017104.6	3.83759684067659e-07	0.136422845261531	1	0.999	0.00936335253156681	Immune	AC017104.6
AC012307.2	3.88289323579015e-07	0.118515568058306	0.964	0.798	0.0094738712060044	Immune	AC012307.2
RP1-313I6.12	3.89625962299844e-07	0.118844674045188	1	0.983	0.0095064838541539	Immune	RP1-313I6.12
