p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AC226118.1	6.74270517175166e-23	0.198634990527122	0.931	0.83	1.64535491601084e-18	B-MS4A1-	AC226118.1
MIR5571	1.14229081780041e-22	0.197359586340397	0.977	0.916	2.78741805359655e-18	B-MS4A1-	MIR5571
BRF1	1.15518705526347e-22	0.345072759354629	0.989	0.998	2.81888745225391e-18	B-MS4A1-	BRF1
CD81	1.48808584719476e-22	0.354115004837247	0.989	0.967	3.63122708432464e-18	B-MS4A1-	CD81
IGLV4-3	2.23680687176562e-22	0.0875286892252818	0.977	0.903	5.45825612848247e-18	B-MS4A1-	IGLV4-3
BAHCC1	4.35961950921157e-22	0.326041947080761	1	0.997	1.06383435263781e-17	B-MS4A1-	BAHCC1
IGLV3-6	7.9690698508061e-22	0.127252396270817	0.977	0.909	1.94461242499371e-17	B-MS4A1-	IGLV3-6
IGLV3-24	1.29402565483329e-21	0.13652973365353	0.977	0.804	3.1576814029242e-17	B-MS4A1-	IGLV3-24
RBM38	1.57665034024963e-21	0.356243021371089	0.989	0.997	3.84734216027714e-17	B-MS4A1-	RBM38
SLC17A9	1.59380896925528e-21	0.238980118172054	0.989	0.987	3.88921264677673e-17	B-MS4A1-	SLC17A9
SUSD3	4.03535238232574e-21	0.297768236745379	0.989	0.962	9.84706688335128e-17	B-MS4A1-	SUSD3
CARD11	4.26642909784058e-21	0.319237951540703	0.977	0.979	1.04109402845506e-16	B-MS4A1-	CARD11
IKZF3	4.87086968852915e-21	0.263875892620256	1	0.986	1.18858962139488e-16	B-MS4A1-	IKZF3
RP3-416J7.4	5.09135211061833e-21	0.26627532009536	0.954	0.858	1.24239174203308e-16	B-MS4A1-	RP3-416J7.4
RP11-328P23.3	5.56943994127405e-21	0.0832114422712469	0.402	0.091	1.35905473446969e-16	B-MS4A1-	RP11-328P23.3
DTX1	7.25578646320381e-21	0.577548656400007	0.989	0.921	1.77055701275099e-16	B-MS4A1-	DTX1
WDR66	7.35082061495484e-21	0.394753362001829	0.989	0.997	1.79374724646128e-16	B-MS4A1-	WDR66
LINC01971	7.89161819925166e-21	0.205719440200389	0.92	0.711	1.92571267298139e-16	B-MS4A1-	LINC01971
VPREB1	1.11601315748935e-20	0.174757939409395	0.862	0.685	2.72329530690551e-16	B-MS4A1-	VPREB1
POLD2	1.48710063069148e-20	0.194690103706238	1	0.97	3.62882295901334e-16	B-MS4A1-	POLD2
SLC26A11	2.00266033284882e-20	0.167829307289958	0.92	0.532	4.88689174421769e-16	B-MS4A1-	SLC26A11
LINC01342	2.76491265105474e-20	0.230350206515713	0.839	0.599	6.74693985110377e-16	B-MS4A1-	LINC01342
STRADA	3.20213647878218e-20	0.304387557250046	1	0.994	7.81385343552427e-16	B-MS4A1-	STRADA
FBXO10	3.22202454692675e-20	0.263059765556423	0.989	0.933	7.86238429941065e-16	B-MS4A1-	FBXO10
RP11-613M10.6	3.40386217846395e-20	0.064967862514922	0.931	0.716	8.30610448788772e-16	B-MS4A1-	RP11-613M10.6
IGLV3-1	4.9151799197235e-20	0.140946742601467	0.977	0.907	1.19940220401093e-15	B-MS4A1-	IGLV3-1
RNU6-487P	5.59319076711561e-20	0.172404319240817	1	0.998	1.36485041099155e-15	B-MS4A1-	RNU6-487P
SLFNL1-AS1	5.69926740353895e-20	0.248606227603621	0.897	0.835	1.39073523181157e-15	B-MS4A1-	SLFNL1-AS1
S1PR4	6.97771611263067e-20	0.246325606268538	1	0.965	1.70270228580414e-15	B-MS4A1-	S1PR4
ADARB2	8.99284030964552e-20	0.352059357005912	1	0.968	2.1944328923597e-15	B-MS4A1-	ADARB2
IGLV3-16	1.05230605872614e-19	0.0784793552573395	0.931	0.672	2.56783724450352e-15	B-MS4A1-	IGLV3-16
ARPP21	1.13176846273073e-19	0.269926538999304	0.874	0.583	2.76174140275553e-15	B-MS4A1-	ARPP21
RP11-87C12.5	1.48929061010905e-19	0.265568370707447	0.92	0.721	3.6341669467881e-15	B-MS4A1-	RP11-87C12.5
STRBP	1.64511923288389e-19	0.268321445616142	0.989	0.994	4.01441995208326e-15	B-MS4A1-	STRBP
IGLV2-8	1.92016007312916e-19	0.0925344559694809	0.977	0.909	4.68557461044978e-15	B-MS4A1-	IGLV2-8
LINC00634	2.98374238573053e-19	0.201949898945536	0.954	0.908	7.28092816965964e-15	B-MS4A1-	LINC00634
ZFP41	3.75728721129872e-19	0.176375820589256	0.989	0.958	9.16853225301113e-15	B-MS4A1-	ZFP41
IRF4	4.96120912613273e-19	0.262009821904691	0.977	0.875	1.21063425095891e-14	B-MS4A1-	IRF4
TNFRSF13C	6.30696262892305e-19	0.267796232500489	0.966	0.909	1.5390250207098e-14	B-MS4A1-	TNFRSF13C
DIS3L2	6.58362773694473e-19	0.356511742973817	1	0.991	1.60653684036925e-14	B-MS4A1-	DIS3L2
NUP210	6.8575086593393e-19	0.268427269916273	1	0.998	1.67336926305198e-14	B-MS4A1-	NUP210
QRSL1	7.08346035505392e-19	0.190553823149097	0.828	0.521	1.72850599584026e-14	B-MS4A1-	QRSL1
AC102953.6	1.02877505730558e-18	0.141856686838041	0.977	0.919	2.51041689483707e-14	B-MS4A1-	AC102953.6
FARS2	1.39169538605426e-18	0.355935523888735	1	0.961	3.3960150810496e-14	B-MS4A1-	FARS2
LINC00163	1.45310013692675e-18	0.249801979851405	0.943	0.864	3.54585495412864e-14	B-MS4A1-	LINC00163
LRRC14B	1.91644489482868e-18	0.136655230088105	0.678	0.31	4.67650883236094e-14	B-MS4A1-	LRRC14B
IGLV2-5	2.92125508617166e-18	0.0527570217698137	0.977	0.905	7.12844666127608e-14	B-MS4A1-	IGLV2-5
UMODL1	3.66178771237883e-18	0.301090601867586	0.989	0.998	8.93549437574683e-14	B-MS4A1-	UMODL1
NRXN2	3.85851290457093e-18	0.355977834597438	1	1	9.41554318973399e-14	B-MS4A1-	NRXN2
IGLV1-47	4.02319098639995e-18	0.128305600048314	0.897	0.752	9.81739064501316e-14	B-MS4A1-	IGLV1-47
DDX54	4.20881859006889e-18	0.308318309450582	1	0.98	1.02703591234861e-13	B-MS4A1-	DDX54
CTB-35F21.1	5.09767788461428e-18	0.24200720319931	1	1	1.24393535740358e-13	B-MS4A1-	CTB-35F21.1
AC147651.1	5.8228394088362e-18	0.273297498006525	0.943	0.887	1.42088927254421e-13	B-MS4A1-	AC147651.1
CTD-2012K14.6	5.97433451434862e-18	0.29630777401842	0.989	0.994	1.45785710819135e-13	B-MS4A1-	CTD-2012K14.6
CTC-436K13.1	6.00083171542157e-18	0.218111883489246	0.931	0.783	1.46432295519717e-13	B-MS4A1-	CTC-436K13.1
PCDH9	8.65328195662695e-18	0.23744337726213	1	0.945	2.11157386305611e-13	B-MS4A1-	PCDH9
BACH2	1.12349892905182e-17	0.362986799243088	1	1	2.74156208667225e-13	B-MS4A1-	BACH2
PAX5	1.21208233426028e-17	0.452419545451483	1	0.98	2.95772331206195e-13	B-MS4A1-	PAX5
KLHL14	1.23825120960563e-17	0.362455859152758	0.851	0.54	3.02158060167967e-13	B-MS4A1-	KLHL14
TLR9	1.66610655556951e-17	0.184709131659327	0.966	0.823	4.06563321690073e-13	B-MS4A1-	TLR9
IGLJ3	1.67929681380491e-17	0.0891253200946603	0.977	0.905	4.09782008504674e-13	B-MS4A1-	IGLJ3
NPPC	1.78479905604908e-17	0.224153991052464	1	0.987	4.35526665657096e-13	B-MS4A1-	NPPC
CXCR4	2.15034580980148e-17	0.286409110376911	0.989	0.979	5.24727384507757e-13	B-MS4A1-	CXCR4
APCDD1	2.17382027184667e-17	0.265773845764752	0.977	0.956	5.30455622736023e-13	B-MS4A1-	APCDD1
PLA2G15	2.24282387604311e-17	0.247484558485956	0.966	0.945	5.47293882232041e-13	B-MS4A1-	PLA2G15
RP11-122M14.3	2.58442564726837e-17	0.101036510090846	0.598	0.235	6.30651546446427e-13	B-MS4A1-	RP11-122M14.3
RNU5E-1	2.8517932205495e-17	0.165292503505737	0.989	0.991	6.9589458167849e-13	B-MS4A1-	RNU5E-1
NPTX2	2.86986603100815e-17	0.181885445305315	0.92	0.681	7.0030470888661e-13	B-MS4A1-	NPTX2
IL21R	2.91343653752024e-17	0.293049136851997	0.989	0.976	7.10936783885689e-13	B-MS4A1-	IL21R
LINC01353	3.41622757108803e-17	0.162471179661955	1	0.997	8.33627851896902e-13	B-MS4A1-	LINC01353
EPS15L1	3.81831027963779e-17	0.275021718612035	1	1	9.31744074437213e-13	B-MS4A1-	EPS15L1
GAA	3.8383459943828e-17	0.237646336966721	0.943	0.873	9.3663318954929e-13	B-MS4A1-	GAA
DIO3	3.88876615056309e-17	0.139812421725884	0.851	0.6	9.48936716060405e-13	B-MS4A1-	DIO3
PMEPA1	4.05605086599659e-17	0.393822704371635	1	0.997	9.89757532320489e-13	B-MS4A1-	PMEPA1
RNU6-1114P	4.09372772014421e-17	0.140636038415483	0.782	0.528	9.98951438269589e-13	B-MS4A1-	RNU6-1114P
MSI2	5.45575634508897e-17	0.360768316592625	1	1	1.33131366332861e-12	B-MS4A1-	MSI2
CTB-133G6.1	5.46735848842757e-17	0.216275194667848	1	0.979	1.33414481834609e-12	B-MS4A1-	CTB-133G6.1
LL22NC03-24A12.9	6.27128225230342e-17	0.0642430123897286	0.989	0.878	1.53031829520708e-12	B-MS4A1-	LL22NC03-24A12.9
FAM65A	7.40026723582491e-17	0.284578442112584	1	0.999	1.80581321088599e-12	B-MS4A1-	FAM65A
PYGB	8.81372048684016e-17	0.220910111482583	0.989	0.946	2.15072407319874e-12	B-MS4A1-	PYGB
SERINC2	1.18655583868022e-16	0.253313567755448	0.977	0.974	2.89543355754747e-12	B-MS4A1-	SERINC2
REM2	1.41176519757225e-16	0.339028647760161	0.954	0.933	3.4449894351158e-12	B-MS4A1-	REM2
SMARCD2	1.49852228617089e-16	0.208171157073669	1	0.997	3.6566940827142e-12	B-MS4A1-	SMARCD2
RP11-982M15.7	1.51423892500044e-16	0.186449177598157	0.885	0.724	3.69504582478607e-12	B-MS4A1-	RP11-982M15.7
BAIAP3	1.74370017147447e-16	0.278185397500257	1	0.984	4.25497715843201e-12	B-MS4A1-	BAIAP3
AMZ2P1	1.77719041448583e-16	0.140363637460054	1	0.991	4.33670004942831e-12	B-MS4A1-	AMZ2P1
RP5-1165K10.2	1.89878709726999e-16	0.158066374944074	0.977	0.957	4.63342027475822e-12	B-MS4A1-	RP5-1165K10.2
PTMA	2.82825041842257e-16	0.170216150667203	1	1	6.90149667103476e-12	B-MS4A1-	PTMA
RP11-1149M10.2	2.85726906319913e-16	0.165430627441153	0.966	0.897	6.97230796801852e-12	B-MS4A1-	RP11-1149M10.2
RPTOR	2.89550774116798e-16	0.42950757148186	1	1	7.0656179899981e-12	B-MS4A1-	RPTOR
FADS3	2.93661628793376e-16	0.219102840387238	1	0.999	7.16593106581597e-12	B-MS4A1-	FADS3
TLE6	3.32484815712422e-16	0.210182470607789	1	0.979	8.11329447301453e-12	B-MS4A1-	TLE6
NSMCE1	3.56790926286834e-16	0.222410349010111	1	0.996	8.70641218325132e-12	B-MS4A1-	NSMCE1
MYBL2	3.63881326327616e-16	0.206093331828005	0.977	0.965	8.87943212504649e-12	B-MS4A1-	MYBL2
MOB3A	3.9452922920573e-16	0.245062665057603	1	0.983	9.62730225107823e-12	B-MS4A1-	MOB3A
FAM129C	4.74544740264119e-16	0.23951261352746	0.977	0.957	1.1579840751925e-11	B-MS4A1-	FAM129C
ZHX2	5.06577920499194e-16	0.328872562037469	1	0.997	1.23615144160213e-11	B-MS4A1-	ZHX2
C7orf50	5.11323258687499e-16	0.206273002708929	1	1	1.24773101584924e-11	B-MS4A1-	C7orf50
RAP1GAP2	5.65180179474984e-16	0.234113840427334	1	0.998	1.37915267395486e-11	B-MS4A1-	RAP1GAP2
ZBP1	7.13235879052258e-16	0.276659246739221	0.989	0.959	1.74043819206332e-11	B-MS4A1-	ZBP1
RP11-511P7.6	7.17899219009748e-16	0.215052341593969	0.977	0.938	1.75181767422759e-11	B-MS4A1-	RP11-511P7.6
SPECC1L-ADORA2A	7.6600813351755e-16	0.425944148330779	0.989	0.956	1.86921304740953e-11	B-MS4A1-	SPECC1L-ADORA2A
FAM163B	7.98383948622992e-16	0.290853956510097	0.828	0.661	1.94821651142983e-11	B-MS4A1-	FAM163B
MAFA	8.19005298114598e-16	0.192499402524584	1	0.976	1.99853672845924e-11	B-MS4A1-	MAFA
TMEM63C	9.85887802206692e-16	0.215431291212849	0.828	0.702	2.40576341494477e-11	B-MS4A1-	TMEM63C
GRHPR	1.11393667641847e-15	0.217928285961986	0.989	0.966	2.71822827779635e-11	B-MS4A1-	GRHPR
RMI2	1.13723061365697e-15	0.346398776514171	1	0.997	2.77507014344573e-11	B-MS4A1-	RMI2
CDC25B	1.22359511067303e-15	0.214295940618183	0.989	0.975	2.98581678906432e-11	B-MS4A1-	CDC25B
RASAL1	1.48071792835036e-15	0.320546141014719	0.977	0.92	3.61324788876055e-11	B-MS4A1-	RASAL1
FAM207A	1.57926599901221e-15	0.198259549764141	0.989	0.981	3.85372489078959e-11	B-MS4A1-	FAM207A
PLXDC1	1.87092955053787e-15	0.199809196014201	1	0.983	4.5654422892225e-11	B-MS4A1-	PLXDC1
PPP1CA	1.99921954521224e-15	0.261217932043858	0.989	0.987	4.8784955342269e-11	B-MS4A1-	PPP1CA
IGLV3-27	2.12982894841204e-15	0.122092993490526	0.759	0.446	5.19720859991505e-11	B-MS4A1-	IGLV3-27
RASSF6	2.26738735066691e-15	0.274008802843719	0.954	0.824	5.5328786130974e-11	B-MS4A1-	RASSF6
LTBP2	2.46571735990455e-15	0.36677283983504	1	0.983	6.01684350163908e-11	B-MS4A1-	LTBP2
RASA4CP	2.50145822208869e-15	0.161184669988119	0.908	0.731	6.10405835354083e-11	B-MS4A1-	RASA4CP
NPTX1	2.82674638648485e-15	0.224440982838169	0.943	0.759	6.89782653230034e-11	B-MS4A1-	NPTX1
LINC01250	3.20166760927097e-15	0.217335216529981	0.874	0.689	7.81270930014302e-11	B-MS4A1-	LINC01250
KLHDC4	3.45697425813946e-15	0.24827372441892	0.977	0.974	8.43570858471192e-11	B-MS4A1-	KLHDC4
RP13-714J12.1	3.83473286897197e-15	0.0633848668269914	1	0.967	9.35751514686541e-11	B-MS4A1-	RP13-714J12.1
ACY3	4.14886154386234e-15	0.232818380357519	0.908	0.791	1.01240519393329e-10	B-MS4A1-	ACY3
RP5-906A24.2	4.26009279775108e-15	0.153468756704038	0.966	0.868	1.03954784450722e-10	B-MS4A1-	RP5-906A24.2
CARD19	4.47546893364038e-15	0.250691074463454	1	1	1.09210392918693e-10	B-MS4A1-	CARD19
GFI1	4.49616782145176e-15	0.259925962987906	0.954	0.798	1.09715487179066e-10	B-MS4A1-	GFI1
LL22NC03-22A12.12	4.57152394397817e-15	0.13533150025127	0.862	0.719	1.11554327280955e-10	B-MS4A1-	LL22NC03-22A12.12
TRRAP	5.34967484617922e-15	0.240171561061347	0.943	0.853	1.30542765596465e-10	B-MS4A1-	TRRAP
AEBP1	5.90338226357838e-15	0.26053031018075	0.897	0.789	1.4405433399584e-10	B-MS4A1-	AEBP1
SMPD3	8.83274640288974e-15	0.276170313897929	0.989	0.991	2.15536677723315e-10	B-MS4A1-	SMPD3
P2RX1	9.02152533387462e-15	0.256417325823814	1	0.964	2.20143261197208e-10	B-MS4A1-	P2RX1
LA16c-321D4.2	9.53162695963624e-15	0.119177511552222	0.575	0.249	2.32590761069044e-10	B-MS4A1-	LA16c-321D4.2
LAPTM5	1.05805049258536e-14	0.262247656527629	0.989	0.997	2.5818548120068e-10	B-MS4A1-	LAPTM5
ITGB3BP	1.16751962919895e-14	0.195305430463815	0.989	0.961	2.84898139917129e-10	B-MS4A1-	ITGB3BP
DHTKD1	1.28653918453204e-14	0.153293631553367	0.989	0.994	3.13941291809508e-10	B-MS4A1-	DHTKD1
ARRDC5	1.32785206474662e-14	0.0872698372740333	0.54	0.217	3.24022460839469e-10	B-MS4A1-	ARRDC5
CYP46A1	1.40232526752006e-14	0.185230125192667	1	0.977	3.42195411780246e-10	B-MS4A1-	CYP46A1
PLD4	1.62404272629015e-14	0.226514287949188	0.943	0.827	3.96298906069323e-10	B-MS4A1-	PLD4
ZBTB18	2.00846547567178e-14	0.161741536927321	0.989	0.991	4.90105745373428e-10	B-MS4A1-	ZBTB18
DUSP15	2.78295213539588e-14	0.280338346284508	0.977	0.986	6.79095980079304e-10	B-MS4A1-	DUSP15
KREMEN2	2.88302927002474e-14	0.175797112664506	0.931	0.849	7.03516802471436e-10	B-MS4A1-	KREMEN2
FCRLA	2.88986277222661e-14	0.145420695194836	0.816	0.554	7.05184313678738e-10	B-MS4A1-	FCRLA
RASSF2	3.04912494386412e-14	0.310788754503588	0.989	0.97	7.44047468801722e-10	B-MS4A1-	RASSF2
BANP	3.07807121527145e-14	0.282803037159683	1	0.998	7.5111093795054e-10	B-MS4A1-	BANP
CTD-2047H16.4	3.27392944074716e-14	0.186023265241118	1	0.915	7.98904262131122e-10	B-MS4A1-	CTD-2047H16.4
AC019118.3	3.47098386773938e-14	0.112278632912967	0.575	0.249	8.46989483405763e-10	B-MS4A1-	AC019118.3
CSHL1	3.51815485934374e-14	0.137675554939421	0.839	0.569	8.5850014877706e-10	B-MS4A1-	CSHL1
ACSS1	3.84581330798746e-14	0.305178209977663	0.977	0.995	9.38455363415101e-10	B-MS4A1-	ACSS1
ACD	4.54531712462826e-14	0.168795348335172	1	0.973	1.10914828475179e-09	B-MS4A1-	ACD
RP3-455J7.4	4.56524605705948e-14	0.235307061737541	0.977	0.919	1.11401134284365e-09	B-MS4A1-	RP3-455J7.4
ARSG	4.6020126624336e-14	0.314754937756142	0.989	0.993	1.12298312988705e-09	B-MS4A1-	ARSG
TRIM8	4.90651895456623e-14	0.196249640563824	1	0.998	1.19728875529325e-09	B-MS4A1-	TRIM8
HCRTR1	5.29362575633705e-14	0.187991103534861	0.989	0.956	1.29175055706137e-09	B-MS4A1-	HCRTR1
AL928654.7	6.0278556145292e-14	0.119204223760765	1	0.998	1.47091732705742e-09	B-MS4A1-	AL928654.7
IGLV3-15	6.73077837009865e-14	0.0683463211289124	0.977	0.898	1.64244453787147e-09	B-MS4A1-	IGLV3-15
TMEM52	7.22675913640567e-14	0.141088888518104	1	0.996	1.76347376446571e-09	B-MS4A1-	TMEM52
MYO1C	7.28887884660986e-14	0.213030506534118	1	0.986	1.77863221614974e-09	B-MS4A1-	MYO1C
LRRC3C	7.33129110726235e-14	0.0904906319790781	1	0.968	1.78898165599416e-09	B-MS4A1-	LRRC3C
GAS7	7.43214740369597e-14	0.376348804605771	1	0.996	1.81359260944989e-09	B-MS4A1-	GAS7
RP11-204E9.3	8.0629787432062e-14	0.238409291128213	0.977	0.976	1.96752807291718e-09	B-MS4A1-	RP11-204E9.3
GCK	8.56669841496996e-14	0.213268578510378	0.954	0.824	2.09044574722097e-09	B-MS4A1-	GCK
AC007381.3	9.03052273844486e-14	0.160149514564616	0.977	0.886	2.20362815863531e-09	B-MS4A1-	AC007381.3
RP11-1029J19.2	9.18411650584351e-14	0.0628888525869541	0.655	0.301	2.24110810975593e-09	B-MS4A1-	RP11-1029J19.2
RP11-216L13.16	9.65078819642917e-14	0.157436071835688	0.816	0.582	2.35498533569265e-09	B-MS4A1-	RP11-216L13.16
CBX4	1.0325453276352e-13	0.195102894528948	0.989	0.991	2.51961710849542e-09	B-MS4A1-	CBX4
KRI1	1.09821420888076e-13	0.148125001594818	0.966	0.975	2.67986231251084e-09	B-MS4A1-	KRI1
CTD-2545M3.6	1.18302493573957e-13	0.185460885230288	0.805	0.501	2.88681744819169e-09	B-MS4A1-	CTD-2545M3.6
SYNE3	1.21467874283564e-13	0.205195050740898	0.989	0.979	2.96405906826754e-09	B-MS4A1-	SYNE3
BCRP4	1.40226494717655e-13	0.0763273671340602	0.621	0.294	3.42180692410023e-09	B-MS4A1-	BCRP4
LFNG	1.42171128651752e-13	0.22567201227695	1	0.968	3.46925988136005e-09	B-MS4A1-	LFNG
TMEM243	1.50989068239286e-13	0.299950392628942	0.943	0.911	3.68443524317505e-09	B-MS4A1-	TMEM243
RAB30	1.62181385890699e-13	0.204827336647288	0.989	0.993	3.95755017850483e-09	B-MS4A1-	RAB30
AES	1.64777538226345e-13	0.191395816144641	0.977	0.987	4.02090148779928e-09	B-MS4A1-	AES
RP11-534L6.2	1.6964734367692e-13	0.164744920259708	0.747	0.506	4.13973448040421e-09	B-MS4A1-	RP11-534L6.2
LINC02090	1.71183204213708e-13	0.189592069328319	0.908	0.87	4.1772125492229e-09	B-MS4A1-	LINC02090
RP11-432J24.3	1.80726035435375e-13	0.138623080713628	1	0.963	4.41007671669403e-09	B-MS4A1-	RP11-432J24.3
ITGB2	1.84810038627831e-13	0.264616851463495	0.989	0.991	4.50973456259634e-09	B-MS4A1-	ITGB2
TRABD	1.87578622121042e-13	0.19180388470012	0.989	0.995	4.57729353699767e-09	B-MS4A1-	TRABD
LIMK1	1.96534371761263e-13	0.20914158072617	0.989	0.994	4.79583173971833e-09	B-MS4A1-	LIMK1
DARS-AS1	1.99443002825073e-13	0.172385784615029	0.977	0.955	4.86680815493743e-09	B-MS4A1-	DARS-AS1
LL22NC03-N95F10.1	2.08805128466851e-13	0.133126449708107	0.621	0.33	5.09526274484809e-09	B-MS4A1-	LL22NC03-N95F10.1
GPT2	2.36825465641949e-13	0.20201925498712	0.977	0.958	5.77901501259483e-09	B-MS4A1-	GPT2
ROR1	2.53213686563783e-13	0.317081023589515	1	0.975	6.17892037952943e-09	B-MS4A1-	ROR1
CTA-268H5.14	2.62667827475334e-13	0.163332307171988	0.943	0.916	6.40962032605311e-09	B-MS4A1-	CTA-268H5.14
DNMT3B	2.81178897144706e-13	0.223847084564559	0.977	0.966	6.86132744812513e-09	B-MS4A1-	DNMT3B
NLRC5	2.85637737943789e-13	0.219627915280446	1	1	6.97013208130434e-09	B-MS4A1-	NLRC5
LINC00426	3.16646319953207e-13	0.18575164545676	1	0.994	7.72680349949817e-09	B-MS4A1-	LINC00426
GNG7	3.27472570832159e-13	0.372439351685369	1	0.999	7.99098567344634e-09	B-MS4A1-	GNG7
RGSL1	3.34120439971827e-13	0.11305729058919	0.828	0.546	8.15320697619252e-09	B-MS4A1-	RGSL1
BCL7A	3.55106768026291e-13	0.231969834565611	0.977	0.933	8.66531535337755e-09	B-MS4A1-	BCL7A
CD9	3.98766356121015e-13	0.344446301781223	1	0.983	9.730696622065e-09	B-MS4A1-	CD9
RP4-800J21.3	3.98805545530174e-13	0.176147716895176	1	0.996	9.73165292202729e-09	B-MS4A1-	RP4-800J21.3
ORAI2	4.03019442465748e-13	0.100024163153118	0.839	0.599	9.83448043504917e-09	B-MS4A1-	ORAI2
CEBPE	4.05887671555453e-13	0.172814261108015	0.943	0.837	9.90447096129616e-09	B-MS4A1-	CEBPE
AC087491.2	4.92445139856451e-13	0.147914132761619	1	0.986	1.20166463027771e-08	B-MS4A1-	AC087491.2
RP11-715J22.2	5.03054550001289e-13	0.156620874143754	0.839	0.651	1.22755371291315e-08	B-MS4A1-	RP11-715J22.2
AC017104.6	5.19884077310159e-13	0.166494237699203	1	0.991	1.26862112545225e-08	B-MS4A1-	AC017104.6
RP11-689B22.2	5.38437204168285e-13	0.234197684896404	0.954	0.895	1.31389446561145e-08	B-MS4A1-	RP11-689B22.2
NEK6	5.48808639875844e-13	0.244834768998535	1	0.999	1.33920284302503e-08	B-MS4A1-	NEK6
