orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
PZ_1_7-4	PZ	573381	45497	1.00000000000009	13823	atac	T-TNFAIP3	0.409196728776847
PZ_1_7-5	PZ	391004	36433	1.00000000000016	13214	atac	B-CD83	0.407239665680569
PZ_1_7-6	PZ	566981	43738	0.999999999999998	13563	atac	B-CD83	0.410706661182438
PZ_1_7-7	PZ	344106	33829	1.00000000000011	13023	atac	B-CD83	0.550774234038387
PZ_1_7-8	PZ	367872	34148	1.00000000000007	13036	atac	DC/Macro	0.987280780620856
PZ_1_8-1	PZ	450537	38287	0.999999999999987	13350	atac	B-CD83	0.705987609444395
PZ_1_8-2	PZ	468782	40121	0.999999999999996	13489	atac	MPP	0.46968510858841
PZ_1_8-3	PZ	363608	34108	1.00000000000011	13027	atac	B-CD83	0.76841823686012
PZ_1_8-4	PZ	520219	41684	0.999999999999986	13642	atac	T-GIMAP7	0.518186333644353
PZ_1_8-5	PZ	396472	37870	1.00000000000002	13288	atac	B-CD83	0.724742967317812
PZ_1_8-6	PZ	468826	41284	1.00000000000003	13568	atac	T-GIMAP7	0.782063896340447
PZ_1_8-7	PZ	216479	24872	0.999999999999959	12017	atac	Erythrocyte-Prol	0.321118652327114
PZ_1_8-8	PZ	391019	36734	0.999999999999854	13136	atac	B-CD83	0.436705855997618
PZ_1_9-1	PZ	405349	36815	1.00000000000014	13205	atac	B-CD83	0.644206463335654
PZ_1_9-2	PZ	344616	34236	1.00000000000016	12996	atac	DC/Macro	0.984279964740039
PZ_1_9-3	PZ	353463	32943	1.00000000000002	13035	atac	MPP	0.423353660819859
PZ_1_9-5	PZ	243112	25329	0.999999999999999	12184	atac	Erythrocyte-Prol	0.393758847378979
PZ_1_9-6	PZ	628597	46746	0.999999999999895	13786	atac	DC/Macro	0.940375162107179
PZ_1_9-7	PZ	428584	38726	0.999999999999973	13396	atac	MPP	0.594730630085077
PZ_1_9-8	PZ	380795	35596	1.00000000000002	13165	atac	B-CD83	0.412372853648048
PZ_1_10-2	PZ	359170	32156	0.999999999999928	12984	atac	T-GIMAP7	0.66250869830331
PZ_1_10-3	PZ	333834	32588	0.999999999999901	12905	atac	B-CD83	0.571488027531117
PZ_1_10-4	PZ	297448	29545	0.999999999999936	12769	atac	MPP	0.325338518030695
PZ_1_10-5	PZ	383385	37378	1.00000000000008	13245	atac	DC/Macro	0.94905551911386
PZ_1_10-6	PZ	323209	32131	0.999999999999988	12870	atac	B-CD83	0.631907792676462
PZ_1_10-7	PZ	399855	38004	1.00000000000003	13308	atac	B-CD83	0.374032753670548
PZ_1_10-8	PZ	322745	31275	0.999999999999983	12864	atac	MPP	0.511318840384634
PZ_1_11-1	PZ	506946	43220	0.999999999999995	13603	atac	B-CD83	0.485565622786609
PZ_1_11-2	PZ	458583	36703	0.999999999999985	13408	atac	T-TNFAIP3	0.482873283470263
PZ_1_11-3	PZ	409932	35672	0.999999999999914	13185	atac	B-CD83	0.585838266948163
PZ_1_11-4	PZ	480970	41820	0.999999999999893	13545	atac	NKT	0.617219183474821
PZ_1_11-5	PZ	361514	35511	1.00000000000004	13035	atac	DC/Macro	0.948045350892418
PZ_1_11-6	PZ	263828	27610	0.999999999999997	12632	atac	B-CD83	0.340730713043797
PZ_1_11-7	PZ	276757	29762	1.0000000000001	12775	atac	T-GIMAP7	0.640192353117388
PZ_1_11-8	PZ	444095	39438	0.99999999999995	13451	atac	T-GIMAP7	0.369898011593913
PZ_1_12-1	PZ	438346	40174	0.999999999999901	13527	atac	MPP	0.568298658449573
PZ_1_12-2	PZ	535542	39860	0.999999999999954	13554	atac	B-CD83	0.369067762610601
PZ_1_12-3	PZ	537169	43526	0.999999999999985	13575	atac	B-CD83	0.376815519645666
PZ_1_12-4	PZ	457274	36348	0.999999999999988	13295	atac	Erythrocyte	0.484013121771992
PZ_1_12-5	PZ	423156	36287	1.00000000000011	13215	atac	B-CD83	0.401460704375033
PZ_1_12-6	PZ	471561	39090	1.0000000000001	13333	atac	B-CD83	0.307592460051082
PZ_1_12-7	PZ	359229	33684	0.999999999999992	13019	atac	B-CD83	0.415200286259542
PZ_1_12-8	PZ	524407	42051	1.00000000000003	13609	atac	NKT	0.389365517371859
PZ_2_1-1	PZ	221141	24186	0.999999999999976	12036	atac	B-CD83	0.534696648752303
PZ_2_1-2	PZ	313599	28147	1.00000000000012	12171	atac	DC/Macro	0.86158341035059
PZ_2_1-3	PZ	209799	22359	0.999999999999995	11863	atac	T-GIMAP7	0.433830066066575
PZ_2_1-4	PZ	267442	28276	0.99999999999997	12323	atac	B-HLA-DRB5	0.733933806122459
PZ_2_1-5	PZ	170177	20405	1.00000000000004	11194	atac	B-CD83	0.517072931443255
PZ_2_1-6	PZ	178394	18748	0.999999999999981	11038	atac	Erythrocyte-Prol	0.602676654768491
PZ_2_1-7	PZ	286100	28897	0.999999999999935	12594	atac	B-CD83	0.560327221617095
PZ_2_2-1	PZ	479127	32109	0.999999999999982	12976	atac	MPP	0.405109341927933
PZ_2_2-2	PZ	315272	30577	1.00000000000009	12512	atac	DC/Macro	0.996535311000118
PZ_2_2-3	PZ	178703	19515	1.00000000000006	11323	atac	B-CD83	0.470464018594073
PZ_2_2-4	PZ	187868	22570	1.00000000000001	11738	atac	DC/Macro	0.520315473113027
PZ_2_2-5	PZ	259548	29261	0.999999999999906	12381	atac	DC/Macro	1
PZ_2_2-6	PZ	207638	23118	0.999999999999986	11981	atac	NKT	0.614934721883921
PZ_2_2-7	PZ	310241	25545	0.999999999999932	12115	atac	Erythrocyte-Prol	0.66661511339894
PZ_2_2-8	PZ	179833	20383	0.999999999999981	11473	atac	B-CD83	0.280010265825595
PZ_2_3-1	PZ	222840	25164	1.00000000000002	12027	atac	B-CD83	0.691419931060737
PZ_2_3-2	PZ	299658	30060	0.999999999999886	12517	atac	B-HLA-DRB5	0.866052974346329
PZ_2_3-3	PZ	198165	23671	1.00000000000003	11684	atac	B-CD83	0.667432199790607
PZ_2_3-4	PZ	172289	20389	1.00000000000006	11514	atac	T-TNFAIP3	0.464544307562596
PZ_2_3-5	PZ	106699	14669	1.00000000000006	9946	atac	B-CD83	0.409217818350906
PZ_2_3-6	PZ	137052	17201	1.00000000000008	10726	atac	T-GIMAP7	0.394730614719169
PZ_2_3-7	PZ	319636	31572	1.00000000000011	12953	atac	MPP	0.905125788594707
PZ_2_3-8	PZ	221452	21769	1.00000000000001	11632	atac	T-TNFAIP3	0.549204895802989
PZ_2_4-1	PZ	238798	24803	0.999999999999895	12235	atac	T-GIMAP7	0.376852260944406
PZ_2_4-2	PZ	207298	24644	0.999999999999982	11842	atac	B-CD83	0.625780923749191
PZ_2_4-3	PZ	190464	22419	0.999999999999938	11545	atac	B-HLA-DRB5	0.580742907624102
PZ_2_4-4	PZ	191475	18530	0.999999999999919	10926	atac	MPP	0.38960497437037
PZ_2_4-5	PZ	100859	13761	0.999999999999968	9686	atac	B-CD83	0.469083457058188
PZ_2_4-6	PZ	149180	17719	1.00000000000013	10882	atac	B-CD83	0.257311246834043
PZ_2_4-7	PZ	199489	22594	0.999999999999992	11643	atac	B-CD83	0.622333199283926
PZ_2_4-8	PZ	312401	27963	0.999999999999942	12566	atac	T-TNFAIP3	0.68682161072449
PZ_2_5-1	PZ	281601	26493	1.00000000000006	12250	atac	NKT	0.971002157428061
PZ_2_5-2	PZ	184911	23284	0.999999999999892	11607	atac	DC/Macro	0.942238213214198
PZ_2_5-3	PZ	174416	20402	1.00000000000003	11301	atac	B-CD83	0.565575394179599
PZ_2_5-4	PZ	240027	26917	1.00000000000001	12215	atac	B-CD83	0.796629937895479
PZ_2_5-5	PZ	116361	14694	0.999999999999928	9900	atac	Erythrocyte	0.303696797163589
PZ_2_5-6	PZ	434397	32719	0.999999999999979	13020	atac	Erythrocyte-Prol	0.670248580778977
PZ_2_5-7	PZ	181128	21539	0.999999999999931	11438	atac	B-CD83	0.866099199441871
PZ_2_5-8	PZ	151230	17185	1.00000000000006	10658	atac	T-TNFAIP3	0.481775248403491
PZ_2_6-1	PZ	250230	26415	0.999999999999925	12284	atac	B-CD83	0.46418521253299
PZ_2_6-3	PZ	293700	28745	1.00000000000001	12487	atac	B-CD83	0.353777806636997
PZ_2_6-4	PZ	243788	26743	0.99999999999994	12239	atac	B-CD83	0.873303101697003
PZ_2_6-5	PZ	154915	19722	1.00000000000007	11091	atac	B-CD83	0.761162255998735
PZ_2_6-6	PZ	186904	22097	0.99999999999995	11633	atac	B-CD83	0.459811133197667
PZ_2_6-7	PZ	228591	25450	0.999999999999969	11947	atac	B-CD83	0.635838259457299
PZ_2_6-8	PZ	254841	26964	1.00000000000013	12225	atac	DC/Macro	0.880164113832326
PZ_2_7-1	PZ	151610	18009	1.00000000000007	10877	atac	B-CD83	0.29519393294822
PZ_2_7-2	PZ	186574	21398	1.0000000000001	11661	atac	NKT	0.8802790421594
PZ_2_7-3	PZ	132046	16940	0.999999999999892	10697	atac	T-TNFAIP3	0.231454072726996
PZ_2_7-4	PZ	391526	34216	0.999999999999948	12995	atac	NKT	0.910573186979721
PZ_2_7-5	PZ	221439	25405	0.999999999999972	11964	atac	B-CD83	0.375273944311857
PZ_2_7-6	PZ	156445	19427	1.00000000000006	11125	atac	B-CD83	0.742683542326201
PZ_2_7-7	PZ	248565	28571	1.00000000000006	12307	atac	DC/Macro	0.987897604966288
PZ_2_7-8	PZ	233429	24668	0.999999999999984	12111	atac	T-GIMAP7	0.412227342349836
PZ_2_8-1	PZ	170986	21093	1.00000000000003	11409	atac	B-CD83	0.362956562216975
PZ_2_8-2	PZ	182371	22446	0.999999999999979	11788	atac	B-CD83	0.46484969558043
PZ_2_8-3	PZ	114256	15585	0.999999999999996	10305	atac	B-CD83	0.358434037093844
PZ_2_8-4	PZ	292765	25960	0.999999999999962	12333	atac	NKT	0.973659284922723
PZ_2_8-5	PZ	105635	13831	0.999999999999953	9724	atac	B-CD83	0.421678389139485
PZ_2_8-6	PZ	112645	15451	1.00000000000006	10220	atac	T-TNFAIP3	0.583853933469753
PZ_2_8-7	PZ	183654	23238	0.999999999999999	11674	atac	B-CD83	0.831098242413814
PZ_2_8-8	PZ	236642	25944	1.00000000000007	12122	atac	DC/Macro	0.765355176997339
PZ_2_9-1	PZ	240217	26961	1.00000000000002	12257	atac	DC/Macro	0.890308333157392
PZ_2_9-2	PZ	129465	14902	0.999999999999899	9976	atac	NKT	0.327868892383245
PZ_2_9-4	PZ	279668	26717	1.00000000000003	12581	atac	MPP	0.991594627665046
PZ_2_9-5	PZ	204613	23790	0.999999999999895	11767	atac	T-TNFAIP3	0.659392847360622
PZ_2_9-6	PZ	193151	20663	1.00000000000002	11318	atac	B-CD83	0.603734637682992
PZ_2_9-7	PZ	169714	21493	0.999999999999928	11430	atac	B-CD83	0.67379896346408
PZ_2_9-8	PZ	295471	25495	0.99999999999997	12187	atac	Erythrocyte-Prol	0.577803662416899
PZ_2_10-1	PZ	141282	17760	1.0000000000001	10778	atac	T-TNFAIP3	0.322513761204138
PZ_2_10-2	PZ	224039	25105	0.999999999999938	11779	atac	B-CD83	0.840806726965805
PZ_2_10-3	PZ	185896	22691	1.00000000000005	11694	atac	B-CD83	0.59218838758419
PZ_2_10-4	PZ	287366	30197	0.999999999999925	12639	atac	DC/Macro	0.968418082386037
PZ_2_10-5	PZ	131598	16922	0.999999999999903	10655	atac	NKT	0.624512634717127
PZ_2_10-6	PZ	190633	22747	0.999999999999972	11628	atac	B-CD83	0.623502017492779
PZ_2_10-7	PZ	243334	24577	1.00000000000011	12140	atac	T-GIMAP7	0.577637623834291
PZ_2_10-8	PZ	192823	21904	0.999999999999943	11734	atac	NKT	0.700600056937151
PZ_2_11-2	PZ	179789	20718	0.999999999999993	11467	atac	NKT	0.620088892659332
PZ_2_11-3	PZ	568639	43939	0.999999999999933	13788	atac	MPP	0.781365246053143
PZ_2_11-4	PZ	170162	20508	0.999999999999981	11421	atac	B-CD83	0.628473839823065
PZ_2_11-5	PZ	193684	23196	1.00000000000013	11622	atac	B-CD83	0.486465483722991
PZ_2_11-6	PZ	155761	19488	1.00000000000006	11133	atac	B-CD83	0.61983293818232
PZ_2_11-7	PZ	265033	28236	0.99999999999997	12258	atac	B-CD83	0.584823458334022
PZ_2_11-8	PZ	517067	39748	0.999999999999858	13283	atac	B-HLA-DRB5	0.564084075240347
PZ_2_12-1	PZ	300176	30439	0.999999999999996	12532	atac	DC/Macro	0.999635501112737
PZ_2_12-2	PZ	218910	24867	1.00000000000001	12079	atac	DC/Macro	0.817198555319253
PZ_2_12-3	PZ	517568	36847	1.00000000000012	13199	atac	B-CD83	0.448019124750112
PZ_2_12-4	PZ	430792	36149	0.999999999999927	12896	atac	DC/Macro	0.976143423300597
PZ_2_12-5	PZ	238960	24507	0.999999999999876	12032	atac	T-GIMAP7	0.583828089648781
PZ_2_12-6	PZ	134426	16434	1.00000000000009	10524	atac	B-CD83	0.313550562387982
PZ_2_12-7	PZ	755023	49441	1.00000000000012	14007	atac	MPP	0.518854231564427
PZ_2_12-8	PZ	240906	25705	1.00000000000009	12308	atac	B-CD83	0.456697844723825
PZ_3_1-1	PZ	330524	32122	0.999999999999927	12786	atac	DC/Macro	1
PZ_3_1-2	PZ	147706	17425	1.00000000000008	10711	atac	MPP	0.569117925244191
PZ_3_1-3	PZ	305320	29501	0.999999999999972	12525	atac	DC/Macro	0.983945087762249
PZ_3_1-5	PZ	210372	24071	1.00000000000006	11748	atac	B-CD83	0.74126374396776
PZ_3_1-7	PZ	301519	28876	0.999999999999856	12496	atac	B-CD83	0.610345366888622
PZ_3_1-8	PZ	252062	22012	0.999999999999918	11667	atac	Erythrocyte	0.445652783318861
PZ_3_2-1	PZ	424158	36969	1.00000000000008	13348	atac	MPP	0.627916555076659
PZ_3_2-2	PZ	283993	27375	1.00000000000005	12198	atac	B-CD83	0.846331091154013
PZ_3_2-3	PZ	276425	27145	0.999999999999997	12426	atac	B-CD83	0.446283774667383
PZ_3_2-4	PZ	229397	25747	0.999999999999945	12058	atac	B-HLA-DRB5	0.84258190058281
PZ_3_2-5	PZ	185192	21149	1.00000000000008	11559	atac	NKT	0.852954608912554
PZ_3_2-6	PZ	531072	38077	1.00000000000007	13358	atac	T-GIMAP7	0.569447317900488
PZ_3_2-7	PZ	254766	26578	1.00000000000012	12137	atac	B-CD83	0.530785185282102
PZ_3_2-8	PZ	322135	30567	0.999999999999918	12618	atac	DC/Macro	0.992445095121977
PZ_3_3-1	PZ	305351	31693	1.00000000000001	12686	atac	DC/Macro	0.96026328677226
PZ_3_3-2	PZ	202015	21979	1.00000000000002	11726	atac	NKT	0.999298882648991
PZ_3_3-3	PZ	215721	23411	0.999999999999982	11827	atac	B-CD83	0.649372485368733
PZ_3_3-4	PZ	179561	19561	1.00000000000008	11670	atac	MPP	0.973479900704094
PZ_3_3-5	PZ	291233	26405	0.999999999999933	12351	atac	T-GIMAP7	0.692579085428891
PZ_3_3-6	PZ	237372	25501	1.00000000000001	11987	atac	DC/Macro	0.928525891186844
PZ_3_3-7	PZ	292230	29590	1.0000000000001	12462	atac	B-HLA-DRB5	0.691391127874771
PZ_3_3-8	PZ	234192	20181	1.00000000000008	11232	atac	Erythrocyte	0.711504149011025
PZ_3_4-1	PZ	154549	18298	0.999999999999967	10943	atac	B-CD83	0.306687074957415
PZ_3_4-2	PZ	518498	33590	1.00000000000003	12993	atac	Erythrocyte-Prol	0.744250816654647
PZ_3_4-3	PZ	124772	15024	0.999999999999989	10145	atac	Erythrocyte	0.600373999353169
PZ_3_4-4	PZ	316996	30702	1.00000000000003	12979	atac	MPP	0.980258084929959
PZ_3_4-5	PZ	106642	15122	0.999999999999959	9987	atac	B-CD83	0.331621824446873
PZ_3_4-6	PZ	284576	26616	1.0000000000001	12510	atac	NKT	0.997288619180972
PZ_3_4-7	PZ	262608	28128	1.00000000000008	12118	atac	DC/Macro	0.983072518693554
PZ_3_4-8	PZ	284690	26221	1.00000000000004	12381	atac	NKT	0.999918808896726
PZ_3_5-1	PZ	147161	18342	0.999999999999927	10871	atac	Erythrocyte	0.338505966247495
PZ_3_5-2	PZ	105198	14309	1.00000000000009	9981	atac	B-CD83	0.416303914584112
PZ_3_5-3	PZ	171762	19278	1.00000000000015	11164	atac	NKT	0.881952026186856
PZ_3_5-4	PZ	214126	24212	1.00000000000004	11876	atac	B-CD83	0.734551100589335
PZ_3_5-5	PZ	136106	16470	0.999999999999915	10407	atac	B-CD83	0.592650235960447
PZ_3_5-6	PZ	313345	29272	1.00000000000001	12709	atac	NKT	0.623372410940267
PZ_3_5-7	PZ	281136	24389	1.0000000000001	11986	atac	Erythrocyte-Prol	0.710677159018019
PZ_3_5-8	PZ	272413	27663	1.00000000000011	12302	atac	B-HLA-DRB5	0.510278577438453
PZ_3_6-1	PZ	291023	29457	1.00000000000003	12561	atac	B-CD83	0.737220957631139
PZ_3_6-2	PZ	310202	29335	0.99999999999997	12449	atac	DC/Macro	0.462599352255237
PZ_3_6-3	PZ	249685	26576	1.00000000000012	12309	atac	DC/Macro	0.733183514311581
PZ_3_6-4	PZ	258406	27243	1.00000000000006	12257	atac	B-CD83	0.782881424742437
PZ_3_6-5	PZ	109199	13544	0.999999999999913	9587	atac	Erythrocyte-Prol	0.658140544304048
PZ_3_6-6	PZ	299545	29737	1.00000000000015	12677	atac	B-CD83	0.528789734424977
PZ_3_6-7	PZ	203764	22052	1.00000000000005	11677	atac	T-GIMAP7	0.58296589754949
PZ_3_6-8	PZ	255867	25281	0.999999999999999	12281	atac	MPP	0.992224844818413
PZ_3_7-1	PZ	236945	26342	0.999999999999895	12339	atac	B-HLA-DRB5	0.359735444525731
PZ_3_7-2	PZ	241906	25430	0.999999999999987	12273	atac	DC/Macro	0.802542451207838
PZ_3_7-3	PZ	286536	29749	0.999999999999946	12604	atac	B-CD83	0.567127004986592
PZ_3_7-4	PZ	192905	21316	1.00000000000011	11643	atac	NKT	0.98846792810248
PZ_3_7-5	PZ	220287	22040	0.999999999999992	11534	atac	MPP	0.326949745965303
PZ_3_7-6	PZ	143042	17339	0.999999999999959	10844	atac	Erythrocyte	0.250216501016916
PZ_3_7-7	PZ	211843	24744	0.999999999999879	11819	atac	B-CD83	0.881794909914799
PZ_3_7-8	PZ	281778	27580	1.0000000000001	12654	atac	MPP	0.996072767694551
PZ_3_8-1	PZ	350267	31950	1.00000000000012	12665	atac	B-CD83	0.556025180308541
PZ_3_8-2	PZ	213069	24816	1.00000000000008	11946	atac	B-CD83	0.600327600093678
PZ_3_8-3	PZ	364419	28675	0.999999999999927	12697	atac	NKT	0.997059240197083
PZ_3_8-4	PZ	195893	19340	1.00000000000009	11007	atac	Erythrocyte-Prol	0.920542395757651
PZ_3_8-5	PZ	301921	31095	0.999999999999983	12766	atac	MPP	0.532086179340366
PZ_3_8-6	PZ	198294	21566	1.00000000000005	11590	atac	Erythrocyte	0.837741512546809
PZ_3_8-7	PZ	241298	24356	1.00000000000002	12174	atac	B-Prol	0.437982234001472
PZ_3_8-8	PZ	252573	26172	1.00000000000014	12279	atac	NKT	0.923120694126929
PZ_3_9-1	PZ	280795	28583	1.00000000000016	12483	atac	B-CD83	0.657935232062062
PZ_3_9-2	PZ	163348	19275	1.00000000000015	11029	atac	T-TNFAIP3	0.513303154214717
PZ_3_9-3	PZ	209671	22760	1.00000000000001	11659	atac	B-CD83	0.324022920780102
PZ_3_9-4	PZ	162989	18051	0.99999999999996	10955	atac	MPP	0.421319301705077
PZ_3_9-5	PZ	80993	11472	0.999999999999979	8802	atac	B-CD83	0.663200516451666
PZ_3_9-6	PZ	367455	30452	1.00000000000008	12795	atac	Erythrocyte-Prol	0.462329517396144
PZ_3_9-7	PZ	267152	29255	0.999999999999979	12343	atac	DC/Macro	0.992808766574541
PZ_3_9-8	PZ	141293	16361	0.999999999999967	10387	atac	B-CD83	0.302518927397043
PZ_3_10-1	PZ	523624	40188	1.00000000000007	13411	atac	Erythrocyte-Prol	0.466308512470965
PZ_3_10-2	PZ	214449	24065	1.00000000000003	11772	atac	T-TNFAIP3	0.396451863453957
PZ_3_10-3	PZ	214696	24513	0.999999999999865	11854	atac	B-CD83	0.352159807146574
PZ_3_10-4	PZ	124571	15410	0.999999999999992	10286	atac	B-CD83	0.414780338179649
PZ_3_10-5	PZ	129987	16030	0.999999999999907	10444	atac	NKT	0.931299988624929
PZ_3_10-6	PZ	573275	43989	1.00000000000007	13585	atac	DC/Macro	1
PZ_3_10-7	PZ	197550	22822	0.999999999999997	11540	atac	B-CD83	0.787282239806484
PZ_3_10-8	PZ	153121	18188	1.00000000000007	10792	atac	B-CD83	0.495691417424808
PZ_3_11-1	PZ	312823	29657	0.999999999999892	12631	atac	T-GIMAP7	0.36649960101237
PZ_3_11-2	PZ	225140	24298	0.999999999999988	11880	atac	B-CD83	0.547625949721582
PZ_3_11-3	PZ	386400	33616	0.999999999999854	13208	atac	MPP	0.67839741668594
PZ_3_11-4	PZ	149723	18351	0.99999999999993	10895	atac	B-CD83	0.747281327523596
PZ_3_11-5	PZ	213090	24272	0.999999999999936	11721	atac	B-CD83	0.8592527433759
PZ_3_11-6	PZ	301852	28251	1.00000000000008	12416	atac	B-CD83	0.834840921369477
PZ_3_11-7	PZ	376934	32210	0.999999999999946	12599	atac	B-HLA-DRB5	0.727433604101283
PZ_3_11-8	PZ	181150	19883	0.999999999999956	11361	atac	Erythrocyte-Prol	0.429040313058222
PZ_3_12-1	PZ	284639	28461	1.00000000000016	12724	atac	MPP	0.863927293758837
PZ_3_12-2	PZ	132415	16413	1.00000000000003	10502	atac	MPP	0.301543356378441
PZ_3_12-3	PZ	152882	18176	0.999999999999996	11007	atac	B-CD83	0.479271007779675
PZ_3_12-4	PZ	132390	16031	0.999999999999925	10334	atac	B-CD83	0.243351737445061
PZ_3_12-5	PZ	261978	24207	0.999999999999973	11955	atac	NKT	0.965703336619045
PZ_3_12-6	PZ	271397	27243	0.99999999999999	12379	atac	T-TNFAIP3	0.503256183719292
PZ_3_12-7	PZ	271787	28937	1.00000000000004	12439	atac	B-CD83	0.504295059443078
PZ_3_12-8	PZ	274884	28803	0.9999999999999	12657	atac	DC/Macro	0.923132705618689
PZ_4_1-1	PZ	204770	22215	1.00000000000003	11740	atac	NKT	0.955766084927727
PZ_4_1-2	PZ	135336	16192	1.00000000000001	10369	atac	T-TNFAIP3	0.443391640197641
PZ_4_1-4	PZ	372636	27080	0.999999999999984	12368	atac	NKT	1
PZ_4_1-5	PZ	216284	23275	0.999999999999961	11397	atac	DC/Macro	0.953710358159324
PZ_4_1-6	PZ	129630	16502	1.0000000000001	10468	atac	B-CD83	0.460648240035712
PZ_4_2-1	PZ	338546	34102	0.999999999999947	12833	atac	DC/Macro	0.999999999999999
PZ_4_2-2	PZ	232735	23765	1.00000000000001	11598	atac	DC/Macro	0.993669580205605
