p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CXCL12	7.85344529418314e-79	0.328019307466716	1	0.944	1.9166333240454e-74	LoH	CXCL12
SLC22A2	8.90184175528057e-79	0.447417867918519	0.996	0.744	2.17249448037622e-74	LoH	SLC22A2
LINC01572	2.67734424254375e-78	0.326224790196631	1	0.944	6.53405862392803e-74	LoH	LINC01572
B3GNT2	6.30113493867443e-78	0.343018485513495	0.996	0.961	1.53779198178349e-73	LoH	B3GNT2
SLC12A1	6.30432985150039e-78	0.222228134314828	0.98	0.757	1.53857170025867e-73	LoH	SLC12A1
HS6ST2	9.10498862720654e-78	0.399622745748586	0.992	0.759	2.22207247446976e-73	LoH	HS6ST2
RP11-46A10.5	1.28685927813648e-77	0.31372816281331	0.996	0.966	3.14058006829208e-73	LoH	RP11-46A10.5
NUAK1	1.43047173912765e-77	0.398731984993717	1	0.992	3.49106627934102e-73	LoH	NUAK1
LINC01485	1.48329162164608e-77	0.249328643044386	1	0.985	3.61997320262727e-73	LoH	LINC01485
RP11-13J10.1	1.55151450048001e-77	0.47621503942232	1	0.951	3.78647113842147e-73	LoH	RP11-13J10.1
TLR5	2.34409472833283e-77	0.303901418397852	1	0.98	5.72076318449627e-73	LoH	TLR5
GABRB3	2.42175494639072e-77	0.321189326500602	1	0.839	5.91029294666655e-73	LoH	GABRB3
RP11-332M4.1	2.72819051023366e-77	0.192634031802666	0.859	0.336	6.65814894022524e-73	LoH	RP11-332M4.1
IRX2	5.81103480291779e-77	0.340024700318028	0.984	0.76	1.41818304365209e-72	LoH	IRX2
PROM2	7.43435615687371e-77	0.269192794244606	0.992	0.865	1.81435462008503e-72	LoH	PROM2
RP11-142G1.1	1.16139409872674e-76	0.174322695530908	0.903	0.418	2.83438229794261e-72	LoH	RP11-142G1.1
IVNS1ABP	1.53456316680954e-76	0.422792236674909	1	0.991	3.74510140859868e-72	LoH	IVNS1ABP
DUSP9	3.29300464792555e-76	0.418822010257139	0.984	0.853	8.03657784326229e-72	LoH	DUSP9
CLDN14	3.51228105158968e-76	0.190802456602524	0.964	0.735	8.57172190640461e-72	LoH	CLDN14
KLHL13	4.00748725264066e-76	0.346452343400243	0.988	0.86	9.78027264006953e-72	LoH	KLHL13
PTPN4	5.74928055863852e-76	0.249041605069799	1	0.973	1.40311192033573e-71	LoH	PTPN4
RP11-26L16.1	6.11252824769693e-76	0.11145447171828	0.774	0.213	1.49176251885044e-71	LoH	RP11-26L16.1
AGBL4	8.66188059409992e-76	0.389362609038586	1	0.969	2.11393195899009e-71	LoH	AGBL4
ADAMTS16	3.82308404690738e-75	0.383845097878752	0.988	0.928	9.33023661647747e-71	LoH	ADAMTS16
RPL35AP12	7.02819154616329e-75	0.0756854096813032	0.605	0.132	1.71523014684115e-70	LoH	RPL35AP12
SLC15A2	1.11698206397389e-74	0.362812158732942	0.935	0.636	2.72599472712828e-70	LoH	SLC15A2
CA12	1.45771010474087e-74	0.448544496268899	1	0.973	3.55754151062009e-70	LoH	CA12
ADAMTS15	2.45382351108064e-74	0.341725915117932	1	0.996	5.9885562787923e-70	LoH	ADAMTS15
PTPRG	2.45384672892459e-74	0.428293831204791	1	0.998	5.98861294194046e-70	LoH	PTPRG
SLC1A1	1.48837021443301e-73	0.34719978176781	0.996	0.882	3.63236750832376e-69	LoH	SLC1A1
AC103563.9	1.52325527666459e-73	0.0766143827969433	1	0.935	3.71750450269994e-69	LoH	AC103563.9
MRPS6	2.12990521350379e-73	0.360623189673491	1	0.968	5.198033673556e-69	LoH	MRPS6
CPEB4	4.44409687572222e-73	0.287895508635296	1	1	1.08458184252001e-68	LoH	CPEB4
LMO1	5.29088193507864e-73	0.377548567953815	1	0.96	1.29123973625594e-68	LoH	LMO1
RP11-73G16.2	8.42959392828676e-73	0.0616589078410055	0.968	0.706	2.05724239819838e-68	LoH	RP11-73G16.2
TRIM71	1.31158324480767e-72	0.459211833286014	1	0.967	3.20091890895312e-68	LoH	TRIM71
RP11-210M15.2	1.7075820293644e-72	0.258548480494697	0.968	0.705	4.16735394266382e-68	LoH	RP11-210M15.2
LINC00692	1.88043144755707e-72	0.07123886577159	0.948	0.446	4.58919294776304e-68	LoH	LINC00692
MACROD1	3.32732410979945e-72	0.409554249790646	1	1	8.12033448996557e-68	LoH	MACROD1
AQP4-AS1	4.94302650896985e-72	0.317332298761999	0.996	0.889	1.20634561951409e-67	LoH	AQP4-AS1
EFNA5	6.78932866088597e-72	0.399096658672853	1	0.997	1.65693565968922e-67	LoH	EFNA5
RP11-767N15.1	9.39519883612127e-72	0.172935436953775	0.895	0.409	2.2928982759554e-67	LoH	RP11-767N15.1
KCNJ3	1.1007806336359e-71	0.27780672771115	0.984	0.621	2.68645513638843e-67	LoH	KCNJ3
CRYL1	1.12935368801612e-71	0.366021837293754	1	0.988	2.75618767560335e-67	LoH	CRYL1
RNA5SP384	1.52809358678164e-71	0.160728865505084	0.927	0.359	3.72931239854059e-67	LoH	RNA5SP384
RP11-359N11.1	1.56192948889003e-71	0.0869876510702877	0.919	0.449	3.81188891763613e-67	LoH	RP11-359N11.1
HOXB-AS3	1.74323755922825e-71	0.38809790478404	1	0.998	4.25437126329655e-67	LoH	HOXB-AS3
KCNIP3	2.12890392394877e-71	0.344825007868399	1	0.985	5.19559002639697e-67	LoH	KCNIP3
LINC01117	2.52635406250435e-71	0.221434552041154	0.992	0.93	6.16556708954187e-67	LoH	LINC01117
RP11-384J4.2	2.71870328927828e-71	0.241508674160903	0.935	0.536	6.63499537748364e-67	LoH	RP11-384J4.2
LINC01685	6.59888294611724e-71	0.222128180813385	0.915	0.503	1.61045738299991e-66	LoH	LINC01685
LINC01702	8.22680879991021e-71	0.19081828391945	0.996	0.888	2.00775268761809e-66	LoH	LINC01702
LINC01158	1.14340662730978e-70	0.39669076126296	0.992	0.83	2.79048387394953e-66	LoH	LINC01158
RNU6-1031P	1.24197988048048e-70	0.0668600614947671	0.992	0.768	3.03105189831261e-66	LoH	RNU6-1031P
LINC01779	1.43796739022181e-70	0.125923961280682	0.996	0.846	3.50935941583633e-66	LoH	LINC01779
SLC35F2	1.84871911474465e-70	0.403517020527943	0.992	0.913	4.51179899953433e-66	LoH	SLC35F2
LINC01484	2.67931600194775e-70	0.280327886883974	1	0.988	6.53887070275349e-66	LoH	LINC01484
RP11-114F10.2	3.61219894833421e-70	0.0719296569076091	0.859	0.367	8.81557153340965e-66	LoH	RP11-114F10.2
QRSL1	5.78977607257825e-70	0.0834065648490745	0.98	0.605	1.41299485051272e-65	LoH	QRSL1
RP13-392I16.1	7.61541963561699e-70	0.132276381070233	0.927	0.44	1.85854316207233e-65	LoH	RP13-392I16.1
CTD-3037G24.5	7.71953833099132e-70	0.114324175934782	0.778	0.225	1.88395332967843e-65	LoH	CTD-3037G24.5
AC008154.5	8.28193939081368e-70	0.10257259668301	0.863	0.326	2.02120730832808e-65	LoH	AC008154.5
AC011747.3	1.06820282229858e-69	0.28717415211487	1	0.987	2.60694898781969e-65	LoH	AC011747.3
RP11-66N11.7	1.43292763673204e-69	0.235121914136223	0.996	0.874	3.49705989744454e-65	LoH	RP11-66N11.7
LINC01173	1.77048469224082e-69	0.209342846770105	1	0.885	4.32086789141373e-65	LoH	LINC01173
ACSS1	1.80165182992845e-69	0.361767033423721	1	0.979	4.39693129094038e-65	LoH	ACSS1
PCAT5	2.27089577386012e-69	0.177902869373169	0.996	0.663	5.54212113610563e-65	LoH	PCAT5
LINC01722	4.01646239528311e-69	0.260165078171349	0.984	0.685	9.80217647568843e-65	LoH	LINC01722
AC098828.3	4.58129487393126e-69	0.0830470183845349	0.992	0.805	1.11806501398292e-64	LoH	AC098828.3
RP11-445O3.2	8.36687783969667e-69	0.339132168001642	0.996	0.81	2.04193653677797e-64	LoH	RP11-445O3.2
SMCO4	1.19556740706547e-68	0.362774231495387	0.996	0.936	2.91778225694329e-64	LoH	SMCO4
C10orf55	1.33158699726272e-68	0.198320985316195	0.984	0.754	3.24973806681967e-64	LoH	C10orf55
DARS-AS1	2.8668302817202e-68	0.284518957410541	0.968	0.769	6.99649930253816e-64	LoH	DARS-AS1
LINC01038	3.42794983296476e-68	0.0748009303445818	0.734	0.215	8.36591156735049e-64	LoH	LINC01038
RP11-167B3.2	3.59202439203597e-68	0.0980996121187416	0.952	0.491	8.76633552876378e-64	LoH	RP11-167B3.2
RPS27P25	3.6247782337621e-68	0.0794302023691539	0.972	0.604	8.8462712794964e-64	LoH	RPS27P25
RP1-28O17.1	4.5097062269606e-68	0.0834371077316208	0.952	0.44	1.10059380468973e-63	LoH	RP1-28O17.1
C5orf38	6.15899407477297e-68	0.222464346605396	0.94	0.596	1.50310250394834e-63	LoH	C5orf38
AC104794.4	6.47062860691656e-68	0.210624169031684	0.996	0.822	1.57915691151799e-63	LoH	AC104794.4
LINC02180	1.4579825775334e-67	0.0875174993341545	0.891	0.423	3.55820648047027e-63	LoH	LINC02180
RP11-389O22.5	2.0630504847454e-67	0.0620896595583752	0.931	0.521	5.03487470802114e-63	LoH	RP11-389O22.5
MMRN1	2.37408302606361e-67	0.205460039934096	0.972	0.626	5.79394962510825e-63	LoH	MMRN1
RP11-746B8.1	2.41484555820115e-67	0.202226652601572	0.956	0.478	5.8934305847899e-63	LoH	RP11-746B8.1
RP1-209A6.1	3.29177040998951e-67	0.307095835753892	0.996	0.897	8.03356568557939e-63	LoH	RP1-209A6.1
LINC01258	3.92677034443391e-67	0.22330982782593	1	0.936	9.58328302559097e-63	LoH	LINC01258
RP11-201M22.1	4.15143036347102e-67	0.147088678880867	0.831	0.319	1.0131565802051e-62	LoH	RP11-201M22.1
FAM217A	4.59637201020457e-67	0.258855246469762	0.823	0.363	1.12174458909043e-62	LoH	FAM217A
LINC01781	4.81138614931306e-67	0.228236334366032	0.879	0.391	1.17421878973985e-62	LoH	LINC01781
AP000320.7	5.88475630983328e-67	0.304727400701652	0.996	0.954	1.43617477741481e-62	LoH	AP000320.7
MITF	6.41265573191439e-67	0.442275895620805	0.996	0.958	1.56500863137371e-62	LoH	MITF
FREM2	6.73198978891289e-67	0.363639973160255	1	0.932	1.64294210798419e-62	LoH	FREM2
ABTB2	9.35087173958119e-67	0.396286044934239	1	1	2.28208024804479e-62	LoH	ABTB2
LRCH1	1.70314520837875e-66	0.630368795598923	1	0.997	4.15652588104834e-62	LoH	LRCH1
LINC01055	2.56867851907558e-66	0.0922633545990317	0.79	0.31	6.26885992580395e-62	LoH	LINC01055
CSGALNACT1	5.99356949289206e-66	0.359626563263986	1	0.98	1.46273063474031e-61	LoH	CSGALNACT1
LINC01019	7.77844503259999e-66	0.17312756489094	0.984	0.756	1.89832951020603e-61	LoH	LINC01019
PIK3R1	9.32850863712669e-66	0.354773496320043	1	0.997	2.27662253289077e-61	LoH	PIK3R1
ADGRL2	1.05241213632354e-65	0.325624589823396	1	0.991	2.56841181869759e-61	LoH	ADGRL2
PYGB	1.12876978120781e-65	0.356199200047163	1	0.968	2.75476265103767e-61	LoH	PYGB
SERPINA13P	1.48909980497222e-65	0.0760552519252963	0.681	0.181	3.6341480740347e-61	LoH	SERPINA13P
TMPRSS2	1.72113824936038e-65	0.361707161021983	1	0.986	4.200437897564e-61	LoH	TMPRSS2
RP11-335L23.5	1.94025516483723e-65	0.098892409659843	0.964	0.77	4.73519272978527e-61	LoH	RP11-335L23.5
RP11-655H13.2	2.10428283318567e-65	0.0853568152931134	0.613	0.159	5.13550225438963e-61	LoH	RP11-655H13.2
LAMA1	2.28730175698211e-65	0.28700990905894	1	0.948	5.58215993791483e-61	LoH	LAMA1
AC079145.4	2.38733730015117e-65	0.0692753490157308	0.919	0.478	5.82629668101892e-61	LoH	AC079145.4
BBOX1	2.6351336932666e-65	0.293291200231379	0.98	0.885	6.43104377841714e-61	LoH	BBOX1
AHCYL1	5.0500765116249e-65	0.300853068331783	1	0.994	1.23247117266206e-60	LoH	AHCYL1
CTD-2342N23.1	6.45240214477415e-65	0.102963390503553	0.984	0.802	1.57470874343213e-60	LoH	CTD-2342N23.1
C5orf47	7.81844339609815e-65	0.185065560162758	0.996	0.959	1.90809111081775e-60	LoH	C5orf47
WDR72	7.86102637446647e-65	0.315729648341246	0.992	0.804	1.91848348668854e-60	LoH	WDR72
DISP1	9.33936852984681e-65	0.133248104200068	0.988	0.706	2.27927288970911e-60	LoH	DISP1
CPM	1.0049739046405e-64	0.252550100358912	0.992	0.906	2.45263881427514e-60	LoH	CPM
NPSR1-AS1	1.08255253533779e-64	0.285994225419785	0.976	0.76	2.64196946249187e-60	LoH	NPSR1-AS1
RP11-627D16.1	2.0033826691264e-64	0.0915072427109644	0.613	0.143	4.88925540400298e-60	LoH	RP11-627D16.1
RP1-166H1.2	2.52416987366318e-64	0.162743595307432	0.98	0.708	6.16023657667498e-60	LoH	RP1-166H1.2
DPPA2	3.33285664667083e-64	0.0877022261221705	0.899	0.42	8.13383664620017e-60	LoH	DPPA2
RP11-89K10.1	3.57818817529546e-64	0.34479492495699	1	0.926	8.73256824180856e-60	LoH	RP11-89K10.1
LINC00879	3.73008217631703e-64	0.0854727943939104	0.879	0.37	9.10326555130172e-60	LoH	LINC00879
AC009312.1	4.39807426389529e-64	0.168315498486782	0.851	0.422	1.07335002410365e-59	LoH	AC009312.1
CD86	4.55869098569431e-64	0.230857972305329	0.964	0.659	1.1125485350587e-59	LoH	CD86
CABYRP1	5.24391623875121e-64	0.0737486908868129	0.919	0.511	1.27977775806723e-59	LoH	CABYRP1
ARID1B	5.65524833096664e-64	0.284009506244603	1	1	1.38016335517241e-59	LoH	ARID1B
SETD9	6.17515296605844e-64	0.0715148112245517	0.948	0.544	1.50704608136656e-59	LoH	SETD9
ZNF618	6.4941342630557e-64	0.343001161587585	1	0.988	1.58489346689874e-59	LoH	ZNF618
PXK	7.33065051070217e-64	0.325853691262854	0.996	0.954	1.78904525713687e-59	LoH	PXK
