p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01482	2.38832931023846e-55	0.27186811361112	0.99	0.969	5.82800118284388e-51	Fibro-0	LINC01482
SLIT2	2.69251477033741e-55	0.311626281087558	1	0.989	6.57027454257735e-51	Fibro-0	SLIT2
C9orf47	3.51985224765514e-55	0.211174599927248	1	0.987	8.58914345472807e-51	Fibro-0	C9orf47
THADA	6.06121910658292e-55	0.310209282385898	1	1	1.47905868638837e-50	Fibro-0	THADA
RP3-470B24.5	1.00116477036322e-54	0.120589463368072	0.99	0.898	2.44304227264033e-50	Fibro-0	RP3-470B24.5
FGFR4	1.34601310848843e-54	0.21455573548227	1	0.994	3.28454118733347e-50	Fibro-0	FGFR4
ABCA9-AS1	1.497139111066e-54	0.121045329106851	0.854	0.449	3.65331885882326e-50	Fibro-0	ABCA9-AS1
CTD-2015A6.2	1.56584231841872e-54	0.0768474486710541	0.979	0.85	3.82096842540536e-50	Fibro-0	CTD-2015A6.2
LINC01387	2.17257437751311e-54	0.26202969402769	0.997	0.962	5.30151599600748e-50	Fibro-0	LINC01387
LPL	2.2208262373395e-54	0.170820874639138	0.993	0.971	5.41926018435584e-50	Fibro-0	LPL
RP11-89M20.2	1.03626691529893e-53	0.0991905836407016	0.826	0.387	2.52869852671245e-49	Fibro-0	RP11-89M20.2
RP11-167H9.4	2.33627705150914e-53	0.317916959241953	0.997	0.998	5.70098326109261e-49	Fibro-0	RP11-167H9.4
LDB2	5.32806412765469e-53	0.293514194730407	1	0.969	1.3001542084303e-48	Fibro-0	LDB2
LINC01846	7.07730824118475e-53	0.0816908405465004	0.791	0.361	1.7270047570139e-48	Fibro-0	LINC01846
FOXO3	1.30992610468095e-52	0.286944941277985	1	1	3.19648168064246e-48	Fibro-0	FOXO3
RP11-573M3.6	2.16418230067893e-52	0.100729671646673	0.854	0.486	5.28103765011672e-48	Fibro-0	RP11-573M3.6
RP11-504A18.1	3.33937763798092e-52	0.0782338297417961	0.997	0.884	8.14874931220104e-48	Fibro-0	RP11-504A18.1
LINC01875	3.91513759084525e-52	0.0597025026969835	0.913	0.555	9.55371874918059e-48	Fibro-0	LINC01875
LINC01229	5.1462070907834e-52	0.247101963467201	0.997	0.991	1.25577745429297e-47	Fibro-0	LINC01229
NR2F1-AS1	6.30335370264449e-52	0.340474084917287	1	0.997	1.53814437051931e-47	Fibro-0	NR2F1-AS1
DPH5	6.62468693906945e-52	0.208840013131865	0.99	0.97	1.61655610687173e-47	Fibro-0	DPH5
TARID	6.6287527324704e-52	0.418125078563365	1	0.997	1.61754824177743e-47	Fibro-0	TARID
LINC01798	6.77028399903198e-52	0.291989959370967	1	0.989	1.65208470144378e-47	Fibro-0	LINC01798
ARHGAP28	1.30469242412135e-51	0.369865534272856	1	0.999	3.18371045334092e-47	Fibro-0	ARHGAP28
AC112715.2	2.10889933612154e-51	0.160192333716638	1	0.999	5.14613616000379e-47	Fibro-0	AC112715.2
ZNF385D	2.89735374980637e-51	0.290301440412132	0.993	0.975	7.0701226202775e-47	Fibro-0	ZNF385D
BCAS3	6.10149529445824e-51	0.294598576036222	1	1	1.4888868817537e-46	Fibro-0	BCAS3
RP11-696N14.1	6.80614962185395e-51	0.314453440946249	0.986	0.922	1.6608366307248e-46	Fibro-0	RP11-696N14.1
GJA5	6.87817508782618e-51	0.242331434781593	0.955	0.76	1.67841228493134e-46	Fibro-0	GJA5
RP11-758I14.3	1.04480538168987e-50	0.125262949327693	0.941	0.727	2.54953409239963e-46	Fibro-0	RP11-758I14.3
RP11-118B18.2	1.07804119969736e-50	0.149253064967411	0.941	0.766	2.63063613550149e-46	Fibro-0	RP11-118B18.2
ANGPT1	1.443536043398e-50	0.372106105591121	0.986	0.925	3.52251665309981e-46	Fibro-0	ANGPT1
UNC13C	1.53367523093799e-50	0.255185164415489	0.979	0.92	3.74247429853488e-46	Fibro-0	UNC13C
CNBD1	1.65846723753212e-50	0.187459179455545	0.902	0.625	4.04699175302589e-46	Fibro-0	CNBD1
CTD-2008L17.2	1.69887382975847e-50	0.245186434335607	0.993	0.897	4.14559191937661e-46	Fibro-0	CTD-2008L17.2
SLC40A1	1.85804301156366e-50	0.210856963035599	0.997	0.995	4.53399655681764e-46	Fibro-0	SLC40A1
RP11-501O2.3	1.88705654495698e-50	0.121472515846623	0.739	0.328	4.60479538100403e-46	Fibro-0	RP11-501O2.3
FMO6P	2.50264908833204e-50	0.21406800148176	0.948	0.712	6.10696430534784e-46	Fibro-0	FMO6P
TSHZ2	2.78017123771328e-50	0.385274335425461	1	0.993	6.78417385426794e-46	Fibro-0	TSHZ2
KERA	6.28495198258462e-50	0.0585517074721415	0.976	0.756	1.5336539827903e-45	Fibro-0	KERA
STK3	7.42953126260006e-50	0.261138140989054	1	1	1.81295421869967e-45	Fibro-0	STK3
AGMO	8.47693032091554e-50	0.207231215039984	0.906	0.628	2.06854053690981e-45	Fibro-0	AGMO
FAM20A	1.0567751762605e-49	0.239118383279217	0.997	0.97	2.57874278511086e-45	Fibro-0	FAM20A
MIR4289	1.13318248663594e-49	0.146321763629846	1	0.981	2.76519190388902e-45	Fibro-0	MIR4289
RP1-124C6.1	1.21125313660858e-49	0.0781693209874119	0.986	0.924	2.95569990395225e-45	Fibro-0	RP1-124C6.1
GUCY1A3	1.28691027208417e-49	0.207746910818309	1	0.992	3.14031844593979e-45	Fibro-0	GUCY1A3
RP11-255M2.3	1.56625288663395e-49	0.321265709085189	1	0.962	3.82197029396415e-45	Fibro-0	RP11-255M2.3
RSPO2	1.72948175859319e-49	0.28986017746215	1	0.943	4.22028138731911e-45	Fibro-0	RSPO2
ENPP2	1.88564301443783e-49	0.324464206987412	0.997	0.977	4.60134608383119e-45	Fibro-0	ENPP2
LINC01524	1.95672713803696e-49	0.310979351712912	0.993	0.926	4.77480556223779e-45	Fibro-0	LINC01524
RP11-93B21.1	1.99253940665147e-49	0.0548368610241531	0.927	0.638	4.86219466011093e-45	Fibro-0	RP11-93B21.1
DACH1	3.64601715150229e-49	0.298508106108301	0.993	0.969	8.89701105309589e-45	Fibro-0	DACH1
MINDY3	3.71714370251929e-49	0.172938704367938	0.997	0.968	9.07057406288756e-45	Fibro-0	MINDY3
FMO3	6.02837861657872e-49	0.10811834714578	0.794	0.381	1.47104495001754e-44	Fibro-0	FMO3
GABRG3	1.13664614728334e-48	0.263186658435059	1	0.979	2.77364392860081e-44	Fibro-0	GABRG3
LINC00502	1.24557016850041e-48	0.126001935853643	0.951	0.772	3.03944032517471e-44	Fibro-0	LINC00502
MAF	1.50148340307474e-48	0.210025043721215	0.997	0.997	3.66391980018299e-44	Fibro-0	MAF
CDK14	1.60682932181671e-48	0.309529450937818	1	0.994	3.92098491109713e-44	Fibro-0	CDK14
MIR548AY	2.17836612640766e-48	0.098488230430297	0.895	0.586	5.31564902165997e-44	Fibro-0	MIR548AY
RP11-417E7.2	2.43178533882981e-48	0.0503849999378598	0.948	0.699	5.93404258381251e-44	Fibro-0	RP11-417E7.2
COL6A3	4.1012312563155e-48	0.230707256249962	1	0.999	1.00078245116611e-43	Fibro-0	COL6A3
LINC01127	7.00922865755327e-48	0.1753659056424	0.986	0.921	1.71039197701615e-43	Fibro-0	LINC01127
RP11-94B19.6	8.38140207196408e-48	0.0962457898389501	0.979	0.877	2.04522973360067e-43	Fibro-0	RP11-94B19.6
ROBO1	1.47160660231272e-47	0.228497179917347	1	0.999	3.5910144309635e-43	Fibro-0	ROBO1
PRKCQ-AS1	1.63592773606522e-47	0.0568742113392385	0.913	0.581	3.99199086154635e-43	Fibro-0	PRKCQ-AS1
FBXL13	1.65337216316362e-47	0.271210942592289	1	0.998	4.03455875255187e-43	Fibro-0	FBXL13
LSAMP	2.83993907531132e-47	0.21651542905294	1	0.999	6.93001933157468e-43	Fibro-0	LSAMP
TBX2-AS1	2.93468617355015e-47	0.211477674326851	1	0.999	7.16122120069707e-43	Fibro-0	TBX2-AS1
ROBO2	3.47520308779043e-47	0.234515710467933	1	0.995	8.4801905748262e-43	Fibro-0	ROBO2
LAMA4	4.00224822917938e-47	0.232330538470461	1	0.998	9.76628612884352e-43	Fibro-0	LAMA4
RP11-766F14.1	4.16787192582023e-47	0.0852044305792323	0.948	0.687	1.01704410733865e-42	Fibro-0	RP11-766F14.1
MCM10	5.44030438364046e-47	0.123474873819984	0.99	0.985	1.32754307569595e-42	Fibro-0	MCM10
UNC5C	5.60848908563028e-47	0.393768940953629	1	0.989	1.3685835066755e-42	Fibro-0	UNC5C
NNT	1.33559951982753e-46	0.145971347258122	0.962	0.744	3.25912994828314e-42	Fibro-0	NNT
RP11-439C8.1	1.89689075387487e-46	0.0642806481413706	0.679	0.268	4.62879281760546e-42	Fibro-0	RP11-439C8.1
TMEM119	5.07389335329429e-46	0.158117366104	1	0.961	1.23813145607087e-41	Fibro-0	TMEM119
COL3A1	6.14610057512739e-46	0.240623310634623	0.976	0.887	1.49977146234259e-41	Fibro-0	COL3A1
RP11-624L4.2	6.95568140435696e-46	0.131675217778098	0.979	0.903	1.69732537629119e-41	Fibro-0	RP11-624L4.2
SLC2A5	7.42787453961332e-46	0.196846969699844	1	0.999	1.81254994515644e-41	Fibro-0	SLC2A5
MYH10	7.92363246091731e-46	0.198561911934864	1	1	1.93352479311304e-41	Fibro-0	MYH10
RP11-180K7.1	7.98971159576013e-46	0.159953993714233	0.875	0.581	1.94964942359739e-41	Fibro-0	RP11-180K7.1
CHMP3	8.61458121320429e-46	0.220841921993511	0.986	0.978	2.10213010764611e-41	Fibro-0	CHMP3
FBXL7	1.49531140252172e-45	0.324596713498366	1	0.996	3.64885888443349e-41	Fibro-0	FBXL7
CLCN3P1	1.77061283970002e-45	0.282057833624732	0.997	0.967	4.32064945143599e-41	Fibro-0	CLCN3P1
AC012668.1	2.15107050606759e-45	0.140493273939381	0.916	0.618	5.24904224890614e-41	Fibro-0	AC012668.1
LINC01197	3.34596990132626e-45	0.327027110414399	0.997	0.968	8.16483575321633e-41	Fibro-0	LINC01197
LINC01214	3.54236661328215e-45	0.211941361525359	0.997	0.987	8.64408300973111e-41	Fibro-0	LINC01214
RP1-102D24.5	6.58923528428084e-45	0.159538882985991	1	0.988	1.60790519407021e-40	Fibro-0	RP1-102D24.5
AC005682.6	7.05687692711961e-45	0.112616067437698	0.937	0.652	1.72201910775573e-40	Fibro-0	AC005682.6
ARSI	7.99947026636425e-45	0.212514720423994	0.993	0.942	1.95203073439821e-40	Fibro-0	ARSI
RP11-369K17.1	8.60468136069975e-45	0.223553656505605	1	0.972	2.09971434563795e-40	Fibro-0	RP11-369K17.1
AC144449.1	1.18756194443179e-44	0.314665120249361	0.979	0.946	2.89788865680244e-40	Fibro-0	AC144449.1
RP11-80H8.4	3.4221446833083e-44	0.130467389779243	0.965	0.818	8.3507174562089e-40	Fibro-0	RP11-80H8.4
LRRTM4	3.64064157861841e-44	0.160781307837336	0.833	0.51	8.88389358014463e-40	Fibro-0	LRRTM4
RP11-453O5.1	3.81938905120581e-44	0.0831551624722207	0.868	0.584	9.32007316275241e-40	Fibro-0	RP11-453O5.1
MLH3	4.78106023349641e-44	0.150187111122389	1	1	1.16667431817779e-39	Fibro-0	MLH3
RP11-539G18.3	6.04845421007447e-44	0.10446838232451	0.7	0.32	1.47594379634237e-39	Fibro-0	RP11-539G18.3
CTD-2216M2.1	6.78078300918468e-44	0.193433979990553	0.986	0.948	1.65464666990125e-39	Fibro-0	CTD-2216M2.1
CTTNBP2	6.86307279831759e-44	0.327763826122974	0.965	0.897	1.67472702424546e-39	Fibro-0	CTTNBP2
RP11-716D16.1	7.51350189387043e-44	0.134503501051997	0.868	0.567	1.83344473214226e-39	Fibro-0	RP11-716D16.1
HIBADH	1.04792150499176e-43	0.194051624135517	1	0.995	2.5571380564809e-39	Fibro-0	HIBADH
VWA5B1	1.09318064364419e-43	0.204457681921117	0.997	0.941	2.66757940662054e-39	Fibro-0	VWA5B1
DEC1	1.18862923131772e-43	0.37348769457158	1	0.989	2.90049305026151e-39	Fibro-0	DEC1
NAMPT	1.78516329211985e-43	0.373446469548887	1	1	4.35615546543086e-39	Fibro-0	NAMPT
BBOX1	2.09920007708431e-43	0.221932036310732	0.77	0.428	5.12246802810114e-39	Fibro-0	BBOX1
AC023469.2	2.55990352760199e-43	0.110038448407068	0.899	0.674	6.24667658805437e-39	Fibro-0	AC023469.2
RP11-455B3.1	4.74024045428186e-43	0.0816421007041839	0.666	0.255	1.15671347565386e-38	Fibro-0	RP11-455B3.1
RP11-148L24.1	4.8576187093059e-43	0.214894579521388	0.951	0.858	1.18535611744482e-38	Fibro-0	RP11-148L24.1
AC023469.1	8.2004536093122e-43	0.129411656725502	0.934	0.715	2.00107468974436e-38	Fibro-0	AC023469.1
CPB1	9.09194326993785e-43	0.129213320871161	0.923	0.628	2.21861599673023e-38	Fibro-0	CPB1
HS3ST3A1	1.26187380408702e-42	0.252833034503765	1	0.983	3.07922445673315e-38	Fibro-0	HS3ST3A1
RP11-78L16.1	1.36690726942486e-42	0.083024341691441	0.544	0.173	3.33552711885054e-38	Fibro-0	RP11-78L16.1
RP11-89C3.3	1.50424986949611e-42	0.0612276165328513	0.906	0.665	3.6706705315444e-38	Fibro-0	RP11-89C3.3
TBX5	1.58672361621982e-42	0.240432750727176	0.997	0.96	3.87192296829961e-38	Fibro-0	TBX5
AC009965.2	1.68156273622387e-42	0.0836226529574128	0.976	0.856	4.1033493889335e-38	Fibro-0	AC009965.2
ARHGAP15	2.08486336271915e-42	0.460699288098705	1	0.987	5.08748357770726e-38	Fibro-0	ARHGAP15
RP11-347D21.2	2.15065390449528e-42	0.141508748997325	0.854	0.551	5.24802565774937e-38	Fibro-0	RP11-347D21.2
AC018731.3	2.21915597516504e-42	0.111852073243377	0.941	0.697	5.41518441059773e-38	Fibro-0	AC018731.3
LINC00677	2.47513638598739e-42	0.140808047587701	1	0.981	6.03982780908643e-38	Fibro-0	LINC00677
HMGCLL1	2.67337738944504e-42	0.157252385828271	0.958	0.786	6.52357550572378e-38	Fibro-0	HMGCLL1
SKAP2	2.98188258433527e-42	0.23005661660785	1	0.996	7.27638988229492e-38	Fibro-0	SKAP2
RP11-481E4.2	3.53314852077505e-42	0.13721211335556	0.801	0.488	8.62158902039527e-38	Fibro-0	RP11-481E4.2
PPP1R3C	3.57351981214707e-42	0.145455400495054	1	0.995	8.72010304560129e-38	Fibro-0	PPP1R3C
BNC2	7.1178816450113e-42	0.386041737516214	1	1	1.73690547901566e-37	Fibro-0	BNC2
DYNC1LI1	7.46598095630532e-42	0.149133340191413	0.976	0.98	1.82184867295762e-37	Fibro-0	DYNC1LI1
CTD-2252P21.1	8.27153323769196e-42	0.0768022053094198	0.641	0.253	2.01841954066159e-37	Fibro-0	CTD-2252P21.1
LINC02149	1.01221137747199e-41	0.139096027450814	0.958	0.8	2.46999820330715e-37	Fibro-0	LINC02149
RP11-320P7.2	1.05770702988738e-41	0.0924944332796572	0.829	0.5	2.58101669433119e-37	Fibro-0	RP11-320P7.2
RP11-33A14.1	1.25262144226108e-41	0.178053357619056	0.997	0.96	3.05664684340549e-37	Fibro-0	RP11-33A14.1
HOXB-AS3	1.29574882900184e-41	0.294924232912709	1	0.994	3.16188629253029e-37	Fibro-0	HOXB-AS3
NTNG1	1.35039281657172e-41	0.282036032558578	0.969	0.862	3.29522855099831e-37	Fibro-0	NTNG1
LINC00540	1.64277681786357e-41	0.245923160958589	0.983	0.966	4.0087039909507e-37	Fibro-0	LINC00540
RP11-22C8.1	2.01112073000549e-41	0.0544578470381912	0.979	0.849	4.90753680535941e-37	Fibro-0	RP11-22C8.1
NFIL3	2.27252464388025e-41	0.179560774460986	1	1	5.54541463599658e-37	Fibro-0	NFIL3
FBN1	2.86083938945484e-41	0.355418546504228	1	0.976	6.98102027814769e-37	Fibro-0	FBN1
RP11-15B24.5	2.96263783065706e-41	0.192944926303277	0.993	0.974	7.22942883436936e-37	Fibro-0	RP11-15B24.5
BAG2	3.59329791997229e-41	0.108408344223938	0.909	0.626	8.76836558431638e-37	Fibro-0	BAG2
CCER1	4.18495689076157e-41	0.181824244037415	0.937	0.76	1.02121318048364e-36	Fibro-0	CCER1
WRN	5.40087417834069e-41	0.185390228464171	0.958	0.857	1.3179213169987e-36	Fibro-0	WRN
AC016910.1	6.9286557726329e-41	0.387627700097738	0.955	0.814	1.69073058163788e-36	Fibro-0	AC016910.1
MTOR	7.74532153475796e-41	0.257252082733846	1	0.998	1.89001336091164e-36	Fibro-0	MTOR
METTL15	7.74901668520982e-41	0.137158164771551	0.906	0.654	1.8909150515249e-36	Fibro-0	METTL15
ATP8B4	8.51743055016307e-41	0.319354792889882	0.99	0.975	2.07842340285079e-36	Fibro-0	ATP8B4
RP1-158P9.1	8.56007357023948e-41	0.0584603571072734	0.93	0.631	2.08882915260984e-36	Fibro-0	RP1-158P9.1
RP11-506B6.6	1.06336469497499e-40	0.180814035150787	0.997	0.993	2.59482252867798e-36	Fibro-0	RP11-506B6.6
LINC00927	1.41218170582862e-40	0.170755373985048	0.944	0.747	3.446005798563e-36	Fibro-0	LINC00927
RP3-340N1.2	1.42869605748167e-40	0.128741813969066	1	0.921	3.48630411946677e-36	Fibro-0	RP3-340N1.2
RP11-758I14.2	1.5535705911889e-40	0.0620470364979134	0.843	0.513	3.79102295661914e-36	Fibro-0	RP11-758I14.2
MEIS1-AS3	1.58903715911572e-40	0.168634061782899	1	0.971	3.87756847567418e-36	Fibro-0	MEIS1-AS3
AP001042.1	1.62494356664463e-40	0.0749779166020133	0.997	0.974	3.96518729132623e-36	Fibro-0	AP001042.1
CTD-2334D19.1	1.69786838391444e-40	0.054772164474364	0.714	0.322	4.14313843042801e-36	Fibro-0	CTD-2334D19.1
PLSCR4	1.87319382395567e-40	0.186261249633255	0.983	0.937	4.57096756921662e-36	Fibro-0	PLSCR4
PKN2-AS1	2.24032642670587e-40	0.143633959820599	1	0.996	5.46684454644767e-36	Fibro-0	PKN2-AS1
LINC01031	2.4619316012473e-40	0.113716626908818	0.927	0.803	6.00760549336365e-36	Fibro-0	LINC01031
AC003090.1	2.48184891030435e-40	0.188148086549897	1	1	6.05620771092467e-36	Fibro-0	AC003090.1
PRKCB	2.79382767354994e-40	0.303965532563896	1	0.984	6.81749828899657e-36	Fibro-0	PRKCB
DYNC2LI1	4.86454815289001e-40	0.167161416791945	0.993	0.982	1.18704704026822e-35	Fibro-0	DYNC2LI1
HECTD2	5.4009570371342e-40	0.160093898191576	1	1	1.31794153620149e-35	Fibro-0	HECTD2
CTD-2290P7.1	5.95775064453182e-40	0.0681075825069009	0.934	0.738	1.45381031227865e-35	Fibro-0	CTD-2290P7.1
ANKS1B	5.96506728732078e-40	0.177511711450244	1	0.983	1.45559571945202e-35	Fibro-0	ANKS1B
SMPDL3A	9.70638355623928e-40	0.226898540085481	0.986	0.961	2.36855171539351e-35	Fibro-0	SMPDL3A
RN7SL472P	1.52840273285726e-39	0.158721973171804	0.997	0.988	3.72960834871829e-35	Fibro-0	RN7SL472P
PRKG1	1.58044761823032e-39	0.195683641111576	1	0.999	3.85660827800562e-35	Fibro-0	PRKG1
AC091770.3	1.97822474092e-39	0.0726352442604718	0.652	0.283	4.82726401279298e-35	Fibro-0	AC091770.3
RP13-60M5.2	2.10555702733543e-39	0.103363187145992	1	0.959	5.13798025810392e-35	Fibro-0	RP13-60M5.2
RP1-251I12.1	2.31220535758568e-39	0.0565955419508171	0.923	0.695	5.64224351358058e-35	Fibro-0	RP1-251I12.1
DTNA	2.40353503264411e-39	0.216851050744771	0.997	0.98	5.86510618665815e-35	Fibro-0	DTNA
KLF15	3.36510598556861e-39	0.155819583871343	1	0.998	8.21153162598452e-35	Fibro-0	KLF15
LINC01091	3.60460101467875e-39	0.261934782536591	1	1	8.79594739601908e-35	Fibro-0	LINC01091
TBX4	3.87874496644436e-39	0.226602831798598	1	0.995	9.46491346711752e-35	Fibro-0	TBX4
CAMK2N1	4.66690321596763e-39	0.168452338659545	0.993	0.962	1.13881772276042e-34	Fibro-0	CAMK2N1
RP11-168O16.1	5.00417227273691e-39	0.162255649551272	0.969	0.891	1.22111811799326e-34	Fibro-0	RP11-168O16.1
MAP4K4	5.24656325422691e-39	0.232632156921625	1	1	1.28026636529645e-34	Fibro-0	MAP4K4
SPATA22	5.33090668867381e-39	0.184203625793731	0.829	0.588	1.30084785017018e-34	Fibro-0	SPATA22
RARB	5.36788571608902e-39	0.209854275295926	1	0.997	1.30987147244004e-34	Fibro-0	RARB
COL24A1	5.78812824610158e-39	0.205792949915627	1	0.989	1.41241905461371e-34	Fibro-0	COL24A1
SGCD	6.1496136913847e-39	0.237577964985924	0.993	0.935	1.5006287329717e-34	Fibro-0	SGCD
CDRT4	6.85339545978899e-39	0.270508236471251	1	0.986	1.67236556009771e-34	Fibro-0	CDRT4
LINC01048	9.74466639968552e-39	0.0502581764152918	0.801	0.419	2.37789349485126e-34	Fibro-0	LINC01048
RP11-63A11.1	9.99806410331803e-39	0.189753964597975	0.906	0.752	2.43972760249167e-34	Fibro-0	RP11-63A11.1
RAP2A	1.03088917172584e-38	0.149243178795149	1	1	2.5155757568454e-34	Fibro-0	RAP2A
ATXN7L1	1.52107845248652e-38	0.192711703983952	1	1	3.71173563975761e-34	Fibro-0	ATXN7L1
NAT2	1.53364078654543e-38	0.0795070367347813	0.544	0.197	3.74239024732815e-34	Fibro-0	NAT2
RP11-747E23.1	1.73850251963091e-38	0.0627095207523039	0.805	0.509	4.24229384840335e-34	Fibro-0	RP11-747E23.1
TSC22D2	2.48878097911417e-38	0.198422233401237	1	1	6.07312334523441e-34	Fibro-0	TSC22D2
RP11-193F5.1	3.2790449995387e-38	0.110415758278785	0.993	0.98	8.00152560787434e-34	Fibro-0	RP11-193F5.1
