p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
NLK	1.2068000637014e-10	0.456332053013124	1	1	2.94048903521484e-06	Erythrocyte-Prol	NLK
RP11-50I19.2	1.21038793825978e-10	0.156047619982852	0.957	0.56	2.94923125036377e-06	Erythrocyte-Prol	RP11-50I19.2
FAXDC2	1.42929001565511e-10	0.393456990021858	1	1	3.48260805214524e-06	Erythrocyte-Prol	FAXDC2
CDH1	1.59912166475362e-10	0.797976090238612	1	0.978	3.89641984833867e-06	Erythrocyte-Prol	CDH1
SLC2A1-AS1	1.66812719157212e-10	0.360507389276597	1	0.991	4.06455871498462e-06	Erythrocyte-Prol	SLC2A1-AS1
ALAD	1.71556151471526e-10	0.28365033239758	1	0.991	4.18013718675521e-06	Erythrocyte-Prol	ALAD
GBGT1	1.83163855390174e-10	0.361742313774099	0.957	0.938	4.46297050043698e-06	Erythrocyte-Prol	GBGT1
GYPC	1.86582207250916e-10	0.500410854807986	1	0.985	4.54626206187581e-06	Erythrocyte-Prol	GYPC
LOXL2	2.20621925634568e-10	0.535049007890088	1	0.991	5.37567384001187e-06	Erythrocyte-Prol	LOXL2
AC053503.11	2.64328851139418e-10	0.389687457662946	1	0.988	6.44063678686306e-06	Erythrocyte-Prol	AC053503.11
RP11-420A23.1	3.17134894213771e-10	0.41542370229328	1	0.911	7.72730883241273e-06	Erythrocyte-Prol	RP11-420A23.1
RP11-568A7.2	3.58630560256739e-10	0.10006644226275	0.652	0.148	8.7383922312157e-06	Erythrocyte-Prol	RP11-568A7.2
RNU6-878P	3.79614406398574e-10	0.0754982745877988	0.957	0.698	9.24968462630764e-06	Erythrocyte-Prol	RNU6-878P
TNIK	4.05393421883512e-10	0.575225853985877	1	0.972	9.87781611761365e-06	Erythrocyte-Prol	TNIK
ATP7B	4.05393421883512e-10	0.3729225817347	1	0.972	9.87781611761365e-06	Erythrocyte-Prol	ATP7B
ERMAP	4.71536073765961e-10	0.251739467289289	1	0.988	1.14894479733814e-05	Erythrocyte-Prol	ERMAP
PRKAR2B	5.11851197459253e-10	0.465350452490577	1	0.988	1.24717662772922e-05	Erythrocyte-Prol	PRKAR2B
OLA1	5.94676290742488e-10	0.332308802465806	1	0.988	1.44898825002315e-05	Erythrocyte-Prol	OLA1
RP1-80N2.2	5.9469292419497e-10	0.456654057382196	1	1	1.44902877909346e-05	Erythrocyte-Prol	RP1-80N2.2
HBG1	6.82924071560568e-10	0.166096363791482	0.783	0.215	1.66401279276448e-05	Erythrocyte-Prol	HBG1
DCUN1D1	7.02370319435732e-10	0.395613778208273	1	0.914	1.71139552033711e-05	Erythrocyte-Prol	DCUN1D1
LMO2	7.19184765108202e-10	0.382068255325567	1	0.988	1.75236559866264e-05	Erythrocyte-Prol	LMO2
TANGO2	7.48429100629084e-10	0.290711054601566	1	0.963	1.82362234659283e-05	Erythrocyte-Prol	TANGO2
BEST3	7.77799276289173e-10	0.234280864414398	1	0.702	1.8951857166062e-05	Erythrocyte-Prol	BEST3
RP11-65B23.5	8.3324256026527e-10	0.249623946053505	0.913	0.612	2.03027882234236e-05	Erythrocyte-Prol	RP11-65B23.5
ANKRD9	8.45886907170395e-10	0.291663772675986	1	0.994	2.06108803801139e-05	Erythrocyte-Prol	ANKRD9
RP11-626H12.3	8.8651536601541e-10	0.0984356750324256	0.826	0.305	2.16008334083315e-05	Erythrocyte-Prol	RP11-626H12.3
TJP2	9.29019088353507e-10	0.675635861574385	1	0.966	2.26364791068215e-05	Erythrocyte-Prol	TJP2
ACHE	9.42164218541652e-10	0.306369805510339	1	0.991	2.29567733489859e-05	Erythrocyte-Prol	ACHE
HMBS	9.86012266046426e-10	0.540347566942371	1	0.622	2.40251748744872e-05	Erythrocyte-Prol	HMBS
ASIC4	9.99695471901088e-10	0.365536990942972	1	0.92	2.43585798683419e-05	Erythrocyte-Prol	ASIC4
CLDN4	1.03503059476925e-09	0.379208267063771	1	0.982	2.52195554721475e-05	Erythrocyte-Prol	CLDN4
CAPN2	1.07748699886086e-09	0.502411682249854	1	0.978	2.62540482142438e-05	Erythrocyte-Prol	CAPN2
HBZ	1.0959991976858e-09	0.134847625149483	0.87	0.314	2.67051164508122e-05	Erythrocyte-Prol	HBZ
PLEKHH3	1.12184343793397e-09	0.231702804711837	1	0.988	2.73348372086991e-05	Erythrocyte-Prol	PLEKHH3
HBG2	1.16696181655673e-09	0.430172910253418	1	0.963	2.84341916222213e-05	Erythrocyte-Prol	HBG2
RP11-359E8.5	1.31382887091702e-09	0.0651895496857618	1	0.769	3.20127542687641e-05	Erythrocyte-Prol	RP11-359E8.5
ELOVL6	1.31671648075958e-09	0.467187710965687	1	0.972	3.2083113770188e-05	Erythrocyte-Prol	ELOVL6
RP11-809H16.2	1.74338468135834e-09	0.29140732500287	0.957	0.662	4.24793111459773e-05	Erythrocyte-Prol	RP11-809H16.2
RNU6-170P	1.95198007251721e-09	0.209963092472959	0.783	0.258	4.75619464469544e-05	Erythrocyte-Prol	RNU6-170P
C6orf141	1.98673883704012e-09	0.279961388035617	0.957	0.483	4.84088785033195e-05	Erythrocyte-Prol	C6orf141
DNAJC6	2.13354000101515e-09	0.442709766428495	0.957	0.954	5.19858356647351e-05	Erythrocyte-Prol	DNAJC6
CYP4A22-AS1	2.19581816591863e-09	0.385548402655398	1	0.871	5.35033054307733e-05	Erythrocyte-Prol	CYP4A22-AS1
RP11-64C12.8	2.19991837222723e-09	0.176700037839286	0.913	0.428	5.36032110576888e-05	Erythrocyte-Prol	RP11-64C12.8
RP1-80N2.4	2.22478134516896e-09	0.192437344107126	1	0.926	5.42090222563868e-05	Erythrocyte-Prol	RP1-80N2.4
C21orf58	2.32819637325475e-09	0.331027151283531	1	0.985	5.67288328307253e-05	Erythrocyte-Prol	C21orf58
AQP1	2.37279023384542e-09	0.189599772010652	0.913	0.422	5.78154068378776e-05	Erythrocyte-Prol	AQP1
CR1L	2.39167366571355e-09	0.33572306402023	1	0.88	5.82755205387765e-05	Erythrocyte-Prol	CR1L
RP11-458F8.4	2.74809717288184e-09	0.10691850239403	0.652	0.163	6.69601357144389e-05	Erythrocyte-Prol	RP11-458F8.4
LGR4	2.81787661691646e-09	0.402012025753928	1	0.926	6.86603816477864e-05	Erythrocyte-Prol	LGR4
RAB6B	2.90641786077369e-09	0.267728961228711	0.957	0.548	7.08177775956117e-05	Erythrocyte-Prol	RAB6B
RP11-1038A11.3	3.15687917377341e-09	0.140083161014633	0.826	0.271	7.69205179481629e-05	Erythrocyte-Prol	RP11-1038A11.3
SPDEF	3.30062217804259e-09	0.454203419787293	0.913	0.569	8.04229599901856e-05	Erythrocyte-Prol	SPDEF
CPOX	3.95117834939495e-09	0.458253868669519	1	0.923	9.62744116613574e-05	Erythrocyte-Prol	CPOX
SEC14L3	3.96754418450159e-09	0.274031276030146	1	0.945	9.66731815995658e-05	Erythrocyte-Prol	SEC14L3
FAM20B	4.13495169125547e-09	0.369618312869944	1	0.991	0.000100752232909131	Erythrocyte-Prol	FAM20B
FHL2	4.24311379098883e-09	0.684753796647581	1	0.982	0.000103387710631234	Erythrocyte-Prol	FHL2
DHRS13	4.40389416150265e-09	0.253993466601485	1	0.951	0.000107305285139174	Erythrocyte-Prol	DHRS13
SERP2	4.48190270069906e-09	0.470305436789921	0.957	0.898	0.000109206041205233	Erythrocyte-Prol	SERP2
RP13-379O24.3	4.54229926135637e-09	0.232411865714619	0.913	0.815	0.000110677663802209	Erythrocyte-Prol	RP13-379O24.3
RNU6-560P	4.58514695295412e-09	0.220274661538841	0.957	0.892	0.00011172169065568	Erythrocyte-Prol	RNU6-560P
MTMR3	4.70543563430244e-09	0.340894734232725	1	0.982	0.000114652644665413	Erythrocyte-Prol	MTMR3
DCAF6	4.78087685502045e-09	0.167032395460717	0.739	0.234	0.000116490845449428	Erythrocyte-Prol	DCAF6
GALNT10	4.82876820693933e-09	0.354296984622746	1	0.988	0.000117657766130284	Erythrocyte-Prol	GALNT10
SERPINH1	4.89157762382115e-09	0.331886593684708	1	0.997	0.000119188180382026	Erythrocyte-Prol	SERPINH1
RP11-646J21.6	5.25224036023594e-09	0.200879034966347	1	0.803	0.000127976088617509	Erythrocyte-Prol	RP11-646J21.6
ATG14	5.26761999990732e-09	0.330332596392395	0.957	0.868	0.000128350828917742	Erythrocyte-Prol	ATG14
C1orf116	5.52318699506002e-09	0.420603397147896	1	0.852	0.000134577974321633	Erythrocyte-Prol	C1orf116
RP1-80N2.3	5.78215338105117e-09	0.194237853755655	1	0.991	0.000140887949282693	Erythrocyte-Prol	RP1-80N2.3
ANXA3	6.40323196911972e-09	0.340918559944983	1	0.966	0.000156021150159571	Erythrocyte-Prol	ANXA3
PRICKLE3	6.58407717663839e-09	0.32707851106119	0.957	0.76	0.000160427624485971	Erythrocyte-Prol	PRICKLE3
RALGAPB	6.82705909667513e-09	0.304398826157251	1	0.969	0.000166348121949586	Erythrocyte-Prol	RALGAPB
MT1XP1	6.968183738568e-09	0.113180342529762	0.609	0.154	0.000169786764973948	Erythrocyte-Prol	MT1XP1
AC102953.4	7.38155049883339e-09	0.262594543509218	0.957	0.865	0.000179858859454574	Erythrocyte-Prol	AC102953.4
RBBP8NL	7.55359930363609e-09	0.387713257990284	1	0.954	0.000184051000632397	Erythrocyte-Prol	RBBP8NL
CNOT8	7.73975763599278e-09	0.0703538893522665	1	0.797	0.0001885869345586	Erythrocyte-Prol	CNOT8
LIMA1	7.75913890338049e-09	0.408740980734199	1	0.997	0.000189059178519769	Erythrocyte-Prol	LIMA1
KCND1	7.93681302095908e-09	0.295651298003066	0.87	0.465	0.000193388386068689	Erythrocyte-Prol	KCND1
RAB3IL1	8.69982367500087e-09	0.348030406245026	1	1	0.000211979903665071	Erythrocyte-Prol	RAB3IL1
Z84721.4	8.80439766796034e-09	0.186530359865955	0.87	0.418	0.000214527953577522	Erythrocyte-Prol	Z84721.4
LINC01169	8.81094721956852e-09	0.367261922138373	1	0.997	0.000214687539952007	Erythrocyte-Prol	LINC01169
FAHD1	9.23688540140307e-09	0.174473892168654	0.739	0.246	0.000225065949690587	Erythrocyte-Prol	FAHD1
SOX6	9.50724370173154e-09	0.461725208967813	1	1	0.000231653500036391	Erythrocyte-Prol	SOX6
CALML5	1.04290562976738e-08	0.0680135578494043	0.87	0.511	0.000254114385749119	Erythrocyte-Prol	CALML5
ZFPM1	1.06529850480063e-08	0.428881419311005	1	1	0.000259570633679721	Erythrocyte-Prol	ZFPM1
RSAD2	1.08982523066635e-08	0.249845155199506	1	0.843	0.000265546815704163	Erythrocyte-Prol	RSAD2
MAGI3	1.10638013918829e-08	0.273890267036531	1	0.991	0.00026958058471462	Erythrocyte-Prol	MAGI3
ACER3	1.12042735380776e-08	0.340161457051477	1	0.997	0.000273003329028799	Erythrocyte-Prol	ACER3
BLVRA	1.14273147264794e-08	0.544271988581555	1	0.926	0.000278437950625398	Erythrocyte-Prol	BLVRA
AMMECR1	1.15867953640606e-08	0.357460011402463	1	0.932	0.000282323855840701	Erythrocyte-Prol	AMMECR1
LARP1	1.19324716506249e-08	0.393100164580403	1	1	0.000290746604239126	Erythrocyte-Prol	LARP1
CLDN3	1.20364312559253e-08	0.206725908896292	1	0.637	0.000293279683981876	Erythrocyte-Prol	CLDN3
PHF12	1.20835325616344e-08	0.301269847850428	1	1	0.000294427354396784	Erythrocyte-Prol	PHF12
RP11-57H12.5	1.21145039995864e-08	0.0896063456210719	0.87	0.434	0.000295182004453923	Erythrocyte-Prol	RP11-57H12.5
GATA1	1.22418769968627e-08	0.443103547938064	0.913	0.84	0.000298285574905556	Erythrocyte-Prol	GATA1
C1orf105	1.24255702751384e-08	0.371209949284649	0.913	0.785	0.000302761445324023	Erythrocyte-Prol	C1orf105
PHBP11	1.25700676549078e-08	0.0989193537166619	0.87	0.48	0.000306282268479484	Erythrocyte-Prol	PHBP11
FXN	1.33027758799611e-08	0.404592417580347	1	0.892	0.000324135437091132	Erythrocyte-Prol	FXN
GATA5	1.35526542982141e-08	0.30488303770594	1	0.88	0.000330223974630286	Erythrocyte-Prol	GATA5
RACGAP1	1.55251281921445e-08	0.323968733701404	1	0.985	0.000378285273529794	Erythrocyte-Prol	RACGAP1
HIF3A	1.58328835791216e-08	0.311686776035104	1	0.926	0.000385784041288876	Erythrocyte-Prol	HIF3A
TRMT10C	1.68898587533447e-08	0.172184840716748	1	0.938	0.000411538298383997	Erythrocyte-Prol	TRMT10C
GAS2L1	1.76398773246472e-08	0.343084039778906	0.957	0.914	0.000429813250892355	Erythrocyte-Prol	GAS2L1
C14orf119	1.92399386297518e-08	0.132853648267249	0.826	0.462	0.000468800344652531	Erythrocyte-Prol	C14orf119
FLJ40194	1.96676569051236e-08	0.313742923638764	1	0.994	0.000479222128150243	Erythrocyte-Prol	FLJ40194
AHSP	2.0065181801771e-08	0.196903006029312	0.913	0.563	0.000488908219781953	Erythrocyte-Prol	AHSP
ASIC2	2.17019891937473e-08	0.387352813461402	1	0.963	0.000528790668694846	Erythrocyte-Prol	ASIC2
ASB16-AS1	2.17162562906353e-08	0.179873344929477	1	1	0.00052913830077762	Erythrocyte-Prol	ASB16-AS1
PAQR9-AS1	2.30915094188973e-08	0.266610644293722	1	0.969	0.000562647718500852	Erythrocyte-Prol	PAQR9-AS1
BMP2K	2.39592738795855e-08	0.357699460855269	1	0.966	0.000583791667349981	Erythrocyte-Prol	BMP2K
MIR3913-2	2.46970721007602e-08	0.0806592927212227	0.87	0.403	0.000601768858807122	Erythrocyte-Prol	MIR3913-2
PEX5	2.4718043722795e-08	0.142232063151849	0.783	0.345	0.000602279853349622	Erythrocyte-Prol	PEX5
RITA1	2.49120317244272e-08	0.140299359747361	0.87	0.36	0.000607006564997393	Erythrocyte-Prol	RITA1
STEAP3	2.76071473923794e-08	0.382446517696835	1	0.766	0.000672675753362716	Erythrocyte-Prol	STEAP3
SDHAP1	3.10925241272165e-08	0.168739704288997	1	0.908	0.000757600442883757	Erythrocyte-Prol	SDHAP1
SLC25A37	3.1408037241776e-08	0.338113756130998	1	0.991	0.000765288235433113	Erythrocyte-Prol	SLC25A37
SFRP5	3.24151289694141e-08	0.155750946648945	0.957	0.72	0.000789827032468744	Erythrocyte-Prol	SFRP5
KREMEN1	3.25792007187161e-08	0.454543219451273	1	0.982	0.000793824804712235	Erythrocyte-Prol	KREMEN1
FHDC1	3.37934413800987e-08	0.348254221449794	0.957	0.982	0.000823410992667486	Erythrocyte-Prol	FHDC1
HPD	3.42126753773953e-08	0.213487276658969	1	1	0.000833626048245613	Erythrocyte-Prol	HPD
SLC25A21	3.52509969448638e-08	0.299014580106915	0.87	0.652	0.000858925791558551	Erythrocyte-Prol	SLC25A21
AC019349.5	3.7321318300526e-08	0.18849865242089	0.957	0.775	0.000909371241710618	Erythrocyte-Prol	AC019349.5
PYY2	3.77351442307525e-08	0.224774233061069	0.957	0.788	0.000919454524326515	Erythrocyte-Prol	PYY2
C11orf21	3.91117613266946e-08	0.24634300029825	1	0.978	0.00095299717648624	Erythrocyte-Prol	C11orf21
CACNA2D4	4.0568242802456e-08	0.3954459900235	1	1	0.000988485804124642	Erythrocyte-Prol	CACNA2D4
TSKU	4.10527379945956e-08	0.317848536441655	1	0.972	0.00100029101397632	Erythrocyte-Prol	TSKU
TRAK2	4.1063262145048e-08	0.232134970657918	1	0.991	0.00100054744542624	Erythrocyte-Prol	TRAK2
HBA1	4.11774563254049e-08	0.233660143170681	0.87	0.566	0.00100332990082482	Erythrocyte-Prol	HBA1
H2AFX	4.25851269351371e-08	0.207272152871317	1	0.994	0.00103762920290155	Erythrocyte-Prol	H2AFX
PTCSC2	4.52146738761627e-08	0.0784859002380568	0.87	0.542	0.00110170074366658	Erythrocyte-Prol	PTCSC2
SZT2	4.98219515668125e-08	0.390974437175485	0.957	0.834	0.00121396167187695	Erythrocyte-Prol	SZT2
HBM	5.07411178839438e-08	0.266267948489607	0.913	0.615	0.00123635807836018	Erythrocyte-Prol	HBM
ANK1	5.22963460094914e-08	0.291087475858903	1	1	0.00127425276686727	Erythrocyte-Prol	ANK1
LINC01344	5.75771496767288e-08	0.423602882349731	1	0.988	0.00140292482902317	Erythrocyte-Prol	LINC01344
ZFYVE27	5.81712427185353e-08	0.253883469192985	1	0.948	0.00141740050007983	Erythrocyte-Prol	ZFYVE27
OR8F1P	5.9385539633701e-08	0.100655014182345	0.913	0.628	0.00144698805871476	Erythrocyte-Prol	OR8F1P
GLOD5	6.10194032404524e-08	0.104659846969807	0.696	0.218	0.00148679877935686	Erythrocyte-Prol	GLOD5
COL18A1	6.11384058744967e-08	0.332237262067994	1	1	0.00148969839753799	Erythrocyte-Prol	COL18A1
LPCAT3	6.11384058744967e-08	0.228279931093745	1	0.997	0.00148969839753799	Erythrocyte-Prol	LPCAT3
TRIM58	6.55486712548791e-08	0.190107845417189	1	0.631	0.00159715892379638	Erythrocyte-Prol	TRIM58
CPB1	6.64880952575402e-08	0.165897326303436	0.696	0.24	0.00162004892904522	Erythrocyte-Prol	CPB1
RP11-731K22.1	6.71677819704359e-08	0.0580307216437413	1	0.695	0.00163661017549164	Erythrocyte-Prol	RP11-731K22.1
ACSBG1	6.76660450249461e-08	0.324287000225333	1	0.92	0.00164875085307784	Erythrocyte-Prol	ACSBG1
SELENBP1	6.9927185072903e-08	0.229673524629322	1	0.674	0.00170384579148636	Erythrocyte-Prol	SELENBP1
RP4-646N3.1	7.68597088776492e-08	0.110072858685205	0.739	0.237	0.0018727636665128	Erythrocyte-Prol	RP4-646N3.1
OR10D4P	7.81478311840084e-08	0.0976261692493484	0.913	0.566	0.00190415005462955	Erythrocyte-Prol	OR10D4P
RAPGEF2	7.95019675616363e-08	0.59688020717203	1	0.997	0.00193714494160683	Erythrocyte-Prol	RAPGEF2
EPB41L4A	8.04519558953223e-08	0.353657021148294	1	0.991	0.00196029235734542	Erythrocyte-Prol	EPB41L4A
CYP3A43	8.38641012018736e-08	0.231300068638523	0.913	0.474	0.00204343268988485	Erythrocyte-Prol	CYP3A43
MICALL2	8.43665938625424e-08	0.329183181710228	1	0.997	0.00205567642605471	Erythrocyte-Prol	MICALL2
CAT	9.0569309493235e-08	0.189689087904208	1	0.975	0.00220681179511216	Erythrocyte-Prol	CAT
RP11-643C9.1	9.77248224247308e-08	0.23717324896592	0.913	0.56	0.00238116302320099	Erythrocyte-Prol	RP11-643C9.1
SLIT3	1.00752683088013e-07	0.341633871601466	1	0.994	0.00245493987612254	Erythrocyte-Prol	SLIT3
RP11-706P11.2	1.07571570296198e-07	0.10425073693406	0.783	0.262	0.00262108888183715	Erythrocyte-Prol	RP11-706P11.2
GLCE	1.10660894354018e-07	0.203740407904656	1	0.966	0.00269636335182999	Erythrocyte-Prol	GLCE
LINC01128	1.20041388382542e-07	0.0793841112308525	0.478	0.105	0.00292492846932902	Erythrocyte-Prol	LINC01128
MTDHP1	1.21361005178647e-07	0.115848248191666	0.652	0.218	0.00295708225218291	Erythrocyte-Prol	MTDHP1
CENPO	1.22969768998339e-07	0.17583586667273	0.913	0.449	0.00299628139141354	Erythrocyte-Prol	CENPO
SRRD	1.23325175364305e-07	0.187841382535199	0.913	0.622	0.00300494122292666	Erythrocyte-Prol	SRRD
PAQR9	1.23966197181033e-07	0.191770365281227	0.957	0.631	0.00302056036051306	Erythrocyte-Prol	PAQR9
UBAC1	1.25963172283157e-07	0.259085851592718	1	0.982	0.0030692186558514	Erythrocyte-Prol	UBAC1
CLCN3	1.27456389796617e-07	0.227853601510284	1	1	0.00310560239378437	Erythrocyte-Prol	CLCN3
COASY	1.27658592641167e-07	0.132631049434995	1	0.831	0.00311052926829467	Erythrocyte-Prol	COASY
LINC01136	1.30475622640134e-07	0.196391321945421	1	1	0.00317916902124952	Erythrocyte-Prol	LINC01136
HNF4A	1.33268993657045e-07	0.355734602165772	0.913	0.797	0.00324723229944756	Erythrocyte-Prol	HNF4A
ATP6V0A1	1.33562898571266e-07	0.336715006820035	1	0.991	0.00325439358658746	Erythrocyte-Prol	ATP6V0A1
MFN2	1.36722743626787e-07	0.282275055257436	1	0.994	0.00333138637121028	Erythrocyte-Prol	MFN2
ADCK5	1.37895132989737e-07	0.198969954644634	0.957	0.938	0.00335995281042794	Erythrocyte-Prol	ADCK5
SNX1	1.39907164651077e-07	0.388017126745083	1	0.969	0.00340897797388813	Erythrocyte-Prol	SNX1
RP11-13K12.6	1.41188705328951e-07	0.214956403532207	1	0.892	0.00344020399404523	Erythrocyte-Prol	RP11-13K12.6
FAM222B	1.43259331710782e-07	0.316364228494072	1	1	0.0034906568764649	Erythrocyte-Prol	FAM222B
TTPAL	1.43865552729656e-07	0.203744006060658	1	0.803	0.0035054280578108	Erythrocyte-Prol	TTPAL
ANO1	1.49911344279899e-07	0.393260303205449	0.913	0.834	0.00365273981472402	Erythrocyte-Prol	ANO1
LINC01693	1.51283914663183e-07	0.221510573594209	0.913	0.782	0.00368618386468311	Erythrocyte-Prol	LINC01693
ANO10	1.53633772138625e-07	0.281225086783662	1	1	0.00374344049192973	Erythrocyte-Prol	ANO10
BTRC	1.53633772138625e-07	0.258446321726147	1	1	0.00374344049192973	Erythrocyte-Prol	BTRC
SUPT6H	1.5417240697834e-07	0.303454870990047	0.957	0.695	0.00375656486843424	Erythrocyte-Prol	SUPT6H
ERF	1.58205789407841e-07	0.100366038232224	0.696	0.234	0.00385484226471145	Erythrocyte-Prol	ERF
G6PC3	1.60896143491348e-07	0.17055268363188	1	0.969	0.00392039543231019	Erythrocyte-Prol	G6PC3
MXI1	1.60949806788594e-07	0.302788617559489	1	1	0.00392170299221089	Erythrocyte-Prol	MXI1
AP2A1	1.62830800462199e-07	0.242660494957128	1	1	0.00396753528406195	Erythrocyte-Prol	AP2A1
SLC26A4	1.65304300867524e-07	0.104285380598222	0.87	0.369	0.00402780459493809	Erythrocyte-Prol	SLC26A4
SEC14L4	1.66360222002478e-07	0.236817828880035	0.957	0.825	0.00405353316931239	Erythrocyte-Prol	SEC14L4
PACSIN1	1.66653403021674e-07	0.292099048004856	1	0.988	0.00406067681802612	Erythrocyte-Prol	PACSIN1
COPS3	1.70568205973385e-07	0.184576488960297	1	0.991	0.00415606490674749	Erythrocyte-Prol	COPS3
ZNF526	1.79028003768583e-07	0.186508972381083	0.739	0.277	0.00436219633982529	Erythrocyte-Prol	ZNF526
RP11-433M22.2	1.8667215697137e-07	0.088713607523348	0.565	0.151	0.00454845377676439	Erythrocyte-Prol	RP11-433M22.2
IZUMO1	1.88430461242459e-07	0.21190177236677	1	0.735	0.00459129661863375	Erythrocyte-Prol	IZUMO1
CABLES2	1.93618890104108e-07	0.258012184815658	1	0.963	0.0047177178762767	Erythrocyte-Prol	CABLES2
CRTAC1	2.00064855471911e-07	0.348986340883773	0.957	0.778	0.00487478026842859	Erythrocyte-Prol	CRTAC1
SLC22A23	2.00555740616967e-07	0.447066706769059	1	0.997	0.00488674117587302	Erythrocyte-Prol	SLC22A23
FLOT2	2.10918280903425e-07	0.327374909744676	1	0.914	0.00513923483249284	Erythrocyte-Prol	FLOT2
